,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.1899672985076903,0.14444239396075093,0.11369643211364747,0.008921865745400367,logistic,0.00031622776601683794,"(53, 53, 53)",0.016,"{'NN__activation': 'logistic', 'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (53, 53, 53), 'NN__learning_rate_init': 0.016}",0.7473348873348873,0.7440015540015541,0.711880341880342,0.7591079812206573,0.7377191881803067,0.7400038884350921,0.015693679581678933,1,0.7422086344265333,0.759543801137084,0.7387174161083643,0.7541682526486305,0.7512127845884414,0.7491701777818107,0.007674481988345257
