,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,10.755237293243407,0.38562124994600727,0.12724499702453612,0.007542584788245624,relu,10.0,"(1000, 1000)",0.032,"{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (1000, 1000), 'NN__learning_rate_init': 0.032}",0.525,0.6285714285714286,0.6321428571428571,0.5964285714285714,0.5428571428571428,0.585,0.04388063586687905,1,0.5571428571428572,0.6473214285714286,0.6482142857142857,0.6339285714285714,0.5276785714285714,0.602857142857143,0.05048047207806688
