,0,1,2,3,4,5,6,7,8,9
2,0.5002919196177348,0.4494636273822043,0.384866844517846,0.5023229747068007,0.4366605161076838,0.3312404429553601,0.3893539998790044,0.3613012353548819,0.3641110641885914,0.24954660139860638
3,0.5606932308502636,0.47706996216040093,0.4549694279558515,0.6183044706789091,0.5521499639017097,0.48872184546620434,0.4514079706183065,0.48828358361938606,0.4883274684846478,0.3081061654680245
4,0.5852682927416406,0.5323223692585884,0.4871605266886308,0.645641002338224,0.5966606678588919,0.5465925183754572,0.5791945116566851,0.5963988732549919,0.580399032428506,0.4252721231087151
5,0.641131736324443,0.5463578094049069,0.6093056706669552,0.6811103397515715,0.6424767731678966,0.5796619706117104,0.6375331460550785,0.6271704099972456,0.6205825177423874,0.5406182149678629
6,0.7177149574543555,0.624195183108699,0.6376088575872277,0.7242891452438113,0.6903208845930338,0.6619261452006091,0.6674234842189224,0.6694709322750548,0.6338547523081038,0.6328583345508659
7,0.7413213506846169,0.6239383072737922,0.691110139086548,0.7297312602465098,0.6793371390178039,0.685328147398255,0.7000968353138368,0.7349912272982426,0.6646628455637432,0.6504744718533518
8,0.7603547929489248,0.6539359085566986,0.686830822286724,0.7402181950706406,0.6715106170792511,0.7261355848514965,0.7080765430293628,0.7326049297866182,0.7129190939438856,0.6754319526437335
9,0.7955726965422961,0.6803787306409639,0.6951301090540749,0.7616437633621909,0.719852595471049,0.7713243032321937,0.750392098896389,0.7781675371480734,0.7350673206173329,0.6787701050536953
10,0.8176383900701023,0.7252317182823412,0.7445910034683533,0.7727565131934598,0.7275514576199671,0.7890798600717446,0.7861017400468377,0.8046671841252095,0.780037251467252,0.710251740099961
15,0.8610052537734824,0.8238258217305644,0.7861332676173831,0.80062549950863,0.793369422300755,0.849561127809904,0.8523004221042345,0.8350231079168826,0.8259383277441639,0.818378668246639
20,0.8936368247800383,0.865996451062329,0.8370465700594686,0.8738216911929142,0.8720798757086383,0.9002014509754958,0.8769046792606804,0.8638339878486548,0.9064993062364008,0.8501736111924667
25,0.9139898086299917,0.8981743512758589,0.8791698794062308,0.893033935022308,0.9003409163653906,0.9086050007435379,0.8925178518190527,0.8870073898780728,0.92499818324508,0.8761988827849888
30,0.9345390527018248,0.9070665086204728,0.9182650679513745,0.9108572551343944,0.9122443155588645,0.9250301190348581,0.8910020508407295,0.8943920280705964,0.9234073003690025,0.9037039436866987
35,0.9309692533798514,0.9115182928026323,0.9300098109128236,0.9209108513889235,0.9336993106967358,0.9337295798993641,0.9178541892094951,0.9184192682907115,0.9354505102001355,0.9095719353356161
40,0.9438331199137253,0.9190759203080829,0.9399909570593368,0.9247027665358012,0.9395124457682433,0.9343270001723402,0.9226993689123317,0.9265523669819054,0.9475290048185131,0.9192430869448608
45,0.9493082030370015,0.9229197728395603,0.9388176698189333,0.9387286158268608,0.9474299466651276,0.9344454680395128,0.9411572005066191,0.9324174699314141,0.9478589775433154,0.9266329964837903
50,0.9555359719675948,0.9358087888005177,0.9503795978516943,0.9415323011235834,0.9526919978180615,0.9486705549701682,0.9508785493292257,0.9378029721060427,0.9563352643346563,0.9385586610421098
55,0.9549785908774724,0.9413384292397761,0.9538642261431975,0.9470217990371709,0.9611262747784546,0.9548137806462184,0.9542778031885097,0.9424729867183709,0.9589477389455415,0.9408377336447243
60,0.9578965638996368,0.9398064377621177,0.9560142796576698,0.9509074747863473,0.9642429570545391,0.9567008877399602,0.9566958519108815,0.944859904564019,0.9596628972613674,0.9467673121565231
