,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.3015790939331056,0.1951887724631525,0.0018004417419433595,0.002227745177282484,logistic,0.00031622776601683794,"(53, 53, 53)",0.016,"{'NN__activation': 'logistic', 'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (53, 53, 53), 'NN__learning_rate_init': 0.016}",0.6879254079254079,0.7116161616161616,0.6957031857031857,0.6933176838810642,0.7123184541547727,0.7001702954501015,0.009953497124553476,1,0.7486610495109369,0.7665003949562623,0.7390987195615497,0.7551276297690194,0.7482180385288967,0.7515211664653331,0.009064126808235972
