mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3210940361022949,0.06977330902598358,0.4893998146057129,0.058111449145295806,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.6760401995655393,0.7328244730371679,0.6895812943114273,0.7008784703158197,0.7097825308538828,0.7018213936167674,0.019183064102061394,16,0.7225194552529183,0.7110357833424841,0.7147761452340599,0.7147015468716431,0.7121010479577953,0.7150267957317801,0.004019869130238493
0.10122365951538086,0.05794301369559909,0.6552361011505127,0.19540544692151218,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.6773113556611206,0.7389594423623213,0.697810985653243,0.7039459549783964,0.7139719748872073,0.7063999427084576,0.0202158097760742,10,0.7265030078059728,0.7132051037215631,0.718928290086176,0.7196578620706118,0.714513558998353,0.7185615645365353,0.004679335388987678
0.1347599983215332,0.054555360984531,0.7288287162780762,0.12273314075848762,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.6708779928863001,0.7255675443412667,0.6884593349406795,0.697810985653243,0.7138227781623739,0.6993077271967726,0.019122982736751688,19,0.7192087799288631,0.7010664581891098,0.7091275572318636,0.7153938196748705,0.7099690267599247,0.7109531283569263,0.006163163719252691
0.17731776237487792,0.09209757118348891,0.6590022087097168,0.0868949801807283,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.6812024062447781,0.7378374829915734,0.6976617889284096,0.7020004296865676,0.7230252321501038,0.7083454680002864,0.01988175412239732,7,0.7227999450956054,0.7073133250578885,0.7121010479577954,0.7172826502112626,0.7120264495953785,0.7143046835835861,0.005290807263627635
0.12105789184570312,0.061189923945215115,0.7294275283813476,0.11100995921976117,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6647430235611469,0.7275130696330954,0.6894320975865939,0.7008784703158197,0.7107552934997972,0.6986643909192907,0.021067665935954376,20,0.7160666969038697,0.7013469480317969,0.7090902580506554,0.7108298918622139,0.7078743047432624,0.7090416199183596,0.004756523710133367
0.1667928695678711,0.06151881087563426,0.8241100788116456,0.024111605679999894,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.6821751688906926,0.7367155236208255,0.6924995822491705,0.6968382230073286,0.7159175001790361,0.7048291995894107,0.019332709833817217,12,0.7189282900861761,0.7019825260795876,0.7140092740684156,0.7126814232173976,0.7094453462557591,0.7114093719414673,0.005614882997585941
0.16226344108581542,0.02580831638963117,0.8143370151519775,0.07535879635560219,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.6520911412952664,0.6671301711584828,0.660320832637082,0.732669308443341,0.719128213697453,0.6862679334463251,0.03298619325513027,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.13002729415893555,0.04601260269500995,0.6915194988250732,0.11637403841817646,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.6403523429853668,0.657933685039746,0.654191831180922,0.6845682843570218,0.6755150270941253,0.6625122341314363,0.015727650613068037,35,0.7494554319543577,0.7407393592895849,0.7485766632450885,0.7397292974624622,0.7422731016208733,0.7441547707144733,0.004060558346229175
0.17392873764038086,0.06914015850930766,0.6447941780090332,0.19237931658664517,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.6872597932730181,0.7090305793607219,0.6877073834475186,0.722273280656943,0.7135184168437134,0.703957890716383,0.014110242969644863,14,0.7780325726289657,0.7620595712682915,0.7786875462509847,0.7674649686090091,0.7819788260008117,0.7736446969516126,0.007570279631711262
0.09209485054016113,0.05220918540004072,0.7222630977630615,0.060918591755637304,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.663919457640066,0.6653398104604809,0.7022988231362345,0.6979601823780764,0.7071626363658066,0.6873361819961329,0.018772435362404152,30,0.7282247380105512,0.7297584803418395,0.7392414241722566,0.7302448616647967,0.728018846530281,0.7310976701439451,0.004161113677585674
