,0,1,2,3,4
135,0.7754545454545455,0.6935483870967741,0.6935483870967741,0.6935483870967741,0.6935483870967741
142,0.8104669887278585,0.7453703703703703,0.7453703703703703,0.7453703703703703,0.7453703703703703
148,0.8124293785310737,0.6812895069532237,0.6812895069532237,0.6812895069532237,0.6812895069532237
155,0.7959999999999999,0.75,0.75,0.75,0.75
162,0.7962121212121213,0.736842105263158,0.736842105263158,0.736842105263158,0.736842105263158
169,0.7705703599812996,0.7625000000000001,0.7625000000000001,0.7625000000000001,0.7625000000000001
176,0.7622377622377624,0.7250000000000001,0.7250000000000001,0.7250000000000001,0.7250000000000001
182,0.7897959183673471,0.7195121951219512,0.7195121951219512,0.7195121951219512,0.7195121951219512
189,0.7957516339869282,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
196,0.7961805555555556,0.7222222222222223,0.7222222222222223,0.7222222222222223,0.7222222222222223
203,0.8066985645933014,0.7259408602150536,0.7259408602150536,0.7259408602150536,0.7259408602150536
209,0.7938596491228069,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666666
216,0.7942046126552337,0.7300000000000001,0.7300000000000001,0.7300000000000001,0.7300000000000001
223,0.7844411685875101,0.7254901960784315,0.7254901960784315,0.7254901960784315,0.7254901960784315
230,0.7646627565982406,0.7115384615384616,0.7115384615384616,0.7115384615384616,0.7115384615384616
236,0.7699243746364166,0.6981132075471698,0.6981132075471698,0.6981132075471698,0.6981132075471698
243,0.7583043855840209,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
250,0.7634075907590758,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
257,0.7427536231884058,0.7068965517241379,0.7068965517241379,0.7068965517241379,0.7068965517241379
264,0.7576636288318144,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334
270,0.757238500999913,0.7177419354838709,0.7177419354838709,0.7177419354838709,0.7177419354838709
399,0.7843078980607772,0.7279148218427156,0.7279148218427156,0.7279148218427156,0.7279148218427156
527,0.8049189838796569,0.7229499530075187,0.7229499530075187,0.7229499530075187,0.7229499530075187
655,0.8235071756373188,0.7355737115256152,0.7355737115256152,0.7355737115256152,0.7355737115256152
783,0.7838385475765925,0.7436510509536931,0.7469392999394284,0.7469392999394284,0.7469392999394284
912,0.791861867204333,0.7457253553143965,0.7506555944055942,0.7506555944055942,0.7506555944055942
1040,0.7892151898734177,0.7574430379746835,0.7568750000000001,0.7568750000000001,0.7568750000000001
1168,0.7972884788033872,0.7581956677358245,0.765625,0.765625,0.765625
1296,0.7928833655480173,0.7565088795776203,0.7682191179843059,0.7682191179843059,0.7682191179843059
1425,0.784652975678089,0.7589823720947642,0.7614003945827743,0.7606272080477725,0.7606272080477725
1553,0.7963145116940369,0.7648170669003536,0.773069511448129,0.7631324374277312,0.7631324374277312
1681,0.7830107215299912,0.7626939051482662,0.7630310055056506,0.7650238012306979,0.7650238012306979
1810,0.7865149335926985,0.7676305894669746,0.7649761138476934,0.7640133238588837,0.7640133238588837
1938,0.7824149226042091,0.7716505304655342,0.7656081511971707,0.7677358107716389,0.7677358107716389
2066,0.7835410965845749,0.7699744096483229,0.7745946082902606,0.7738737711563799,0.7689128396898341
2194,0.789854257062096,0.7723756819041103,0.7760788938300056,0.7785477017806024,0.7690009878524493
2323,0.7976207235671147,0.7751030205276823,0.7833381265448052,0.7771247166809793,0.7651440010644346
2451,0.7946623471120197,0.7675496344548006,0.7771993347423859,0.7751463913239319,0.7661755230151953
2579,0.7848791351742987,0.7693935352138186,0.7749979416753116,0.7663414513659043,0.7688200671041029
2708,0.7892566422381897,0.7697297748919817,0.7721989806879761,0.7711143204984364,0.7723675729870378
