,train,test
0.1,1.00540342,0.14925844000000005
0.2,3.1089881399999992,0.10760767999999957
0.3,4.07062498,0.11007922000000007
0.4,5.418146480000002,0.09717547999999851
0.5,5.834642539999999,0.07524182000000224
0.6,5.896407899999997,0.06017564000000277
0.7,6.86922672,0.05533982000000037
0.8,7.92793886,0.0390403200000037
0.9,8.879703460000002,0.022501179999994746
