mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0952873706817627,0.030762051539838995,0.011999559402465821,0.011558113285675811,1,{'SVM__max_iter': 1},0.475,0.515625,0.49375,0.48125,0.48125,0.489375,0.014469796128487783,11,0.4984375,0.496875,0.478125,0.49453125,0.51953125,0.49750000000000005,0.013197345258611668
0.09845523834228516,0.021135487353623042,0.01282644271850586,0.011496337000157408,2,{'SVM__max_iter': 2},0.5,0.484375,0.521875,0.46875,0.465625,0.488125,0.020860399085348286,12,0.4953125,0.503125,0.51328125,0.5296875,0.53828125,0.5159375,0.016030671285850763
0.10282196998596191,0.015570862055396078,0.009400606155395508,0.00338093740764022,4,{'SVM__max_iter': 4},0.521875,0.478125,0.5,0.5125,0.49375,0.50125,0.015129648046137733,10,0.53046875,0.53203125,0.50234375,0.53671875,0.51796875,0.52390625,0.012437342963832762
0.10596551895141601,0.023691814216398956,0.01438732147216797,0.0062576344651389115,8,{'SVM__max_iter': 8},0.55,0.521875,0.5,0.45,0.565625,0.5175,0.04062980740786253,7,0.509375,0.5203125,0.53203125,0.51875,0.51171875,0.5184375,0.007945738834431929
0.12717294692993164,0.015392777759572708,0.013414907455444335,0.0020146211160790312,16,{'SVM__max_iter': 16},0.546875,0.528125,0.5125,0.45,0.578125,0.523125,0.04260098296987993,6,0.51640625,0.5484375,0.5265625,0.525,0.5296875,0.5292187500000001,0.010569709078304866
0.13340511322021484,0.005422752979190395,0.017803764343261717,0.0027110062595902436,32,{'SVM__max_iter': 32},0.4875,0.475,0.56875,0.50625,0.496875,0.506875,0.03261997087674972,9,0.55546875,0.55078125,0.55,0.5890625,0.52734375,0.5545312499999999,0.01983452049143111
0.2519987106323242,0.021153024950529717,0.03800477981567383,0.010826500864779256,64,{'SVM__max_iter': 64},0.559375,0.440625,0.53125,0.53125,0.521875,0.516875,0.04014621713187931,8,0.58046875,0.59296875,0.59765625,0.61015625,0.54921875,0.58609375,0.020743033469095114
0.4158947944641113,0.03091011748386619,0.05563230514526367,0.0019198858586616863,128,{'SVM__max_iter': 128},0.559375,0.48125,0.475,0.55625,0.571875,0.52875,0.04171143428365896,5,0.6734375,0.6953125,0.653125,0.67109375,0.68125,0.6748437499999999,0.013767744232444193
0.8038042068481446,0.08477522067053661,0.18888063430786134,0.01740278280145329,256,{'SVM__max_iter': 256},0.56875,0.50625,0.528125,0.578125,0.525,0.54125,0.027485791784120032,4,0.828125,0.85625,0.8140625,0.83203125,0.81953125,0.8300000000000001,0.014562298818352795
1.7374189853668214,0.048048655570351005,0.4101526737213135,0.03722767770495057,512,{'SVM__max_iter': 512},0.565625,0.5375,0.6,0.5625,0.5875,0.570625,0.02161452058223823,3,0.9953125,0.9890625,0.99296875,0.996875,0.9953125,0.99390625,0.002724311839712939
2.197270631790161,0.046378129533530515,0.4641571521759033,0.019149087380297237,1024,{'SVM__max_iter': 1024},0.603125,0.546875,0.590625,0.584375,0.615625,0.588125,0.02325134404717284,1,0.89609375,0.91484375,0.890625,0.90546875,0.9046875,0.90234375,0.008341467384399446
1.941143798828125,0.23722297620991645,0.31277918815612793,0.09136607902297135,2048,{'SVM__max_iter': 2048},0.603125,0.546875,0.590625,0.584375,0.615625,0.588125,0.02325134404717284,1,0.89609375,0.91484375,0.890625,0.90546875,0.9046875,0.90234375,0.008341467384399446
