mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__base_estimator__max_depth,param_Boost__learning_rate,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07436761856079102,0.01180716625743781,0.0028310298919677736,0.0038222986494397125,1,0.02,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 2}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,852,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.12603025436401366,0.013498728688794098,0.00367121696472168,0.0035005454100274966,1,0.02,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 5}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.21813759803771973,0.009071743758743893,0.0051901817321777345,0.00374015088313916,1,0.02,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 10}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.43208017349243166,0.03112967305065425,0.011381769180297851,0.00099102603455514,1,0.02,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 20}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.6500796318054199,0.03213285114020598,0.01138310432434082,0.0010359720949723811,1,0.02,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 30}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.9405008316040039,0.031677346462745254,0.020298194885253907,0.005825787214772135,1,0.02,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 45}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
1.1426466941833495,0.10024048430283974,0.015661334991455077,0.004044829668352598,1,0.02,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 60}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
1.2236390590667725,0.23084836767309358,0.019686269760131835,0.007506769009423172,1,0.02,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 80}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
1.2572834014892578,0.33393918402802214,0.018849992752075197,0.005766562630293358,1,0.02,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 90}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
1.251984453201294,0.38566659278833365,0.017998218536376953,0.007121901885614488,1,0.02,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 100}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.047330713272094725,0.006447499500888547,0.005479955673217773,0.003453604173635839,1,0.04,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 1}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,852,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.07015976905822754,0.00757583016969544,0.0020386219024658204,0.001267334481768257,1,0.04,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 2}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,852,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.12835288047790527,0.011592535902808334,0.005200672149658203,0.004664665302835507,1,0.04,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 5}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.22633376121520996,0.009372052811752244,0.005428504943847656,0.0032384404758372593,1,0.04,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 10}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.42290830612182617,0.013402993925427107,0.006745338439941406,0.0016808826903470565,1,0.04,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 20}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.5790105819702148,0.06110619235272489,0.008342266082763672,0.0031526532642793437,1,0.04,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 30}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.6428928375244141,0.13153540498607605,0.01276402473449707,0.003897521069571618,1,0.04,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 45}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.7064732074737549,0.2869318812484325,0.012505769729614258,0.009758122837720627,1,0.04,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 60}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.7139918804168701,0.2657978035505042,0.014870500564575196,0.008384019285501358,1,0.04,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 80}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.7279585838317871,0.27808889683857185,0.012741947174072265,0.004029596647627096,1,0.04,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 90}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.7436462879180908,0.2677520010681607,0.010111665725708008,0.0018263715943229177,1,0.04,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 100}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.052243518829345706,0.002939051103783717,0.004636049270629883,0.0019045448676658261,1,0.08,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 1}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,852,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.07912940979003906,0.012343971137226784,0.0022495269775390627,0.0011901921129198398,1,0.08,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 2}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,852,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.13468761444091798,0.006142960646685493,0.004627656936645508,0.004017988133251535,1,0.08,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 5}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.2442394256591797,0.01951041769687103,0.007115840911865234,0.0031718516908566838,1,0.08,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 10}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.40504140853881837,0.052732272359697366,0.008118581771850587,0.0034062908217566907,1,0.08,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 20}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.5104804039001465,0.14845926025322273,0.010791873931884766,0.004789569031656601,1,0.08,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 30}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.6623221397399902,0.2931256663219301,0.01132512092590332,0.0034962738546400252,1,0.08,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 45}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.7982940673828125,0.4195028513077697,0.011781740188598632,0.009240804718076343,1,0.08,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 60}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.9167026519775391,0.599551119598992,0.017280769348144532,0.008955936919314816,1,0.08,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 80}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.9883322715759277,0.6803769466994013,0.01744709014892578,0.01504356426907667,1,0.08,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 90}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
1.1098131656646728,0.7936895062369638,0.021483755111694335,0.009579583285222943,1,0.08,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 100}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.04676885604858398,0.004872526524611912,0.0032680988311767577,0.0026521003850596817,1,0.16,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 1}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,852,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.06735649108886718,0.010786229486157895,0.004882669448852539,0.004369483057020635,1,0.16,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 2}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,852,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.1375645637512207,0.0125374177148783,0.004221343994140625,0.0026671214255921762,1,0.16,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 5}",0.7524826335012295,0.7711859349263565,0.7577940369053018,0.7532286171253969,0.765874531522284,0.7601131507961137,0.007304792174403872,712,0.7620207801198349,0.7573449547635531,0.7606929292688166,0.7618342842137928,0.7586728056145712,0.7601131507961137,0.001826198043600933
0.22280492782592773,0.019442376606031958,0.005467033386230469,0.0037598775761685478,1,0.16,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 10}",0.7533837817192237,0.7711859349263565,0.702674798882815,0.7762765271776754,0.7948365997469624,0.7596715284906067,0.0314103572691382,749,0.7785219378864195,0.7573449547635531,0.7254004440094531,0.7785980282160846,0.777850552624669,0.7635431835000359,0.020731612860444178
0.2976981639862061,0.09224870065006496,0.005013084411621094,0.0016527427499730398,1,0.16,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 20}",0.7524826335012295,0.7711859349263565,0.702674798882815,0.7532286171253969,0.7948365997469624,0.754881716836552,0.030319204533224745,751,0.7620207801198349,0.7573449547635531,0.7254004440094531,0.7618342842137928,0.777850552624669,0.7568902031462607,0.01721577612231696
0.339201831817627,0.1636191757414848,0.006753969192504883,0.0019159803721358754,1,0.16,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 30}",0.7524826335012295,0.7711859349263565,0.702674798882815,0.7532286171253969,0.7948365997469624,0.754881716836552,0.030319204533224745,751,0.7620207801198349,0.7573449547635531,0.7254004440094531,0.7618342842137928,0.777850552624669,0.7568902031462607,0.01721577612231696
0.38800559043884275,0.24927092498828546,0.009261274337768554,0.003946864751258003,1,0.16,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 45}",0.7524826335012295,0.7711859349263565,0.702674798882815,0.7532286171253969,0.7948365997469624,0.754881716836552,0.030319204533224745,751,0.7620207801198349,0.7573449547635531,0.7254004440094531,0.7618342842137928,0.777850552624669,0.7568902031462607,0.01721577612231696
0.47827796936035155,0.40975963290390005,0.007850265502929688,0.007539609139788148,1,0.16,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 60}",0.7524826335012295,0.7711859349263565,0.702674798882815,0.7532286171253969,0.7948365997469624,0.754881716836552,0.030319204533224745,751,0.7620207801198349,0.7573449547635531,0.7254004440094531,0.7618342842137928,0.777850552624669,0.7568902031462607,0.01721577612231696
0.5443226814270019,0.5480257516586604,0.011951732635498046,0.009681457687145427,1,0.16,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 80}",0.7524826335012295,0.7711859349263565,0.702674798882815,0.7532286171253969,0.7948365997469624,0.754881716836552,0.030319204533224745,751,0.7620207801198349,0.7573449547635531,0.7254004440094531,0.7618342842137928,0.777850552624669,0.7568902031462607,0.01721577612231696
0.5756256580352783,0.6250578195673334,0.010962915420532227,0.009571249978506438,1,0.16,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 90}",0.7524826335012295,0.7711859349263565,0.702674798882815,0.7532286171253969,0.7948365997469624,0.754881716836552,0.030319204533224745,751,0.7620207801198349,0.7573449547635531,0.7254004440094531,0.7618342842137928,0.777850552624669,0.7568902031462607,0.01721577612231696
0.6354648113250733,0.7138212538577232,0.008878850936889648,0.00858088886948615,1,0.16,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 100}",0.7524826335012295,0.7711859349263565,0.702674798882815,0.7532286171253969,0.7948365997469624,0.754881716836552,0.030319204533224745,751,0.7620207801198349,0.7573449547635531,0.7254004440094531,0.7618342842137928,0.777850552624669,0.7568902031462607,0.01721577612231696
0.04792661666870117,0.004730122690102629,0.003199195861816406,0.0004002585307658016,1,0.32,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 1}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,852,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.06627039909362793,0.0027198512890473487,0.0032005786895751955,0.0004009962755247758,1,0.32,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 2}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,852,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.13455004692077638,0.008195267862289699,0.0033366203308105467,0.0011140992023410685,1,0.32,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 5}",0.6544186102026689,0.7131484089661263,0.6545678069275024,0.6794060776777829,0.7263911102623476,0.6855864028072857,0.029652889703694077,798,0.6878610560740971,0.6731786063832327,0.6878237568928887,0.6816141892053187,0.6976975961423696,0.6856350409395813,0.008081842233664168
0.14490203857421874,0.013129964584466268,0.003822994232177734,0.0020533954637773845,1,0.32,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 10}",0.6544186102026689,0.7131484089661263,0.6545678069275024,0.6794060776777829,0.7263911102623476,0.6855864028072857,0.029652889703694077,798,0.6878610560740971,0.6731786063832327,0.6878237568928887,0.6816141892053187,0.6976975961423696,0.6856350409395813,0.008081842233664168
0.14323463439941406,0.014741121643835004,0.0025570869445800783,0.002127918686065294,1,0.32,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 20}",0.6544186102026689,0.7131484089661263,0.6545678069275024,0.6794060776777829,0.7263911102623476,0.6855864028072857,0.029652889703694077,798,0.6878610560740971,0.6731786063832327,0.6878237568928887,0.6816141892053187,0.6976975961423696,0.6856350409395813,0.008081842233664168
0.14951424598693847,0.017009778700297032,0.008264780044555664,0.012556478964581813,1,0.32,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 30}",0.6544186102026689,0.7131484089661263,0.6545678069275024,0.6794060776777829,0.7263911102623476,0.6855864028072857,0.029652889703694077,798,0.6878610560740971,0.6731786063832327,0.6878237568928887,0.6816141892053187,0.6976975961423696,0.6856350409395813,0.008081842233664168
0.14410090446472168,0.012079434741107167,0.0021997928619384766,0.0018324359114900292,1,0.32,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 45}",0.6544186102026689,0.7131484089661263,0.6545678069275024,0.6794060776777829,0.7263911102623476,0.6855864028072857,0.029652889703694077,798,0.6878610560740971,0.6731786063832327,0.6878237568928887,0.6816141892053187,0.6976975961423696,0.6856350409395813,0.008081842233664168
0.14108538627624512,0.011051461525921341,0.004052972793579102,0.003410594267806938,1,0.32,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 60}",0.6544186102026689,0.7131484089661263,0.6545678069275024,0.6794060776777829,0.7263911102623476,0.6855864028072857,0.029652889703694077,798,0.6878610560740971,0.6731786063832327,0.6878237568928887,0.6816141892053187,0.6976975961423696,0.6856350409395813,0.008081842233664168
