mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.24756345748901368,0.02072669597420428,0.00525355339050293,0.0035129141832402496,1,{'Boost__n_estimators': 1},0.7408273853572367,0.812423909670335,0.8001539710200282,0.8094340073046716,0.7815282518918145,0.7888735050488173,0.026332440391030935,1,0.8442460791100713,0.8499289823589793,0.8896570862476428,0.8501363658064979,0.8388197942278772,0.8545576615502138,0.018038577224795658
0.5347373485565186,0.05098722154318976,0.0016098976135253905,0.001359166573343494,2,{'Boost__n_estimators': 2},0.7408273853572367,0.812423909670335,0.8001539710200282,0.8094340073046716,0.7815282518918145,0.7888735050488173,0.026332440391030935,1,0.8442460791100713,0.8499289823589793,0.8896570862476428,0.8501363658064979,0.8388197942278772,0.8545576615502138,0.018038577224795658
1.2133397579193115,0.009282720233651126,0.0013992786407470703,0.0017427550372210712,5,{'Boost__n_estimators': 5},0.7532465207323769,0.8013535126876895,0.7666384187534315,0.7869888520207206,0.7547444558497053,0.7725943520087848,0.018776162879998518,13,0.9379371464037622,0.9482436561552602,0.95574377551264,0.9519094196844192,0.9421832851925235,0.947203456589721,0.006437884379353533
1.7380544662475585,0.12432203088347227,0.005251932144165039,0.002739736289994002,10,{'Boost__n_estimators': 10},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
1.7140628814697265,0.11781704150733037,0.002208375930786133,0.0020387167183923585,20,{'Boost__n_estimators': 20},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
1.7440749168395997,0.11318547859832867,0.004237174987792969,0.0022326977935304814,30,{'Boost__n_estimators': 30},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
1.7106634616851806,0.09419310771801699,0.003620004653930664,0.0013320530602162837,40,{'Boost__n_estimators': 40},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
1.704514980316162,0.11910678030107874,0.004643058776855469,0.0029609174468824026,50,{'Boost__n_estimators': 50},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
1.7205406188964845,0.09992518345241615,0.004309177398681641,0.0035379826059308483,60,{'Boost__n_estimators': 60},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
1.728989267349243,0.10276497147539333,0.005417442321777344,0.0023697101965362197,70,{'Boost__n_estimators': 70},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
1.7348975658416748,0.1360045701462603,0.004229927062988281,0.00257870222756736,80,{'Boost__n_estimators': 80},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
1.6819543838500977,0.1380434564840247,0.0024125099182128905,0.003222168665041061,90,{'Boost__n_estimators': 90},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
1.3548871994018554,0.16737506666598514,0.005282306671142578,0.004372355605270762,100,{'Boost__n_estimators': 100},0.7532465207323769,0.8013535126876895,0.7614762120741926,0.7931238213458739,0.7688107230670073,0.7756021579814281,0.01852339822520036,3,0.9379371464037622,0.9482436561552602,0.9609999761285241,0.9531626721730204,0.9554259864887447,0.9511538874698623,0.0077766727923686205
