,0,1,2,3,4
64,0.703921568627451,0.6823529411764706,0.6823529411764706,0.6823529411764706,0.6823529411764706
67,0.7370535714285713,0.7114695340501793,0.7114695340501793,0.7114695340501793,0.7114695340501793
70,0.7153972153972151,0.678453947368421,0.678453947368421,0.678453947368421,0.678453947368421
73,0.7371794871794872,0.6836890243902437,0.6836890243902437,0.6836890243902437,0.6836890243902437
76,0.7163763066202092,0.7135306553911204,0.7135306553911204,0.7135306553911204,0.7135306553911204
80,0.7162162162162162,0.6746031746031745,0.6746031746031745,0.6746031746031745,0.6746031746031745
83,0.717948717948718,0.6602339181286552,0.6602339181286552,0.6602339181286552,0.6602339181286552
86,0.7439024390243903,0.6615176151761517,0.6615176151761517,0.6615176151761517,0.6615176151761517
89,0.6751769464105156,0.6699594731509624,0.6699594731509624,0.6699594731509624,0.6699594731509624
92,0.6600378787878788,0.739952718676123,0.739952718676123,0.739952718676123,0.739952718676123
96,0.641304347826087,0.78125,0.78125,0.78125,0.78125
99,0.65625,0.7883673469387756,0.7883673469387756,0.7883673469387756,0.7883673469387756
102,0.6530612244897959,0.7057692307692308,0.7057692307692308,0.7057692307692308,0.7057692307692308
105,0.6372549019607845,0.6569303338171262,0.6569303338171262,0.6569303338171262,0.6569303338171262
108,0.6320754716981133,0.6574074074074074,0.6574074074074074,0.6574074074074074,0.6574074074074074
112,0.622488038277512,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286
115,0.621969696969697,0.6869328493647912,0.6869328493647912,0.6869328493647912,0.6869328493647912
118,0.5954846131722747,0.7033898305084746,0.7033898305084746,0.7033898305084746,0.7033898305084746
121,0.6133497807017543,0.7188524590163936,0.7188524590163936,0.7188524590163936,0.7188524590163936
124,0.6277821419219691,0.7258064516129032,0.7258064516129032,0.7258064516129032,0.7258064516129032
128,0.6338235294117647,0.7265625,0.7265625,0.7265625,0.7265625
188,0.6990929705215418,0.7338636363636364,0.7338636363636364,0.7338636363636364,0.7338636363636364
249,0.7045102593883084,0.8088578088578088,0.8088578088578088,0.8088578088578088,0.8088578088578088
309,0.7184382597032442,0.7750440103948362,0.7750440103948362,0.7750440103948362,0.7750440103948362
370,0.7115474520804115,0.7490942028985509,0.7534186535764377,0.7534186535764377,0.7534186535764377
431,0.736356979799285,0.7276133867424731,0.7358957795004306,0.7358957795004306,0.7358957795004306
491,0.7324782637552266,0.7327769297139444,0.733089260808926,0.733089260808926,0.733089260808926
552,0.7251959510024026,0.7378983024144314,0.7204831932773109,0.7204831932773109,0.7204831932773109
613,0.7312698378885031,0.7377990328696503,0.7347555782660536,0.7347555782660536,0.7347555782660536
673,0.7268972524074565,0.7298701298701299,0.7417969785316724,0.7269760664134947,0.7269760664134947
734,0.7051049735245406,0.7240054064892723,0.7060852710299806,0.7228978728143446,0.7228978728143446
794,0.7088727281957559,0.7200350289369478,0.7067659153213525,0.7304785894206549,0.7304785894206549
855,0.7011627906976744,0.734938440492476,0.7222435020519836,0.73585803867494,0.73585803867494
916,0.7033032517650873,0.7327150164709696,0.7109523605211596,0.7352716782299787,0.7352716782299787
976,0.7090556339447692,0.7440788147550897,0.7162366458375328,0.7363014849156757,0.7308299631696756
1037,0.7215518075157539,0.7333923562803638,0.7215015884116627,0.7337438900090022,0.729736667832402
1098,0.7280465949820788,0.7385603345280766,0.7216248506571087,0.7365591397849462,0.7255636478258706
1158,0.7169670565767485,0.7382579374552398,0.7289299355454762,0.7362735736452615,0.7276323325855568
1219,0.7125124505343635,0.7381443992785421,0.730500444181226,0.7276065361940399,0.7308635494898922
1280,0.70859375,0.73671875,0.72109375,0.7296875,0.7328125
