,train,test
0.1,0.7450556400000001,0.0905621600000001
0.2,1.4289193399999998,0.08506533999999988
0.3,13.861317000000003,0.06333630000000028
0.4,24.09258156,0.05476261999999395
0.5,22.135741120000006,0.045159219999987954
0.6,14.67979999999999,0.039237139999977445
0.7,24.632950240000003,0.032741060000000745
0.8,28.97469757999995,0.024442059999978484
0.9,35.18394086000001,0.011002499999995053
