,train,test
0.1,0.020987840000452708,0.17145852000030573
0.2,0.08487217999972926,0.2902372000000469
0.3,0.1774204000001191,0.3815217399998801
0.4,0.32805766000019504,0.4451376400000299
0.5,0.4944671999994171,0.4516963599999144
0.6,0.68684777999988,0.4669566799999302
0.7,0.9475274600001284,0.3624197000004642
0.8,1.250846139999703,0.29415821999973557
0.9,1.6283418000002712,0.15757592000009027
