mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.10620293617248536,0.01083180089776397,0.007581090927124024,0.0011594529662374946,1,{'MLP__max_iter': 1},0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,22,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.16827816963195802,0.010339006348836834,0.008599424362182617,0.0022449256284785397,2,{'MLP__max_iter': 2},0.7777804301639971,0.8005955933255352,0.7950633787687095,0.8059069967296077,0.7964121171612042,0.7951517032298108,0.009472801592528413,2,0.8274226564178464,0.8036451743811319,0.813056503783629,0.8080226062877467,0.8095414289465518,0.8123376739633811,0.008124921614253931
0.29072155952453616,0.011725628024826892,0.009024620056152344,0.0018047449906387686,4,{'MLP__max_iter': 4},0.7636425485187749,0.8134682867441694,0.797307297510205,0.825965004416223,0.8016519061373565,0.8004070086653459,0.0209121574242551,1,0.8350943520087848,0.8263006970470985,0.837036893366117,0.8184484734191115,0.8110975507865651,0.8255955933255354,0.009827527611947705
0.5566695690155029,0.019102968955437206,0.005217981338500976,0.0026134649917832994,8,{'MLP__max_iter': 8},0.7558664152204531,0.796340502733284,0.7907307058795446,0.7876632212169679,0.7732985605499988,0.7807798811200497,0.014595774524680123,3,0.8206401733069156,0.8220038313718938,0.8243044448688264,0.808183738750567,0.8197614045976463,0.8189787185791699,0.0056110477922906654
1.0753613471984864,0.042579607623224325,0.00878596305847168,0.001109554595572919,16,{'MLP__max_iter': 16},0.7329736697620014,0.7712038385333365,0.7555680217707861,0.7813790551669809,0.7910290993292117,0.7664307369124634,0.020438630452488588,4,0.8487727077415198,0.8548151750972763,0.8593045045475163,0.8475015516459383,0.8689351531355184,0.8558658184335537,0.007797552197276435
2.0592045307159426,0.023930822411528704,0.008852910995483399,0.0015855428741944266,32,{'MLP__max_iter': 32},0.7385834666157409,0.74696235468239,0.7408273853572367,0.7747189133704138,0.7453152228402282,0.749281468573202,0.013069749509217023,21,0.9293896660380512,0.9144834212599365,0.902980353775274,0.9182416867584922,0.9300819388412785,0.9190354133346066,0.010083172576084876
3.0543346405029297,0.4922302918834191,0.011519145965576173,0.00551737457575167,64,{'MLP__max_iter': 64},0.7048411353273973,0.7572867680408679,0.7240696092239384,0.8127998854169153,0.7545176768279582,0.7507030149674154,0.03667851980349432,5,0.9543607218734336,0.9561376548662005,0.9258372920197656,0.963618378649352,0.9283796042109286,0.9456667303239362,0.015488955937298451
3.104174041748047,0.5573717040152635,0.008514785766601562,0.003230928589935793,128,{'MLP__max_iter': 128},0.7048411353273973,0.7572867680408679,0.7240696092239384,0.8127998854169153,0.7545176768279582,0.7507030149674154,0.03667851980349432,5,0.9543607218734336,0.9561376548662005,0.9258372920197656,0.963618378649352,0.9283796042109286,0.9456667303239362,0.015488955937298451
3.0621441841125487,0.543796311479367,0.008266258239746093,0.0032548113303932755,256,{'MLP__max_iter': 256},0.7048411353273973,0.7572867680408679,0.7240696092239384,0.8127998854169153,0.7545176768279582,0.7507030149674154,0.03667851980349432,5,0.9543607218734336,0.9561376548662005,0.9258372920197656,0.963618378649352,0.9283796042109286,0.9456667303239362,0.015488955937298451
3.070832109451294,0.511465576492977,0.007050561904907227,0.0033369645531753176,512,{'MLP__max_iter': 512},0.7048411353273973,0.7572867680408679,0.7240696092239384,0.8127998854169153,0.7545176768279582,0.7507030149674154,0.03667851980349432,5,0.9543607218734336,0.9561376548662005,0.9258372920197656,0.963618378649352,0.9283796042109286,0.9456667303239362,0.015488955937298451
3.0843544960021974,0.5299606037608009,0.008500194549560547,0.003223241571888078,1024,{'MLP__max_iter': 1024},0.7048411353273973,0.7572867680408679,0.7240696092239384,0.8127998854169153,0.7545176768279582,0.7507030149674154,0.03667851980349432,5,0.9543607218734336,0.9561376548662005,0.9258372920197656,0.963618378649352,0.9283796042109286,0.9456667303239362,0.015488955937298451
3.0767064094543457,0.5007336346201283,0.0036583423614501955,0.003220773415210711,2048,{'MLP__max_iter': 2048},0.7048411353273973,0.7572867680408679,0.7240696092239384,0.8127998854169153,0.7545176768279582,0.7507030149674154,0.03667851980349432,5,0.9543607218734336,0.9561376548662005,0.9258372920197656,0.963618378649352,0.9283796042109286,0.9456667303239362,0.015488955937298451
3.0743408679962156,0.5142723539449053,0.00791478157043457,0.0020343490282352817,2100,{'MLP__max_iter': 2100},0.7048411353273973,0.7572867680408679,0.7240696092239384,0.8127998854169153,0.7545176768279582,0.7507030149674154,0.03667851980349432,5,0.9543607218734336,0.9561376548662005,0.9258372920197656,0.963618378649352,0.9283796042109286,0.9456667303239362,0.015488955937298451
3.0455812931060793,0.5299887363508423,0.009076404571533202,0.0013256836721663296,2200,{'MLP__max_iter': 2200},0.7048411353273973,0.7572867680408679,0.7240696092239384,0.8127998854169153,0.7545176768279582,0.7507030149674154,0.03667851980349432,5,0.9543607218734336,0.9561376548662005,0.9258372920197656,0.963618378649352,0.9283796042109286,0.9456667303239362,0.015488955937298451
3.0716373443603517,0.5168110152532067,0.007035350799560547,0.0028068520608682448,2300,{'MLP__max_iter': 2300},0.7048411353273973,0.7572867680408679,0.7240696092239384,0.8127998854169153,0.7545176768279582,0.7507030149674154,0.03667851980349432,5,0.9543607218734336,0.9561376548662005,0.9258372920197656,0.963618378649352,0.9283796042109286,0.9456667303239362,0.015488955937298451
