mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.11923685073852539,0.01844102556252718,0.005599689483642578,0.0008006485582492814,1,{'SVM__max_iter': 1},0.55,0.496875,0.565625,0.534375,0.56875,0.543125,0.0261754894892149,12,0.7703125,0.7890625,0.78515625,0.79375,0.778125,0.7832812500000002,0.008262065041501437
0.1546476364135742,0.03201475335794436,0.005255460739135742,0.0037457121865615774,2,{'SVM__max_iter': 2},0.559375,0.5,0.575,0.546875,0.571875,0.550625,0.027200068933736173,11,0.77265625,0.7984375,0.78984375,0.7921875,0.78515625,0.7876562500000001,0.008634844924780056
0.2434171676635742,0.013062213372286705,0.0070002079010009766,0.0008927298361214163,4,{'SVM__max_iter': 4},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
0.3339993953704834,0.033645976825672115,0.007978200912475586,0.0024037631439508475,8,{'SVM__max_iter': 8},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
0.36141357421875,0.02216209781561653,0.007050132751464844,0.0009088300155000348,16,{'SVM__max_iter': 16},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
0.34470396041870116,0.01430579449262507,0.008072423934936523,0.0011668106210410577,32,{'SVM__max_iter': 32},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
0.34562392234802247,0.02126782643668169,0.006207513809204102,0.0021957495265770037,64,{'SVM__max_iter': 64},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
0.3478337287902832,0.02504875662283421,0.00791325569152832,0.0013410749483029885,128,{'SVM__max_iter': 128},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
0.3545501232147217,0.015290533933241679,0.009167337417602539,0.0037128393860434514,256,{'SVM__max_iter': 256},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
0.351941442489624,0.016090755012600565,0.008020305633544922,0.00130425489896923,512,{'SVM__max_iter': 512},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
0.3407568454742432,0.009841390174838855,0.005558204650878906,0.0021451472043646576,1024,{'SVM__max_iter': 1024},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
0.2866940975189209,0.020303885256581874,0.0035984992980957033,0.0007989698417226403,2048,{'SVM__max_iter': 2048},0.565625,0.5,0.575,0.546875,0.571875,0.551875,0.027712249096744204,1,0.771875,0.8,0.7890625,0.7921875,0.7875,0.7881250000000001,0.009196211855976374
