mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.7308120727539062,0.08528918277468649,0.18813390731811525,0.042676917895097935,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.765625,0.765625,0.6875,0.7875,0.7625,0.75375,0.03431244307827701,29,0.79140625,0.7953125,0.76640625,0.8109375,0.790625,0.7909375,0.014291537596598913
0.5801388263702393,0.02405561569594972,0.15556130409240723,0.012331346322832759,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.76875,0.7375,0.684375,0.796875,0.75625,0.74875,0.03753123699000609,31,0.78984375,0.7859375,0.771875,0.803125,0.7890625,0.78796875,0.00997555606219523
0.6036240577697753,0.11203085800451655,0.1557002544403076,0.017452711944113516,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.746875,0.75625,0.68125,0.7875,0.753125,0.745,0.03483218698273192,33,0.784375,0.7890625,0.76640625,0.79375,0.7765625,0.78203125,0.009657210712726528
0.5596039295196533,0.0038712093041095275,0.14616155624389648,0.013963116916961654,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.75,0.759375,0.6875,0.78125,0.75,0.745625,0.031224989991991994,32,0.784375,0.78515625,0.7671875,0.78984375,0.78125,0.7815625,0.007696006472515455
0.6140524864196777,0.09253887977571329,0.16746888160705567,0.016809488148050604,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.565625,0.5625,0.571875,0.59375,0.571875,0.573125,0.01093303480283493,51,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5534304141998291,0.04324300218416909,0.1547067642211914,0.007406865141181736,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.61875,0.578125,0.5625,0.621875,0.590625,0.594375,0.02299796186621762,50,0.75,0.7390625,0.740625,0.76171875,0.74921875,0.7481249999999999,0.008097911574906226
0.5469326972961426,0.032246312228941865,0.16469154357910157,0.02405579207292812,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.615625,0.603125,0.5625,0.6375,0.615625,0.606875,0.024796043031096702,40,0.7453125,0.71328125,0.7484375,0.7390625,0.728125,0.73484375,0.012823927830427
0.5944828987121582,0.08320245354123317,0.1636880874633789,0.013734065333928422,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.615625,0.628125,0.571875,0.63125,0.603125,0.61,0.02150581316760656,36,0.709375,0.703125,0.7171875,0.715625,0.70546875,0.71015625,0.00550213026926843
0.5669904708862304,0.014420624471025326,0.15215306282043456,0.016007231124692448,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.640625,0.615625,0.596875,0.615625,0.609375,0.615625,0.014252192813739213,35,0.709375,0.6890625,0.7171875,0.7171875,0.7015625,0.706875,0.010624999999999985
0.6615633487701416,0.09236248587503262,0.20288581848144532,0.0713120703872138,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.6125,0.6,0.578125,0.646875,0.575,0.6025,0.02617548948921491,46,0.68984375,0.68515625,0.696875,0.70859375,0.703125,0.6967187499999999,0.008520998877772492
0.5521651268005371,0.03746026951932068,0.15809278488159179,0.010170580383784331,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.603125,0.6,0.571875,0.64375,0.603125,0.604375,0.022929920409805186,42,0.6890625,0.66640625,0.68359375,0.7046875,0.68984375,0.68671875,0.01233286703791946
0.5757285594940186,0.023505310076067272,0.15026936531066895,0.023196760154257062,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.596875,0.59375,0.55625,0.659375,0.596875,0.600625,0.03315446802468711,47,0.6796875,0.6734375,0.671875,0.6984375,0.68046875,0.6807812500000001,0.009447635286144371
0.5535223484039307,0.03750538369109093,0.15179519653320311,0.014361711140704447,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.609375,0.590625,0.565625,0.628125,0.6,0.59875,0.02069118169655856,48,0.6859375,0.66328125,0.67890625,0.68359375,0.67578125,0.6775,0.007942665641961753
0.5950867176055908,0.08873380204963445,0.16664328575134277,0.023313950520698092,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.60625,0.571875,0.559375,0.6625,0.5875,0.5975,0.03608800008313012,49,0.66875,0.66796875,0.66875,0.68203125,0.67109375,0.6717187499999999,0.005261705700150855
0.6167173385620117,0.043698324180979874,0.16784610748291015,0.007421736438739691,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.609375,0.58125,0.575,0.678125,0.603125,0.609375,0.03671043788897102,37,0.68515625,0.6609375,0.68046875,0.671875,0.66171875,0.67203125,0.009725228949747151
0.5808286666870117,0.045101010659746116,0.1527858257293701,0.019307273741192423,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.596875,0.578125,0.56875,0.665625,0.609375,0.60375,0.034026643972040506,44,0.67109375,0.66171875,0.66640625,0.67421875,0.65546875,0.66578125,0.006673173907519554
0.716655969619751,0.09909739660970529,0.182892370223999,0.04250667268880578,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.58125,0.578125,0.578125,0.6625,0.621875,0.604375,0.03345939703581041,42,0.67578125,0.65859375,0.66484375,0.67734375,0.65546875,0.66640625,0.008838834764831844
0.6357504367828369,0.02949258915325412,0.1478508472442627,0.004507840671344879,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.590625,0.596875,0.565625,0.671875,0.621875,0.609375,0.036012150727219826,37,0.67578125,0.66640625,0.65859375,0.67109375,0.66328125,0.66703125,0.005978477021784067
0.7365847587585449,0.09170230737638912,0.17691307067871093,0.023452259166517136,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.590625,0.6,0.575,0.64375,0.61875,0.605625,0.023750000000000035,41,0.6734375,0.6609375,0.6609375,0.6765625,0.65546875,0.6654687499999999,0.008094896154367879
0.5939105033874512,0.03879903522674338,0.15012221336364745,0.02619321971990513,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.590625,0.58125,0.578125,0.65625,0.6125,0.60375,0.028872023656127743,44,0.67265625,0.65703125,0.65390625,0.67109375,0.65390625,0.6617187499999999,0.008385254915624207
0.6160005092620849,0.04962256601147138,0.15538125038146972,0.02402239760993525,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.6,0.590625,0.578125,0.640625,0.63125,0.608125,0.02393023714884581,39,0.66015625,0.65625,0.6609375,0.66171875,0.6515625,0.6581250000000001,0.003782412011534421
