mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.452808141708374,0.07432439724385799,0.489194393157959,0.1060223488584745,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.584375,0.603125,0.603125,0.56875,0.5875,0.589375,0.01289985465034395,3,0.66328125,0.65859375,0.64140625,0.6578125,0.65234375,0.6546875,0.00749348675517615
0.2520017147064209,0.015126688818947846,0.6150017738342285,0.07097098155928216,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.584375,0.609375,0.603125,0.565625,0.58125,0.58875,0.015761900266148102,4,0.6515625,0.65625,0.6375,0.63984375,0.6265625,0.64234375,0.010555841096284088
0.2778013706207275,0.05733777628205988,0.5644014358520508,0.15111177310205925,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.590625,0.625,0.596875,0.58125,0.578125,0.594375,0.01670048651985923,1,0.65703125,0.66015625,0.62890625,0.65078125,0.6265625,0.6446875,0.014186949328520193
0.32159905433654784,0.07636011258679117,0.5251997947692871,0.17339039556309224,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.49375,0.525,0.553125,0.51875,0.53125,0.524375,0.019202864369671502,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.23340044021606446,0.01899007258954188,0.32880172729492185,0.1369641177480231,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.509375,0.5125,0.553125,0.521875,0.509375,0.52125,0.01658312395177699,34,0.709375,0.71484375,0.69765625,0.72890625,0.690625,0.7082812500000001,0.013373758704081645
0.26379947662353515,0.015249191119445178,0.5054048061370849,0.14170430468288886,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.525,0.546875,0.55625,0.528125,0.534375,0.538125,0.011759304826391743,32,0.690625,0.70625,0.68984375,0.709375,0.696875,0.69859375,0.007973344263858168
0.36120195388793946,0.07471622076953356,0.8140636444091797,0.2568109877690507,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.515625,0.571875,0.578125,0.509375,0.5375,0.5425,0.028201285431696196,30,0.66328125,0.66953125,0.65703125,0.690625,0.6390625,0.66390625,0.01679523974598162
0.34801950454711916,0.09243383502447178,0.5114014148712158,0.08486315890726838,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.54375,0.540625,0.58125,0.534375,0.534375,0.546875,0.017566836653194,29,0.66328125,0.67265625,0.6625,0.6828125,0.65078125,0.6664062500000001,0.010746093040030888
0.38100376129150393,0.14028816366006566,0.690404748916626,0.13429806190833563,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.553125,0.56875,0.565625,0.525,0.546875,0.551875,0.015637495003996,28,0.64375,0.65234375,0.6390625,0.67109375,0.63125,0.6475000000000001,0.013634099598983446
0.3619992733001709,0.17286613450364868,0.3575995445251465,0.037204375768497173,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.575,0.515625,0.58125,0.553125,0.55,0.555,0.02309964826572041,23,0.65,0.65859375,0.65078125,0.66796875,0.646875,0.6548437500000001,0.007613079821924898
