,train,test
0.1,0.19533592000000002,0.01777033999999996
0.2,0.9282045,0.015799999999999946
0.3,1.2135893599999996,0.013856719999999711
0.4,1.1376665799999999,0.01365766000000015
0.5,1.80675156,0.010250020000000859
0.6,1.6615202999999994,0.008442580000000532
0.7,3.2901510799999985,0.007574799999999016
0.8,2.1046706799999995,0.004377240000000881
0.9,2.7068613000000012,0.003043540000001599
