,0,1,2,3,4
0.001,0.76875,0.750625,0.77875,0.76,0.75375
0.101,0.77,0.77,0.790625,0.758125,0.763125
0.201,0.771875,0.771875,0.79625,0.758125,0.763125
0.30100000000000005,0.770625,0.771875,0.794375,0.756875,0.761875
0.401,0.770625,0.774375,0.793125,0.755625,0.7625
0.501,0.77,0.773125,0.79375,0.756875,0.761875
0.6010000000000001,0.769375,0.773125,0.79375,0.7575,0.76125
0.7010000000000001,0.77,0.77375,0.79375,0.7575,0.76125
0.801,0.769375,0.774375,0.794375,0.756875,0.76125
0.901,0.77,0.774375,0.795,0.75625,0.76125
1.001,0.77,0.773125,0.794375,0.75625,0.76125
1.101,0.77125,0.77375,0.79375,0.75625,0.76125
1.201,0.77125,0.77375,0.793125,0.755625,0.76125
1.301,0.77125,0.77375,0.793125,0.755625,0.76125
1.401,0.77125,0.77375,0.793125,0.755625,0.76125
1.501,0.77125,0.77375,0.793125,0.755625,0.76125
1.601,0.77125,0.77375,0.793125,0.755625,0.76125
1.701,0.77125,0.77375,0.7925,0.755625,0.76125
1.801,0.77125,0.77375,0.7925,0.755625,0.76125
1.901,0.77125,0.77375,0.7925,0.755625,0.76125
2.001,0.77125,0.773125,0.7925,0.755625,0.76125
2.101,0.77125,0.773125,0.7925,0.755625,0.76125
2.201,0.77125,0.773125,0.7925,0.755625,0.76125
2.301,0.77125,0.773125,0.7925,0.755625,0.76125
2.4010000000000002,0.77125,0.773125,0.793125,0.755625,0.76125
