,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
271,6.253490781784057,1.234184570636541,0.009279918670654298,0.0012218156267621559,0.001,"(100, 25, 100)",71,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 71}",0.756091686091686,0.7722999222999223,0.7448174048174048,0.7213145539906102,0.7345588004642554,0.7458323470188254,0.017522229525104852,63,0.7654930126873605,0.8068078757204296,0.8471504637079079,0.8922289966502113,0.8073394629305312,0.8238039623392881,0.042865272650602186
272,5.149222135543823,2.5377356923469767,0.008223390579223633,0.0012011116818866525,0.001,"(100, 25, 100)",42,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 42}",0.7807303807303807,0.7796192696192695,0.7495881895881896,0.7546635367762128,0.7340176918974872,0.7597428793943525,0.018031184811744434,26,0.8072335508030777,0.8049233004690715,0.8416961664862547,0.7865140100211345,0.7551624829733412,0.7991059021505759,0.028296329261525022
273,4.409981203079224,2.0840192279969956,0.015033149719238281,0.012067354867302708,0.001,"(100, 25, 100)",106,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 106}",0.8013830613830614,0.7855011655011654,0.734001554001554,0.7429890453834115,0.7471689827158944,0.7622254057114589,0.02634587307024765,13,0.8317257150658748,0.8401587626654184,0.8437894346761846,0.7820369167926529,0.824664818057988,0.8244751294516236,0.022237929779083978
274,5.405788564682007,1.3175097415439212,0.009705018997192384,0.00047644053653450244,0.001,"(100, 25, 100)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 13}",0.7478243978243977,0.739098679098679,0.7004739704739705,0.7418779342723003,0.7075033721258508,0.7273641725597666,0.01941506883819811,165,0.726644432091903,0.7464375920345612,0.7480617887130278,0.7218259025008057,0.7464482389569955,0.7378835908594585,0.01126310694178687
275,8.509457206726074,0.7004208304980343,0.011086416244506837,0.013971838256183474,0.001,"(100, 25, 100)",77,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 77}",0.7474980574980575,0.7680186480186479,0.6977622377622377,0.6903442879499216,0.7556855610276356,0.7318596888582376,0.03164209203005729,132,0.7380654944754883,0.7795281004066587,0.7502160069434286,0.6994589327209415,0.8497810858143608,0.7634099240721757,0.050251213009501604
276,7.989788007736206,1.1200720605482837,0.006609582901000976,0.003326644715296518,0.001,"(100, 25, 100)",48,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 48}",0.7794560994560995,0.7622999222999223,0.7179564879564879,0.738169014084507,0.7406678377615358,0.7477178483168854,0.021206266057554993,54,0.8011975463951708,0.7995299532878891,0.8001292140857982,0.8172155381127285,0.7735274372446002,0.7983199378252374,0.014033745361479033
277,5.807595872879029,0.9210956665877468,0.01530303955078125,0.01253828851475411,0.001,"(100, 25, 100)",82,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 82}",0.7929526029526028,0.7676923076923077,0.7222377622377621,0.7428012519561815,0.7556855610276356,0.7562788429253265,0.023742656993998957,32,0.8237266317544835,0.8298669826316766,0.7732575602430201,0.8266384613362746,0.8607598754621524,0.8228499022855214,0.02814579082683773
278,3.1971621990203856,0.5419596683765575,0.0064601898193359375,0.0022657758807943305,0.001,"(100, 25, 100)",19,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 19}",0.7548174048174048,0.7110955710955711,0.6988733488733488,0.7455868544600938,0.7214075096458482,0.726352986711466,0.020947817815053834,180,0.729293564650927,0.6859814906917099,0.7320553328847411,0.7752828239856936,0.7512312706752285,0.7347688965776601,0.02942767994815623
279,3.812787389755249,0.6741670847383667,0.008633804321289063,0.0056282245552530885,0.001,"(100, 25, 100)",54,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 54}",0.7699145299145299,0.7724630924630923,0.7316161616161616,0.7528169014084506,0.744188964522099,0.7542071565073185,0.01545002690412885,38,0.8029085359312679,0.78044868981793,0.8034902431175215,0.8076402632713836,0.8477096711422456,0.8084394806560697,0.021823644437878827
280,2.2565497398376464,0.24964804756899844,0.007846355438232422,0.0013714943746280892,0.001,"(100, 25, 100)",94,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 94}",0.7829526029526029,0.7875602175602175,0.7316161616161616,0.7489201877934272,0.7551444524608676,0.761246998305391,0.02113089525992848,20,0.7906536769940417,0.836024887120525,0.7951005919467932,0.7973684543563315,0.819815625608095,0.8077926472051573,0.01734997258467446
281,3.161279582977295,0.5841877473246149,0.013960981369018554,0.013606572023828593,0.001,"(100, 25, 100)",88,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 88}",0.7805672105672105,0.7729215229215228,0.7301787101787102,0.7524413145539907,0.771816870039838,0.7615813040190078,0.018246558280168433,19,0.8335234974596024,0.7465336492983431,0.7951005919467932,0.8568980237123367,0.8318393656353377,0.8127790256104825,0.038577435288551426
282,3.628443145751953,0.6409661729335554,0.008027601242065429,0.0011336997067615975,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 25}",0.7750116550116549,0.7425951825951825,0.7004739704739705,0.7687636932707355,0.7043429844097995,0.7382500774457751,0.031233273904996785,90,0.778355421628,0.7915308699764977,0.7697312347015399,0.8149954878610319,0.74905137186223,0.7807328772058599,0.022004223914688103
