,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5156713485717773,0.03746026228329283,0.0012173175811767579,0.0009940821459088207,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.4642857142857143,0.45918367346938777,0.5153061224489796,0.4387755102040816,0.5408163265306123,0.48367346938775513,0.03809827490325403,280,0.5255102040816326,0.5089285714285714,0.5344387755102041,0.49107142857142855,0.49362244897959184,0.5107142857142857,0.01710515776963288
1,0.6495173931121826,0.09736973454285466,0.0026932716369628905,0.0023853515902837776,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.46938775510204084,0.4846938775510204,0.5153061224489796,0.5,0.46938775510204084,0.48775510204081635,0.01784985273932233,259,0.48596938775510207,0.5459183673469388,0.5038265306122449,0.5191326530612245,0.5229591836734694,0.5155612244897959,0.020012100670872626
2,0.9119055271148682,0.17396355350871515,0.0032002925872802734,0.0003997106641671708,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5,0.47959183673469385,0.47959183673469385,0.45918367346938777,0.5408163265306123,0.49183673469387756,0.027682979522960293,229,0.5,0.5280612244897959,0.5561224489795918,0.5497448979591837,0.5535714285714286,0.5375,0.021214921312542656
3,1.0805685997009278,0.25552019165732137,0.0036001205444335938,0.0004895899601671047,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5102040816326531,0.5306122448979592,0.46938775510204084,0.46938775510204084,0.5459183673469388,0.5051020408163265,0.03128512187093039,130,0.5076530612244898,0.49744897959183676,0.5459183673469388,0.5752551020408163,0.5497448979591837,0.5352040816326531,0.028687355922733047
4,1.0859036922454834,0.18700101564222207,0.003400087356567383,0.0004897853012361081,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5051020408163265,0.5,0.5306122448979592,0.49489795918367346,0.5102040816326531,0.5081632653061224,0.012329638748565906,103,0.5306122448979592,0.5318877551020408,0.5599489795918368,0.5650510204081632,0.5459183673469388,0.5466836734693878,0.014079229312802682
5,1.126189374923706,0.1718303878797493,0.0048119544982910155,0.0017390559028743282,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.5357142857142857,0.5510204081632653,0.5612244897959183,0.47959183673469385,0.5510204081632653,0.5357142857142857,0.029220042986278262,12,0.5204081632653061,0.5573979591836735,0.5242346938775511,0.5727040816326531,0.5816326530612245,0.5512755102040817,0.024908725507620688
6,1.0340725898742675,0.14400068727641654,0.0018100738525390625,0.0016014664020611402,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.4744897959183674,0.49489795918367346,0.47959183673469385,0.45918367346938777,0.47959183673469385,0.4775510204081633,0.01145405322481818,291,0.548469387755102,0.5267857142857143,0.5357142857142857,0.5280612244897959,0.5229591836734694,0.5323979591836735,0.00904083936054558
7,0.7714741230010986,0.14004709746547606,0.004235172271728515,0.004163037405726418,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.4846938775510204,0.47959183673469385,0.5255102040816326,0.5408163265306123,0.5867346938775511,0.523469387755102,0.03933537809672734,27,0.5191326530612245,0.5867346938775511,0.5637755102040817,0.5357142857142857,0.514030612244898,0.5438775510204081,0.0275769907832247
8,0.8324892044067382,0.2353374830232701,0.004061365127563476,0.004252802407652128,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.4489795918367347,0.47959183673469385,0.5357142857142857,0.4897959183673469,0.4897959183673469,0.4887755102040816,0.0278330238713997,252,0.5599489795918368,0.5459183673469388,0.47959183673469385,0.5280612244897959,0.5650510204081632,0.5357142857142857,0.03085574921267055
9,0.6975624561309814,0.11660072492761483,0.0014077186584472655,0.001961329678179973,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5,0.5051020408163265,0.5867346938775511,0.5561224489795918,0.5867346938775511,0.5469387755102041,0.03796137803620059,1,0.5,0.5089285714285714,0.5880102040816326,0.5790816326530612,0.5153061224489796,0.5382653061224489,0.03739660186305422
10,0.6896827220916748,0.13355502130156077,0.005842828750610351,0.003863555372327666,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5459183673469388,0.46938775510204084,0.5663265306122449,0.5204081632653061,0.4489795918367347,0.5102040816326531,0.044595455884514607,81,0.5816326530612245,0.4961734693877551,0.5280612244897959,0.5841836734693877,0.5459183673469388,0.5471938775510203,0.033241665569922293
