,0,1,2,3,4,5,6,7,8,9
2,0.0865005328659624,0.0772065100037327,0.07763891111690455,0.06112590343166651,0.08402962389891563,0.09427505885767627,0.08828660971583034,0.07457668302818572,0.06109440448795467,0.10465780303621774
3,0.10207288521121315,0.11581551251544912,0.11925634460143367,0.09147679067545599,0.09513446383506144,0.09917349626647752,0.10632532855211783,0.10167115444377299,0.08792857196993858,0.10767251662739678
4,0.11413988360306501,0.10779180640286032,0.11986602264304279,0.10827855655849995,0.10990896357590106,0.1058692951575184,0.12060906955929761,0.10974004401933474,0.13066415595495576,0.10763914193208943
5,0.13709390874526398,0.12918208379075682,0.13929102485401684,0.12148003155416398,0.12915778207093742,0.1200248025133514,0.14027512537540715,0.1376623317763026,0.13097455896279683,0.12169199414814563
6,0.13521883821552616,0.15393467685975054,0.15011326638768865,0.15394597970573182,0.1322040033438663,0.151113610026504,0.1299064506869227,0.160732692199963,0.11754505782268906,0.146389040727955
7,0.14156494158839641,0.15352076548706683,0.17315369158766108,0.15453967547387523,0.16940144708774996,0.15138696536032387,0.1346888214436627,0.16364448076184446,0.15024261318067472,0.1748560871034145
8,0.1566879372027751,0.1430812735176196,0.18590276372641026,0.15874657789846888,0.16849669199318054,0.1640391539976201,0.18341122122435627,0.1604634695021772,0.15941822173664735,0.1598364378883329
9,0.17969380575193675,0.18308314468420156,0.19054277419083168,0.1672810946707695,0.16520039288956104,0.18125870295655536,0.1885363692594956,0.16582665790683063,0.1856769206665261,0.17896578935088392
10,0.19051110218385034,0.18906383103493182,0.17117642354907248,0.18584788021541526,0.18926966007963258,0.18408668140498882,0.16507932195982541,0.1909544234048505,0.1903035874108228,0.19035878939687167
15,0.23212266054127847,0.23615844762039523,0.22809265492027916,0.2502955609930407,0.221680615850174,0.22879047020168972,0.22606788638392253,0.21275792913903283,0.2323402733507603,0.2308466010411239
20,0.274630310008498,0.2678757859975964,0.2747236700682648,0.261771102463729,0.2578484341240752,0.262742258613108,0.2522883011503913,0.2568921011003882,0.26104252367332254,0.24467551949543362
25,0.3134979116415787,0.2622567626524555,0.30296789219216286,0.28813242894865815,0.2817443924495892,0.30109252282966553,0.27569887890711325,0.2923968356695662,0.29762150762261497,0.2888941650984988
30,0.31503723133873474,0.3212378942119832,0.3122181995499927,0.3168211325637751,0.31449234306692214,0.30988820518144533,0.3232459723638425,0.3093569408987717,0.31779779898467164,0.3153450443219299
35,0.3288429255903519,0.3435140065374804,0.3398763253996545,0.34807516536341393,0.35103936264735214,0.3121424873444709,0.325610188031556,0.322487027817303,0.32077719378296043,0.3447522827223888
40,0.3559697474804068,0.3581658054307769,0.3677535448531507,0.37789390716247656,0.34183309177411936,0.3598437431901522,0.35323235197025477,0.3419386318458098,0.3735193987367608,0.3459667166534391
45,0.3792560880918774,0.3667905995141764,0.3851182757220508,0.3679597971396962,0.38253988517857324,0.3990837351136806,0.3753122831434092,0.3706563431927731,0.37486934052648646,0.38379504920218244
50,0.3867570094197694,0.3949856069574986,0.38258315342246385,0.3764274024409419,0.3848988319426486,0.3900514136811622,0.38833040197441515,0.3926608948974109,0.3909159539613602,0.39431932923679547
55,0.4044338901945314,0.40280231064415456,0.4059668517707574,0.40609611360848985,0.3937862199621048,0.41191827264149966,0.395576953750295,0.41166134655108494,0.39401426713834603,0.4207400647557794
60,0.4279565583071839,0.39810022236828535,0.42118090002186104,0.41464983616651313,0.41205400716268514,0.4352732743267964,0.4307736535621899,0.42713530891527546,0.410919324122633,0.4271818170854177
