,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,10.007376718521119,0.49476641854085285,0.13465042114257814,0.010900925949932022,relu,10.0,"(1000, 1000)",0.032,"{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (1000, 1000), 'NN__learning_rate_init': 0.032}",0.5535714285714286,0.625,0.6607142857142857,0.5,0.6035714285714285,0.5885714285714285,0.05626105333575775,1,0.5375,0.6080357142857142,0.6071428571428571,0.5053571428571428,0.6607142857142857,0.58375,0.055398601986339106
