,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.1554435729980468,0.02632126320429366,0.1224830150604248,0.0034690197455086147,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.5,0.5,0.5,0.5,0.4999999999999999,0.5,4.95919794245453e-17,361,0.5,0.5,0.5,0.5,0.5,0.5,0.0
1,2.2004796504974364,0.8223711870410392,0.12088580131530761,0.006635629670484775,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 3}",0.511926961926962,0.5326107226107225,0.6588733488733489,0.6558998435054773,0.4999999999999999,0.5718823261877061,0.07060629495694896,342,0.5244828998566455,0.5597266512584965,0.7053738431682319,0.6706946552326696,0.5,0.5920556099032087,0.08137639641244304
2,1.771159029006958,0.4749247698197532,0.11956634521484374,0.002911665391110479,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 4}",0.6655089355089354,0.6906371406371405,0.6564568764568763,0.6584820031298904,0.6661516986103704,0.6674512324865546,0.012206416366182275,321,0.6912261197741436,0.6787025930585219,0.6842870795666208,0.6462984397831448,0.6859748978400467,0.6772978260044955,0.016006710623392678
3,1.6183209896087647,0.302664900639698,0.13044309616088867,0.005221759065069528,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.6399222999222998,0.7502097902097901,0.6658352758352758,0.7522535211267606,0.5287101226512751,0.6674511867024286,0.08247098462793778,322,0.6802658396965177,0.7343221867899321,0.6782769179758735,0.7371155798755682,0.5346161704611794,0.672919338959814,0.07362324118389739
4,1.8272375106811523,0.3416810043295957,0.12340593338012695,0.006343455940539206,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",0.6487801087801087,0.735112665112665,0.695050505050505,0.7789358372456963,0.7104833903196461,0.7136526211146953,0.0431025180227542,287,0.6554016363866866,0.7346435154032942,0.733827272461309,0.7640784090013036,0.7308795485503017,0.723766076360579,0.03624618228056483
5,2.095006990432739,0.46744013441938576,0.12051448822021485,0.006610980628313474,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",0.758935508935509,0.7508313908313909,0.7449494949494949,0.7129577464788732,0.7486746761190751,0.7432763475923999,0.015830770141620713,188,0.7728494387720273,0.7639039232322051,0.7659796378104796,0.7197246183664986,0.7733396575209185,0.7591594551404259,0.020063025753352077
6,1.9978133201599122,0.5603399087784564,0.12404904365539551,0.012127375513266982,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",0.7646542346542347,0.7567132867132867,0.7462237762237762,0.7274178403755869,0.6947441889645221,0.7379833952235043,0.024931734923564788,246,0.778347132422496,0.7601606155466487,0.7795456540183143,0.7423962913819606,0.7064088344035805,0.7533717055546001,0.02713266594827411
7,2.0928776264190674,0.7091499661931538,0.12646183967590333,0.005776846767101357,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",0.7570396270396269,0.750994560994561,0.7405050505050504,0.7366823161189358,0.7595987954452773,0.748961035686812,0.008995609075247385,127,0.766240016383371,0.7362418692646012,0.7835668938884175,0.7304836604106777,0.770881980930142,0.757482884175442,0.02057541017524528
8,1.8333980083465575,0.2756171109704816,0.11503849029541016,0.0014503894051352696,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.7625951825951826,0.7695881895881895,0.7368453768453768,0.7366823161189358,0.7431067473885629,0.74977247367424,0.013714891218370764,118,0.7702612562534742,0.7596915440351852,0.7521615322352575,0.7352235966858413,0.7642629889083479,0.7563201836236212,0.012092709329838589
9,2.0589451789855957,0.19317281600055222,0.1244964599609375,0.005089931295736247,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.7802408702408702,0.778018648018648,0.7393939393939394,0.7722691705790297,0.7727500862636844,0.7685304356357608,0.01489239967518442,22,0.7879353051890428,0.7775133358688551,0.7845567225456638,0.770501027521614,0.7856834987351625,0.7812379779720676,0.006399780871617996
10,2.175986576080322,0.08667763385261652,0.11675543785095215,0.003516408403999808,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.7815151515151514,0.7805672105672105,0.7392307692307691,0.7713458528951487,0.7836742055898865,0.7712582333849552,0.016568964070015152,7,0.776853125030475,0.7788420467511191,0.7864588514086774,0.7877780903771213,0.7868792566647208,0.7833622740464228,0.004566374222013012
