,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.8345954418182373,0.1409141181664248,0.005724573135375976,0.005239685654638082,logistic,0.00031622776601683794,"(53, 53, 53)",0.016,"{'NN__activation': 'logistic', 'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (53, 53, 53), 'NN__learning_rate_init': 0.016}",0.7716783216783216,0.7475291375291375,0.6848873348873349,0.7611580594679186,0.730857304181436,0.7392202737590984,0.03042851524167022,1,0.7576933579083897,0.7570765434988249,0.7390294803155749,0.7603849774490401,0.7461889472660052,0.752074661287567,0.008129800836569336
