,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,9.932315492630005,0.2357289876259628,0.1380948543548584,0.014267186664557034,relu,10.0,"(1000, 1000)",0.032,"{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (1000, 1000), 'NN__learning_rate_init': 0.032}",0.6107142857142858,0.5428571428571428,0.5178571428571429,0.5821428571428572,0.6392857142857142,0.5785714285714286,0.04403152859263554,1,0.6178571428571429,0.6089285714285714,0.60625,0.5678571428571428,0.5982142857142857,0.5998214285714285,0.017168879059602737
