,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.7403817653656006,0.18171394671795094,0.0037996768951416016,0.0007481377922997216,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.4846938775510204,0.5459183673469388,0.4846938775510204,0.5,0.5,0.503061224489796,0.022495313964335312,96,0.5318877551020408,0.5178571428571429,0.5025510204081632,0.5,0.5,0.5104591836734694,0.012611435810518644
1,0.7982816696166992,0.20876824485614592,0.002208375930786133,0.00039568246774559086,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.4897959183673469,0.49489795918367346,0.5051020408163265,0.4846938775510204,0.5,0.49489795918367346,0.0072153753182300695,189,0.5280612244897959,0.5369897959183674,0.5153061224489796,0.5025510204081632,0.5,0.5165816326530612,0.014294822169512148
2,1.1706050872802733,0.26574966850388543,0.005019283294677735,0.0026431521096034736,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.5255102040816326,0.5,0.5459183673469388,0.5255102040816326,0.4897959183673469,0.5173469387755102,0.020047839494273977,27,0.5114795918367347,0.5,0.5357142857142857,0.5089285714285714,0.5051020408163265,0.5122448979591836,0.012356001059502382
3,0.7002308368682861,0.16825758515035302,0.0030074119567871094,0.0010881071540515274,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.5051020408163265,0.5,0.5153061224489796,0.44387755102040816,0.49489795918367346,0.49183673469387756,0.02491133799129326,222,0.49744897959183676,0.49744897959183676,0.4987244897959184,0.5267857142857143,0.4987244897959184,0.5038265306122449,0.011493755434764089
4,0.7090841770172119,0.2191660959324762,0.001200389862060547,0.0014701719535936532,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.49489795918367346,0.4846938775510204,0.5153061224489796,0.5,0.4642857142857143,0.49183673469387756,0.016952293597791976,222,0.5051020408163265,0.5433673469387755,0.5459183673469388,0.5,0.5076530612244898,0.5204081632653061,0.01995674205674281
5,0.6293189048767089,0.14915542018902805,0.003035116195678711,0.002697276254777961,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.4642857142857143,0.5,0.5408163265306123,0.5,0.4744897959183674,0.4959183673469388,0.026491336705606477,180,0.5114795918367347,0.5,0.5267857142857143,0.5,0.5357142857142857,0.514795918367347,0.014353882547586932
6,0.7106268405914307,0.20568793641774566,0.0038293838500976563,0.003633518320944142,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.5,0.5510204081632653,0.5306122448979592,0.5255102040816326,0.5,0.5214285714285715,0.019468146967692754,18,0.5,0.5204081632653061,0.5153061224489796,0.5433673469387755,0.5,0.5158163265306122,0.016004476674855234
7,0.7926469326019288,0.3032831501376327,0.004007959365844726,0.002147307360309105,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.5102040816326531,0.5,0.5,0.5306122448979592,0.4744897959183674,0.503061224489796,0.0181391722802359,96,0.5025510204081632,0.48086734693877553,0.5165816326530612,0.5790816326530612,0.5191326530612245,0.5196428571428571,0.032674976701710275
8,0.5828538417816163,0.04872977821817748,0.0032102108001708985,0.002656133524190715,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5,0.49489795918367346,0.49489795918367346,0.5204081632653061,0.49489795918367346,0.5010204081632653,0.009893224198808845,130,0.4923469387755102,0.49744897959183676,0.5,0.46938775510204084,0.4846938775510204,0.4887755102040817,0.011013792420879031
9,0.6995375633239747,0.06807626059970588,0.008086204528808594,0.008189780073628835,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.5051020408163265,0.5,0.4897959183673469,0.4846938775510204,0.5,0.4959183673469388,0.007498437988111764,180,0.5089285714285714,0.4987244897959184,0.4923469387755102,0.5076530612244898,0.5,0.5015306122448979,0.006111810485056594
10,0.7540997505187989,0.07810147469049016,0.004274749755859375,0.0034155111725700364,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5306122448979592,0.5255102040816326,0.5255102040816326,0.5,0.5306122448979592,0.5224489795918368,0.011454053224818194,16,0.5114795918367347,0.5255102040816326,0.5357142857142857,0.4987244897959184,0.5420918367346939,0.522704081632653,0.015836885913437487
