,0,1,2,3,4,5,6,7,8,9
2,0.0888049306488977,0.07650984394402018,0.07654954432567639,0.061863045233653664,0.07453072018911643,0.08614670069837431,0.08193195336896625,0.06991849720886577,0.06395056957406305,0.10608094021124197
3,0.10124556095991878,0.11241364783915872,0.10425082264682077,0.08773790052007387,0.08797960581088111,0.08998569339866407,0.09657978226929288,0.10541447689252073,0.09301705577393163,0.10718537814251515
4,0.11271273420057787,0.11618754704688751,0.11426689548855468,0.11708014425765702,0.10025336990079452,0.10420976946209633,0.11339957196897078,0.1117463117342229,0.1262198087619098,0.11764479082830734
5,0.14139105191504317,0.12326805517700071,0.1278905300761368,0.12786819456707055,0.12761830086374176,0.11187233244294983,0.1364814484263859,0.14104339167366403,0.12356748621317033,0.1196988072033786
6,0.13997579772765,0.15277060171411103,0.13853425220074658,0.14886494585789964,0.13806933903409374,0.15138802880221114,0.13337960678343663,0.15602441250028123,0.11790050614475336,0.14756185663858803
7,0.15509170524688012,0.1460824357254193,0.1680307803594357,0.15351424191018262,0.1707780308920072,0.14543790737649678,0.1463100709118893,0.1579451530995287,0.15380407038745203,0.1792146111127389
8,0.16395263608149077,0.14463346022371626,0.1818467491602002,0.16560320124786856,0.17821917097764525,0.16852324021032467,0.1636271688852279,0.1537132886351939,0.1583645409801149,0.17347587247955476
9,0.17302667186173018,0.1752275677776234,0.18383577894454853,0.1638570160734221,0.17141619864180416,0.18148259217785292,0.1921297436501521,0.1712867057065058,0.17414877779787977,0.16575973316319886
10,0.19932156453462568,0.18282775802855533,0.17093830898720536,0.19358879721304387,0.18567417685455234,0.17789318267983495,0.16842439813770593,0.18180390048718073,0.19242827571779758,0.18805009889727578
15,0.23815905482081282,0.24237250638328306,0.23758048399167375,0.25595612922591254,0.2249484163903587,0.22451582288825858,0.23623274680157563,0.21652891136530894,0.22796778458325043,0.22728076647521328
20,0.2754483712179354,0.27569262443648535,0.2728316651671042,0.2644347408007753,0.2554693972292968,0.2698316445668655,0.248123814302102,0.2469857440075505,0.24661233977634764,0.24473557166120574
25,0.3025948592116384,0.2678144069104421,0.3021448136240933,0.29256500179173406,0.2900590052327705,0.30079553263753034,0.2869488844993456,0.2821629530040231,0.2935871978528962,0.2914084189637364
30,0.31357855320250516,0.3038544100157485,0.3007652516034877,0.31664165675577355,0.3182476185671242,0.3091755791539307,0.32052837362437464,0.30602603744080187,0.3163196441573413,0.3260456319808848
35,0.33199167073034297,0.3309389032744013,0.33812445424721144,0.3517102476699489,0.34889161589843665,0.3154763412637045,0.33328086420816344,0.31633429545385194,0.3202141061727363,0.34005372014947055
40,0.3552286038732127,0.35454634823896747,0.3649392435234923,0.37637990582195935,0.356321128287699,0.36121011958364435,0.3403243590964711,0.3370209208270682,0.37412423931013655,0.3432341714478774
45,0.3730792877543507,0.37554190515710184,0.3819669318813028,0.3652675966069724,0.3806439380119254,0.38097907637457934,0.3764703719479686,0.35963322206970966,0.371953322330327,0.37726362595860885
50,0.3897427750015712,0.40050492871679827,0.3826596579576254,0.36938201860293696,0.38525475342281257,0.39525310461326985,0.3910571392096245,0.37761713163923544,0.4014749069117354,0.3942672093426785
55,0.4114570419324798,0.40700987432096924,0.4187764771393696,0.40794342332952765,0.3881478792700409,0.4023579793616568,0.3978206277349135,0.3988490462720098,0.40001561101472116,0.42270482002258913
60,0.4206645986556751,0.40658710411759225,0.4111319961293629,0.4133360597039475,0.41797019532542673,0.43692536713556923,0.42513720617792183,0.41097474286784086,0.4073992673685605,0.43137007990022636
