,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.718021011352539,0.08278519673580483,0.0039046764373779296,0.0047848352351487,logistic,0.00031622776601683794,"(53, 53, 53)",0.016,"{'NN__activation': 'logistic', 'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (53, 53, 53), 'NN__learning_rate_init': 0.016}",0.7796192696192695,0.7546853146853146,0.6893317793317794,0.7635680751173708,0.7012139653063144,0.7376995670499253,0.03573917311400766,1,0.7510229854792624,0.7568854041719083,0.7344265332592181,0.7597453927021142,0.7273530842576377,0.745886679974028,0.012761243039824337
