,0,1,2,3,4,5,6,7,8,9
2,0.91959333021664,0.91959333021664,0.91959333021664,0.91959333021664,0.91959333021664,0.91959333021664,0.91959333021664,0.91959333021664,0.91959333021664,0.91959333021664
3,0.8947462604816221,0.8947462604816221,0.8947462604816221,0.8947462604816221,0.8947462604816221,0.8947462604816221,0.8947462604816221,0.8947462604816221,0.8947462604816221,0.8947462604816221
4,0.8702671514813171,0.8702671514813171,0.8702671514813171,0.8702671514813171,0.8702671514813171,0.8702671514813171,0.8702671514813171,0.8702671514813171,0.8702671514813171,0.8702671514813171
5,0.8483186039184363,0.8483186039184363,0.8483186039184363,0.8483186039184363,0.8483186039184363,0.8483186039184363,0.8483186039184363,0.8483186039184363,0.8483186039184363,0.8483186039184363
6,0.829301742115193,0.829301742115193,0.829301742115193,0.829301742115193,0.829301742115193,0.829301742115193,0.829301742115193,0.829301742115193,0.829301742115193,0.829301742115193
7,0.812438862099204,0.812438862099204,0.812438862099204,0.812438862099204,0.812438862099204,0.812438862099204,0.812438862099204,0.812438862099204,0.812438862099204,0.812438862099204
8,0.796447101964607,0.796447101964607,0.796447101964607,0.796447101964607,0.796447101964607,0.796447101964607,0.796447101964607,0.796447101964607,0.796447101964607,0.796447101964607
9,0.7820094774686603,0.7820094774686603,0.7820094774686603,0.7820094774686603,0.7820094774686603,0.7820094774686603,0.7820094774686603,0.7820094774686603,0.7820094774686603,0.7820094774686603
10,0.7677602396991464,0.7677602396991464,0.7677602396991464,0.7677602396991464,0.7677602396991464,0.7677602396991464,0.7677602396991464,0.7677602396991464,0.7677602396991464,0.7677602396991464
15,0.7061347693795721,0.7061347693795721,0.7061347693795721,0.7061347693795721,0.7061347693795721,0.7061347693795721,0.7061347693795721,0.7061347693795721,0.7061347693795721,0.7061347693795721
20,0.6480839621725903,0.6480839621725903,0.6480839621725903,0.6480839621725903,0.6480839621725903,0.6480839621725903,0.6480839621725903,0.6480839621725903,0.6480839621725903,0.6480839621725903
25,0.5915146421590668,0.5915146421590668,0.5915146421590668,0.5915146421590668,0.5915146421590668,0.5915146421590668,0.5915146421590668,0.5915146421590668,0.5915146421590668,0.5915146421590668
30,0.5388018946588178,0.5388018946588178,0.5388018946588178,0.5388018946588178,0.5388018946588178,0.5388018946588178,0.5388018946588178,0.5388018946588178,0.5388018946588178,0.5388018946588178
35,0.4863887196933634,0.4863887196933634,0.4863887196933634,0.4863887196933634,0.4863887196933634,0.4863887196933634,0.4863887196933634,0.4863887196933634,0.4863887196933634,0.4863887196933634
40,0.4373592314563393,0.4373592314563393,0.4373592314563393,0.4373592314563393,0.4373592314563393,0.4373592314563393,0.4373592314563393,0.4373592314563393,0.4373592314563393,0.4373592314563393
45,0.38721555028327204,0.38721555028327204,0.38721555028327204,0.38721555028327204,0.38721555028327204,0.38721555028327204,0.38721555028327204,0.38721555028327204,0.38721555028327204,0.38721555028327204
50,0.33909941280604367,0.33909941280604367,0.33909941280604367,0.33909941280604367,0.33909941280604367,0.33909941280604367,0.33909941280604367,0.33909941280604367,0.33909941280604367,0.33909941280604367
55,0.2917792326074736,0.2917792326074736,0.2917792326074736,0.2917792326074736,0.2917792326074736,0.2917792326074736,0.2917792326074736,0.2917792326074736,0.2917792326074736,0.2917792326074736
60,0.2462255919640856,0.2462255919640856,0.2462255919640856,0.2462255919640856,0.2462255919640856,0.2462255919640856,0.2462255919640856,0.2462255919640856,0.2462255919640856,0.2462255919640856
