,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.619484806060791,0.44566203829740914,0.006414604187011719,0.0038868669824413333,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.5,0.5,0.5035714285714286,0.5,0.5464285714285714,0.51,0.018266731217920582,329,0.5,0.5,0.5008928571428571,0.5,0.54375,0.5089285714285714,0.017414148013049836
1,2.0538568019866945,0.12147434696249096,0.005200481414794922,0.0014701519577405538,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",0.5,0.5,0.5,0.5428571428571428,0.4928571428571429,0.5071428571428571,0.018070158058105003,333,0.5,0.5,0.5,0.5089285714285714,0.5008928571428571,0.5019642857142856,0.0034992710611188135
2,2.1936313629150392,0.3807172349212593,0.00563969612121582,0.0020096415349568665,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.5785714285714286,0.525,0.5,0.5285714285714286,0.5,0.5264285714285715,0.028713930346059704,242,0.5714285714285714,0.5526785714285715,0.5,0.5375,0.5,0.5323214285714286,0.028495434650455273
3,1.9871785163879394,0.5295781666003491,0.004410886764526367,0.0013345830760688215,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",0.5,0.575,0.5285714285714286,0.5,0.5857142857142857,0.5378571428571428,0.03639354057959142,178,0.5,0.6008928571428571,0.54375,0.5,0.5857142857142857,0.5460714285714287,0.04201782299191132
4,2.2218738555908204,0.3490446758747728,0.004634475708007813,0.003804901182926406,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.6035714285714285,0.5035714285714286,0.5571428571428572,0.49642857142857144,0.5071428571428571,0.5335714285714286,0.041069875747042996,196,0.5741071428571428,0.5214285714285715,0.5669642857142857,0.5116071428571428,0.5339285714285714,0.5416071428571428,0.024760330764992546
5,2.2831152439117433,0.338245545535548,0.004747247695922852,0.0034861063976446933,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",0.5,0.5285714285714286,0.5,0.6357142857142857,0.5785714285714286,0.5485714285714286,0.05217709247928478,125,0.5,0.5964285714285714,0.5330357142857143,0.5732142857142857,0.5741071428571428,0.5553571428571429,0.03440918986170373
6,2.5158148288726805,0.519759593938505,0.005735540390014648,0.002806813254365504,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.6,0.5,0.5071428571428571,0.5928571428571429,0.5714285714285714,0.5542857142857143,0.04252250304610634,81,0.6133928571428572,0.5,0.5446428571428571,0.5651785714285714,0.49642857142857144,0.5439285714285715,0.04350477923546482
7,2.2562758922576904,0.748805309383145,0.0032115459442138674,0.0020390007421763334,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 9}",0.5535714285714286,0.4928571428571429,0.5,0.5214285714285715,0.5035714285714286,0.5142857142857142,0.021782786688538447,312,0.5419642857142857,0.5517857142857143,0.5,0.5178571428571429,0.5160714285714286,0.5255357142857143,0.01875935140952699
8,2.25248007774353,0.45672604577141585,0.003942537307739258,0.003475444329744967,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.5,0.55,0.525,0.5,0.5714285714285714,0.5292857142857142,0.02806697529198357,223,0.5,0.5696428571428571,0.5455357142857142,0.5017857142857143,0.5678571428571428,0.5369642857142857,0.030658171331437147
9,2.6864813804626464,0.23342247806455108,0.008838653564453125,0.0017346306416931754,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 15}",0.5428571428571428,0.5571428571428572,0.5821428571428572,0.575,0.575,0.5664285714285714,0.014392458342578497,49,0.5473214285714286,0.6026785714285714,0.6071428571428571,0.5857142857142857,0.5669642857142857,0.5819642857142857,0.02237065999409555
10,3.306879758834839,0.22665950041040006,0.008662033081054687,0.001541275992538258,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.5035714285714286,0.5321428571428571,0.5392857142857143,0.5464285714285714,0.5892857142857143,0.5421428571428571,0.027701027756664744,163,0.5035714285714286,0.5392857142857143,0.5741071428571428,0.5571428571428572,0.575,0.5498214285714285,0.026560961840218635
11,3.675272083282471,0.23537030452533267,0.006448078155517578,0.003671740881824025,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.5,0.5035714285714286,0.5285714285714286,0.5928571428571429,0.5785714285714286,0.5407142857142857,0.03830596479369122,168,0.5098214285714285,0.5446428571428571,0.5821428571428572,0.5473214285714286,0.5348214285714286,0.54375,0.023317080102143943
