0,0.12733426895930258
1,0.10688144524650614
2,0.07616346223297371
3,0.07347071620915693
4,0.07227444202534877
5,0.0569637968298305
6,0.05658368127337144
7,0.04468747586010639
8,0.020973184015301037
9,0.020841066210272444
10,0.018553985872914673
11,0.016193353700696446
12,0.015136793841500351
13,0.015004953202038752
14,0.013907952092249633
15,0.013246177504499048
16,0.012105515548363229
17,0.011870508605762326
18,0.011830764019013777
19,0.011760460830237707
20,0.01087427192534376
21,0.009555577027089885
22,0.009449368983397275
23,0.009179813058055725
24,0.0088736181501271
25,0.007936064452815923
26,0.007083931240813587
27,0.007050928363295363
28,0.00704854914997737
29,0.006495753486454488
30,0.006209638622184071
31,0.006069002042050911
32,0.006051987183255797
33,0.005954398283513554
34,0.00569489232876311
35,0.005349905232001485
36,0.004725622120424894
37,0.004646329445636986
38,0.00447933162684489
39,0.004414446299323727
40,0.0039806605667251195
41,0.0038427353735344064
42,0.003720942442808961
43,0.0037047230930975965
44,0.0036710811339607354
45,0.0033663654843287976
46,0.0029645379460091865
47,0.0029014767745850515
48,0.002881596175051621
49,0.002769045965402753
50,0.002541528307747126
51,0.002541369980404482
52,0.0025144849065561014
53,0.002450831272691619
54,0.0022230446220820334
55,0.0019300375180949176
56,0.00192429134660358
57,0.0018069281567259204
58,0.0017973614397617896
59,0.00176467578963264
60,0.0009374192311142944
61,0.0008679055786279116
62,0.0007389758940373789
63,0.0007047345675632187
64,0.0006986912912680857
65,0.0006816408427304939
66,0.0006246166564893024
67,0.0005376075620476573
68,0.0005092702426360413
69,0.0004892322925077812
70,0.00042486047357048854
71,0.00042448807180760223
72,0.0004106029319435885
73,0.0004058528500023561
74,0.0003244172403458917
75,0.0002857244548900675
76,0.00028534444542510737
77,0.0002566345885076139
78,0.0002510145486884382
79,0.00024508722122399106
80,0.00024025454835660656
81,0.00023657244948184446
82,0.00021187505077576303
83,0.00014323785229774784
84,0.00014217147043868282
85,0.00012967102876926544
86,8.745662881793664e-05
87,7.971267404257228e-05
88,7.491624754228448e-05
89,5.9507556510651246e-05
90,5.1649203890662654e-05
91,4.2538586525216794e-05
92,4.218579796741996e-05
93,3.1015284878209056e-05
94,2.8122936095254184e-05
95,2.2088884690033592e-05
96,1.2288103631232415e-05
97,1.1411549836780142e-05
98,1.0930798519988568e-05
99,8.22168272721726e-06
100,4.294490700406124e-06
101,6.04791456499179e-07
102,0.0
103,0.0
104,0.0
105,0.0
