iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.203108718444,0.215869284264,0.197361286286,0.532127031019,0.499261447563,0.537190082645,0.384652744051,0.371057513915,0.400611620795,0.594228100001
10,0.201523856545,0.213639689673,0.196074327151,0.535819793205,0.506646971935,0.54427390791,0.385930630191,0.374531835206,0.400621118012,4.1401804
20,0.205383017544,0.218337032904,0.199644046875,0.531019202363,0.487444608567,0.541912632822,0.390595009597,0.367941712204,0.412121212121,7.5635858
30,0.203377613834,0.216609448481,0.19789049047,0.536927621861,0.500738552437,0.547815820543,0.390670553936,0.374074074074,0.411674347158,10.7827387
40,0.206466984372,0.219945734329,0.201560108237,0.527326440177,0.485967503693,0.539551357733,0.387559808612,0.369565217391,0.409090909091,14.0284076
50,0.208741808562,0.220841865223,0.203057031456,0.524372230428,0.487444608567,0.540731995277,0.38783269962,0.370235934664,0.411497730711,17.2078534
60,0.208014203494,0.219554911763,0.202386209004,0.524741506647,0.493353028065,0.54427390791,0.389758179232,0.377495462795,0.415151515152,20.1127133
70,0.207597933945,0.219792699012,0.201850935006,0.524372230428,0.497784342688,0.553719008264,0.38783269962,0.381818181818,0.427272727273,23.2244717
80,0.20691708512,0.217995445381,0.200509812124,0.528064992614,0.499261447563,0.556080283353,0.390848427073,0.382513661202,0.428571428571,26.2090683
90,0.197242244177,0.21037606043,0.192343134874,0.547636632201,0.509601181684,0.56906729634,0.390243902439,0.37358490566,0.428794992175,29.1327862
100,0.196648107043,0.209837532689,0.191988704671,0.552067946824,0.512555391433,0.56906729634,0.389531957725,0.372623574144,0.425196850394,31.9110875
110,0.195460007793,0.208611097709,0.191160674531,0.553914327917,0.511078286558,0.567886658796,0.389282103134,0.369523809524,0.419047619048,34.8607253
120,0.195205096989,0.208172119267,0.190872871863,0.552437223043,0.511078286558,0.56906729634,0.386639676113,0.369523809524,0.419713831479,37.5522412
130,0.193176028301,0.204580604106,0.189082197001,0.556129985229,0.521418020679,0.576151121606,0.384851586489,0.3671875,0.421900161031,40.4035854
140,0.191369314534,0.202189272485,0.187994374004,0.558345642541,0.522895125554,0.573789846517,0.384140061792,0.367906066536,0.414910858995,43.2214173
150,0.189940380972,0.200797553578,0.186828715714,0.562776957164,0.528803545052,0.574970484061,0.383333333333,0.368316831683,0.415584415584,46.047404
160,0.189819085703,0.20078159799,0.187320219236,0.561669128508,0.528803545052,0.571428571429,0.382092660073,0.368316831683,0.411669367909,48.7671308
170,0.18553545716,0.195556708777,0.183201708084,0.575332348597,0.536189069424,0.576151121606,0.390889830508,0.372,0.414355628059,51.8284568
180,0.1842621768,0.193798562765,0.182062957313,0.577548005908,0.539143279173,0.579693034238,0.389541088581,0.370967741935,0.414473684211,55.1176107
190,0.182046014976,0.188997169964,0.17956591902,0.58234859675,0.549483013294,0.582054309327,0.390296495957,0.373716632444,0.41196013289,58.6133449
200,0.180530967666,0.186625687641,0.178868233011,0.587149187592,0.553914327917,0.584415584416,0.393709327549,0.376033057851,0.409395973154,62.6958829
210,0.179412163551,0.186008317366,0.177243359573,0.586041358936,0.556868537666,0.587957497048,0.392411924119,0.377593360996,0.411467116358,66.4815756
220,0.178572378195,0.184714159178,0.176541045773,0.587518463811,0.562776957164,0.592680047226,0.391943385955,0.378151260504,0.414261460102,70.1783253
230,0.175705955287,0.180984958112,0.173562976102,0.592319054653,0.580502215657,0.599763872491,0.386666666667,0.382608695652,0.4165232358,73.9943699
240,0.174101573465,0.178841978839,0.172506486098,0.594903988183,0.584933530281,0.599763872491,0.385434173669,0.385120350109,0.410434782609,77.6281309
250,0.172749916813,0.176643407759,0.171430103184,0.598227474151,0.590841949778,0.598583234947,0.386004514673,0.388520971302,0.40350877193,81.3643488
260,0.168977143431,0.171760663569,0.16826142343,0.60893648449,0.604135893648,0.603305785124,0.38679791546,0.393665158371,0.402135231317,84.9496676
270,0.164982443492,0.168176833897,0.166500389333,0.615952732644,0.615952732644,0.605667060213,0.380952380952,0.403669724771,0.397111913357,88.705629
280,0.164644036146,0.168010632534,0.166110044835,0.6170605613,0.615952732644,0.608028335301,0.381633870006,0.400921658986,0.398550724638,92.3187014
290,0.164789406614,0.168168779252,0.166440262791,0.615952732644,0.615952732644,0.605667060213,0.380952380952,0.400921658986,0.397111913357,96.5260075
300,0.163654023344,0.167718896085,0.165923552439,0.620753323486,0.612998522895,0.604486422668,0.383183183183,0.390697674419,0.387568555759,100.7637767
310,0.162802439385,0.166622532173,0.165406934055,0.62223042836,0.615952732644,0.606847697757,0.383363471971,0.392523364486,0.388990825688,104.8165575
320,0.161328535038,0.165031759114,0.163659934449,0.622599704579,0.612998522895,0.615112160567,0.384337349398,0.393518518519,0.400735294118,108.9606841
330,0.160003628031,0.163722894827,0.163230420045,0.626661742984,0.617429837518,0.615112160567,0.382406841784,0.401847575058,0.39405204461,112.7632743
340,0.158655586629,0.162012828138,0.16217318212,0.63035450517,0.624815361891,0.615112160567,0.385512584408,0.406542056075,0.39405204461,116.4126943
350,0.156524114226,0.159205797934,0.160474713538,0.634416543575,0.626292466765,0.623376623377,0.380475594493,0.401891252955,0.396975425331,119.9117579
360,0.156478237889,0.159136260492,0.160393381219,0.634785819793,0.626292466765,0.624557260921,0.381488430269,0.401891252955,0.397727272727,124.0715661
370,0.156150210753,0.159248568959,0.159697297914,0.636632200886,0.62776957164,0.628099173554,0.383458646617,0.4,0.402277039848,127.9569148
380,0.153599733558,0.156141612215,0.157893262805,0.640694239291,0.638109305761,0.628099173554,0.382222222222,0.406779661017,0.395393474088,131.7900837
390,0.150443932394,0.151881437634,0.154427799515,0.651403249631,0.652880354505,0.636363636364,0.380577427822,0.408060453401,0.393700787402,135.6045958
400,0.150454455609,0.151882684081,0.154465854376,0.651403249631,0.652880354505,0.635182998819,0.380577427822,0.408060453401,0.392927308448,139.787975
410,0.141820300867,0.142476628299,0.144033195938,0.668020679468,0.673559822747,0.662337662338,0.376127689105,0.394520547945,0.399159663866,143.2971347
420,0.141420950298,0.141662627384,0.143215891116,0.67023633678,0.672082717873,0.663518299882,0.375960866527,0.386740331492,0.397463002114,147.2341175
430,0.140595618173,0.141089089113,0.142583658068,0.671344165436,0.673559822747,0.662337662338,0.37323943662,0.387811634349,0.391489361702,150.8908646
440,0.138915829389,0.139102539895,0.139273505629,0.676514032496,0.679468242245,0.67414403778,0.368876080692,0.381766381766,0.397379912664,154.5347497
450,0.138474938492,0.136363127296,0.138734727455,0.678729689808,0.686853766617,0.677685950413,0.36496350365,0.383720930233,0.397350993377,158.6182878
460,0.138577610783,0.137278830329,0.138619342975,0.677991137371,0.685376661743,0.677685950413,0.369030390738,0.386167146974,0.402625820569,162.3461234
470,0.137567887411,0.136882906919,0.137750529521,0.681683899557,0.682422451994,0.680047225502,0.368960468521,0.380403458213,0.39911308204,166.1300953
480,0.136133714334,0.134832947161,0.136053037456,0.685007385524,0.688330871492,0.685950413223,0.362957430919,0.384839650146,0.398190045249,169.9288605
490,0.135276797577,0.133830961471,0.1349028763,0.687223042836,0.692762186115,0.6906729634,0.361718161266,0.384615384615,0.401826484018,173.5449992
500,0.135042147345,0.133342650592,0.134524232476,0.687592319055,0.697193500739,0.691853600945,0.361990950226,0.395280235988,0.402745995423,177.668958
510,0.134022328985,0.132699031171,0.133860727033,0.691654357459,0.697193500739,0.693034238489,0.369811320755,0.395280235988,0.409090909091,181.8620123
520,0.132922387917,0.132399256599,0.133073458959,0.695716395864,0.701624815362,0.697756788666,0.362229102167,0.395209580838,0.401869158879,186.0439315
530,0.131816425165,0.131906825648,0.131860212068,0.697932053176,0.703101920236,0.701298701299,0.363919129082,0.396396396396,0.407494145199,189.7681666
540,0.13035386539,0.128959024525,0.12954076568,0.699778434269,0.709010339734,0.697756788666,0.360346184107,0.401215805471,0.401869158879,193.5473469
550,0.129117080421,0.128150227006,0.12860705719,0.701624815362,0.714918759232,0.701298701299,0.35873015873,0.402476780186,0.401891252955,197.0511409
560,0.128248519342,0.127358479105,0.127361266356,0.704579025111,0.717872968981,0.703659976387,0.36,0.404984423676,0.400954653938,200.6481493
570,0.128256130566,0.127461610589,0.127471130091,0.706056129985,0.72082717873,0.702479338843,0.3632,0.407523510972,0.397129186603,204.2089773
580,0.126666979702,0.125768609314,0.12579781229,0.709379615953,0.717872968981,0.703659976387,0.352263374486,0.389776357827,0.38630806846,207.7554906
590,0.125289352793,0.125482434855,0.123015743721,0.713072378139,0.711964549483,0.714285714286,0.343195266272,0.347826086957,0.388888888889,211.3159731
600,0.124426176754,0.123364982423,0.121792947168,0.711964549483,0.722304283604,0.72373081464,0.341216216216,0.373333333333,0.409090909091,215.0009366
610,0.123389141855,0.122950806176,0.121300907329,0.717134416544,0.722304283604,0.721369539551,0.333913043478,0.356164383562,0.394871794872,218.569007
620,0.123168361232,0.122644270981,0.121198461534,0.717872968981,0.72082717873,0.721369539551,0.329824561404,0.359322033898,0.388601036269,222.8447045
630,0.123305059543,0.122641421757,0.121688883356,0.717134416544,0.719350073855,0.719008264463,0.33275261324,0.362416107383,0.389743589744,228.2369064
640,0.122792186645,0.122576132564,0.121265088052,0.717872968981,0.719350073855,0.717827626919,0.332167832168,0.353741496599,0.382428940568,231.9793246
650,0.123001403271,0.12240659916,0.121067792088,0.713810930576,0.717872968981,0.719008264463,0.326672458732,0.352542372881,0.386597938144,235.2100804
660,0.122601552049,0.121813357749,0.120827799084,0.716026587888,0.722304283604,0.721369539551,0.327209098863,0.364864864865,0.39175257732,238.6065075
670,0.122104364628,0.121800121509,0.120302295202,0.718980797637,0.722304283604,0.721369539551,0.328331862312,0.356164383562,0.385416666667,241.9845466
680,0.121680762947,0.121705922105,0.120209691691,0.72082717873,0.72082717873,0.721369539551,0.335676625659,0.354948805461,0.39175257732,245.4569208
690,0.121208014451,0.120571220269,0.118830595425,0.723781388479,0.726735598227,0.72373081464,0.324909747292,0.355400696864,0.380952380952,248.8752905
700,0.120689341494,0.120564881054,0.118887480605,0.72341211226,0.723781388479,0.726092089728,0.325832583258,0.352941176471,0.382978723404,252.2838366
710,0.12051153834,0.120281420043,0.118526958719,0.722673559823,0.725258493353,0.727272727273,0.32403240324,0.354166666667,0.384,255.5955321
720,0.120057790137,0.120086954261,0.118057680153,0.72599704579,0.722304283604,0.729634002361,0.325454545455,0.338028169014,0.386058981233,258.6841269
730,0.118626727583,0.119059407205,0.116644598622,0.733013293944,0.728212703102,0.733175914994,0.328690807799,0.333333333333,0.382513661202,261.8991898
740,0.118323789612,0.119023300999,0.116056563027,0.733751846381,0.729689807976,0.73199527745,0.326797385621,0.32967032967,0.378082191781,265.0055527
750,0.117928376296,0.118670899597,0.114980442578,0.735967503693,0.731166912851,0.733175914994,0.327375352775,0.330882352941,0.372222222222,268.6342642
760,0.118046624511,0.119666497322,0.115122491831,0.735598227474,0.722304283604,0.733175914994,0.332089552239,0.308823529412,0.372222222222,272.0995742
770,0.117438773967,0.118103166338,0.113993975193,0.739660265879,0.731166912851,0.735537190083,0.330484330484,0.310606060606,0.374301675978,275.3328752
780,0.116716026857,0.117042452973,0.112235301238,0.741137370753,0.735598227474,0.742621015348,0.320077594568,0.314176245211,0.377142857143,278.4896909
790,0.116590647564,0.116806748944,0.111674621006,0.741506646972,0.737075332349,0.744982290437,0.321705426357,0.315384615385,0.379310344828,281.7176791
800,0.116028665335,0.113849785462,0.110748474629,0.741506646972,0.740029542097,0.746162927981,0.321705426357,0.323076923077,0.376811594203,284.7331932
810,0.115802482845,0.113643159168,0.110261648391,0.742614475628,0.740029542097,0.747343565525,0.322643343052,0.317829457364,0.377906976744,287.6336208
820,0.115907644331,0.113705450653,0.110613828619,0.742245199409,0.740029542097,0.746162927981,0.322330097087,0.317829457364,0.373177842566,290.9504616
830,0.11572657123,0.113783801123,0.11024414492,0.742983751846,0.740029542097,0.746162927981,0.322957198444,0.317829457364,0.373177842566,293.8579748
