iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.164852215964,0.164434326748,0.169287949775,0.581979320532,0.579025110783,0.582054309327,0.378021978022,0.370860927152,0.363309352518,3.6255553
10,0.12013172603,0.124593187601,0.118768311761,0.750738552437,0.741506646972,0.753246753247,0.025974025974,0.0331491712707,0.0279069767442,40.9991
20,0.120054782561,0.120224794686,0.120121104655,0.759231905465,0.759231905465,0.759149940968,0,0,0,78.2286626
30,0.125580935219,0.124683418982,0.130417845561,0.727843426883,0.729689807976,0.719008264463,0.0611464968153,0.0985221674877,0.0629921259843,115.2653545
40,0.184744450794,0.171939058578,0.180714968198,0.539512555391,0.565731166913,0.547815820543,0.169220519654,0.226315789474,0.169197396963,152.5946114
50,0.120213450845,0.120145557184,0.120451996901,0.757385524372,0.756277695716,0.757969303424,0,0,0.00966183574879,189.9606731
60,0.119444695857,0.120155457336,0.119800785008,0.757016248154,0.756277695716,0.75678866588,0.012012012012,0,0.00961538461538,226.4182102
70,0.120279910353,0.121802824833,0.119399190939,0.756646971935,0.754800590842,0.75678866588,0.00902255639098,0,0.0190476190476,263.0491247
80,0.132174974362,0.132936624787,0.131623972461,0.703471196455,0.698670605613,0.722550177096,0.124318429662,0.0892857142857,0.132841328413,299.3739892
90,0.118972247125,0.118603514719,0.115496394669,0.744460856721,0.748892171344,0.754427390791,0.124050632911,0.123711340206,0.103448275862,337.593317
100,0.121283059114,0.122100338499,0.122031829357,0.754062038405,0.748892171344,0.749704840614,0.00892857142857,0.0116279069767,0.0185185185185,375.2938051
110,0.121416900123,0.120637825549,0.120919294988,0.755539143279,0.759231905465,0.757969303424,0,0,0,412.8161606
120,0.13343241813,0.137040450271,0.132172712009,0.720088626292,0.717872968981,0.722550177096,0.0595533498759,0.0402010050251,0.0637450199203,450.3362001
130,0.127101896843,0.131517770558,0.127658364655,0.733382570162,0.726735598227,0.73199527745,0.0373333333333,0.021164021164,0.042194092827,485.4562122
140,0.120237748752,0.120301699142,0.120296022731,0.759231905465,0.759231905465,0.759149940968,0,0,0,522.603874
