iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.188537626841,0.191613691217,0.181665280579,0.536927621861,0.536189069424,0.550177095632,0.240920096852,0.248803827751,0.217659137577,0.3827907
10,0.187205986447,0.189443870716,0.181207659742,0.541728212703,0.542097488922,0.550177095632,0.229671011794,0.23645320197,0.204592901879,3.0478399
20,0.187886336169,0.189049318351,0.181449791692,0.540989660266,0.540620384047,0.553719008264,0.232242124768,0.235872235872,0.2125,6.7754576
30,0.186930216414,0.188629937787,0.18129517109,0.545790251108,0.552437223043,0.557260920897,0.234122042341,0.248138957816,0.213836477987,11.4701307
40,0.186378028105,0.188063367301,0.180645262993,0.544682422452,0.550960118168,0.556080283353,0.228893058161,0.247524752475,0.210084033613,16.3179962
50,0.183845693078,0.185864022801,0.17856662122,0.548744460857,0.552437223043,0.56906729634,0.228535353535,0.244389027431,0.218415417559,21.129214
60,0.182793374495,0.184460816425,0.178023518178,0.550221565731,0.556868537666,0.567886658796,0.225190839695,0.242424242424,0.217948717949,25.8066285
70,0.18168510623,0.181939239518,0.176321767384,0.552437223043,0.562776957164,0.565525383707,0.221079691517,0.241025641026,0.196506550218,30.3920968
80,0.180934489501,0.180915655594,0.17587183806,0.554652880355,0.570162481536,0.571428571429,0.224935732648,0.248062015504,0.212581344902,34.6913281
90,0.178852624112,0.178853223568,0.174174212768,0.559822747415,0.573116691285,0.576151121606,0.223958333333,0.249350649351,0.20399113082,39.1038134
100,0.174576985535,0.176557686989,0.170934119691,0.568316100443,0.573116691285,0.589138134593,0.215962441315,0.233421750663,0.194444444444,43.339827
110,0.171235134828,0.173057557686,0.168660998298,0.579394387001,0.579025110783,0.589138134593,0.216104611149,0.227642276423,0.198156682028,47.8127164
120,0.169948460688,0.171198935808,0.167665259276,0.583825701625,0.586410635155,0.591499409681,0.220069204152,0.230769230769,0.18779342723,52.3249664
130,0.169939225545,0.171274441082,0.167846232612,0.58234859675,0.581979320532,0.59386068477,0.216216216216,0.224657534247,0.188679245283,57.1319492
140,0.168891458443,0.169977046733,0.166850297604,0.584564254062,0.590841949778,0.597402597403,0.216027874564,0.228412256267,0.1861575179,61.5723631
150,0.168097476129,0.169478504898,0.165832322862,0.588626292467,0.593796159527,0.604486422668,0.220979020979,0.229691876751,0.188861985472,66.1540366
160,0.167472439246,0.169076318181,0.1649558046,0.59305760709,0.596750369276,0.605667060213,0.216216216216,0.235294117647,0.18932038835,70.4594198
170,0.166586751024,0.168439130512,0.164266879308,0.596011816839,0.598227474151,0.604486422668,0.219686162625,0.23595505618,0.184914841849,74.8711279
180,0.166556221028,0.168337811072,0.164166222198,0.596011816839,0.599704579025,0.604486422668,0.219686162625,0.23661971831,0.184914841849,79.2370149
190,0.161181850584,0.163510518896,0.159457814934,0.605612998523,0.604135893648,0.621015348288,0.217008797654,0.216374269006,0.187341772152,83.9956977
200,0.154689625338,0.157879385202,0.152403488462,0.619276218612,0.615952732644,0.635182998819,0.202629543697,0.20245398773,0.176,88.3981461
210,0.153768588066,0.154396168973,0.151828248979,0.623707533235,0.623338257016,0.626918536009,0.197005516154,0.210526315789,0.141304347826,93.0399675
