iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.121946067063,0.121419749024,0.121935374324,0.748153618907,0.748892171344,0.74852420307,0.0172910662824,0.0229885057471,0.0093023255814,5.42630039999
10,0.121257234053,0.124640090048,0.119402474774,0.714549483013,0.70753323486,0.714285714286,0.175026680896,0.146551724138,0.153846153846,56.1962113
20,0.122511115589,0.121785850056,0.120894915022,0.750738552437,0.751846381093,0.75678866588,0.0117130307467,0,0.00961538461538,107.3202141
30,0.121681778285,0.121975192656,0.1208906861,0.752215657312,0.751846381093,0.755608028335,0.0117820324006,0.0232558139535,0.00956937799043,157.1173231
40,0.116895615807,0.117613257153,0.119899865452,0.758493353028,0.753323485968,0.749704840614,0.0382352941176,0.0118343195266,0.0185185185185,207.0204263
50,0.115570154809,0.113569471767,0.115653814283,0.756277695716,0.753323485968,0.75678866588,0.0434782608696,0.0773480662983,0.0720720720721,255.9820105
60,0.0958886589694,0.0922864491952,0.100143982563,0.784342688331,0.790251107829,0.773317591499,0.37339055794,0.36036036036,0.333333333333,306.4491583
70,0.0966472760996,0.0946381016894,0.104180030202,0.771048744461,0.776957163959,0.747343565525,0.455184534271,0.470175438596,0.41847826087,355.4889141
80,0.106365622443,0.10609985152,0.107965344188,0.774741506647,0.778434268833,0.770956316411,0.190981432361,0.193548387097,0.191666666667,406.3610303
90,0.118837595217,0.120360270122,0.118846213122,0.761078286558,0.757754800591,0.759149940968,0.0152207001522,0,0.00970873786408,457.5378138
100,0.0938020543517,0.0914516749366,0.102461489699,0.780280649926,0.782865583456,0.763872491145,0.378265412748,0.374468085106,0.342105263158,509.0086171
110,0.093722215821,0.0960699436619,0.10378830092,0.774741506647,0.757754800591,0.75678866588,0.466783216783,0.418439716312,0.44623655914,556.867954
120,0.100998142191,0.0912680741104,0.0995012181398,0.772525849335,0.793205317578,0.772136953955,0.344680851064,0.391304347826,0.358803986711,606.3627688
130,0.0963030543669,0.0915056060158,0.102074840943,0.774372230428,0.782865583456,0.763872491145,0.409661835749,0.432432432432,0.411764705882,658.1504131
140,0.0952576482793,0.0942168984364,0.105758535902,0.772525849335,0.768094534712,0.749704840614,0.348837209302,0.302222222222,0.278911564626,708.4444585
150,0.098303500242,0.0952969878508,0.10669689265,0.783604135894,0.790251107829,0.754427390791,0.350332594235,0.354545454545,0.297297297297,758.1115996
160,0.0980780679174,0.0951446192782,0.102574936418,0.76329394387,0.766617429838,0.753246753247,0.353178607467,0.3828125,0.348909657321,805.934306
