iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.139294423506,0.1459105491,0.15156017316,0.689438700148,0.672082717873,0.663518299882,0.0868621064061,0.0672268907563,0.0594059405941,0.4436036
10,0.13959602438,0.14595529383,0.150634460907,0.689069423929,0.675036927622,0.667060212515,0.0867678958785,0.0756302521008,0.06,4.7049501
20,0.142460664791,0.146248981374,0.150161532826,0.676514032496,0.66765140325,0.664698937426,0.100616016427,0.0816326530612,0.0779220779221,9.1693424
30,0.139567393329,0.142375340354,0.14658960552,0.685007385524,0.682422451994,0.680047225502,0.0915867944622,0.0692640692641,0.0750853242321,13.5499554
40,0.13950731151,0.142259545049,0.146373736991,0.683899556869,0.679468242245,0.681227863046,0.0912951167728,0.068669527897,0.0816326530612,17.9268682
50,0.139199424484,0.141937821464,0.145835354967,0.684638109306,0.677991137371,0.680047225502,0.0914893617021,0.0683760683761,0.0750853242321,22.1788274
60,0.135050900652,0.138564665591,0.143009553884,0.700516986706,0.686853766617,0.68240850059,0.105843439912,0.0862068965517,0.0692041522491,26.4425575
70,0.132090070159,0.134192899824,0.13996846996,0.708271787297,0.692762186115,0.689492325856,0.112359550562,0.0796460176991,0.0640569395018,30.7079973
80,0.131591981442,0.133661401079,0.139389494894,0.709379615953,0.695716395864,0.691853600945,0.110734463277,0.0803571428571,0.0645161290323,34.9061819
90,0.131267289148,0.133477024808,0.139346444623,0.712333825702,0.695716395864,0.691853600945,0.113765642776,0.0720720720721,0.0645161290323,39.1799363
100,0.130493395557,0.132867057556,0.138156498026,0.714549483013,0.698670605613,0.694214876033,0.114547537228,0.0810810810811,0.0716845878136,43.4548331
110,0.129382969961,0.131576967969,0.137676876603,0.718242245199,0.70753323486,0.695395513577,0.107602339181,0.0833333333333,0.0652173913043,47.7239239
120,0.128366033527,0.130216606778,0.136308692987,0.72082717873,0.711964549483,0.701298701299,0.102137767221,0.0845070422535,0.0594795539033,52.1325039
130,0.12807121948,0.129839295566,0.136004610857,0.721935007386,0.713441654357,0.702479338843,0.106761565836,0.0849056603774,0.0597014925373,56.5424687
140,0.127761772312,0.129598638866,0.135685766115,0.72341211226,0.714918759232,0.702479338843,0.107270560191,0.085308056872,0.0526315789474,60.8020677
150,0.127668236361,0.129535128021,0.135647320066,0.723781388479,0.714918759232,0.703659976387,0.107398568019,0.085308056872,0.0528301886792,65.1377459
160,0.126931315693,0.128479951924,0.135134376405,0.72341211226,0.722304283604,0.706021251476,0.100840336134,0.078431372549,0.0532319391635,69.3712311
170,0.125555867032,0.127381530418,0.133676390353,0.726735598227,0.729689807976,0.711924439197,0.0997566909976,0.0804020100503,0.0542635658915,73.6472376
180,0.124038238161,0.126174331991,0.132650884919,0.730797636632,0.732644017725,0.710743801653,0.0966542750929,0.0717948717949,0.0316205533597,77.8972426
190,0.123136740882,0.124810193199,0.131938768325,0.7341211226,0.737075332349,0.716646989374,0.0839694656489,0.0531914893617,0.0243902439024,82.297433
200,0.122877752551,0.124324582065,0.131547568513,0.735598227474,0.737075332349,0.717827626919,0.0820512820513,0.0531914893617,0.0244897959184,86.6901683
210,0.122260061439,0.123484677923,0.130505700051,0.736336779911,0.737075332349,0.717827626919,0.0798969072165,0.0531914893617,0.0244897959184,91.0246202
220,0.122003042434,0.123227205755,0.130236703798,0.73670605613,0.737075332349,0.719008264463,0.08,0.0531914893617,0.0245901639344,95.3582254
230,0.122043059104,0.12363368877,0.130193157724,0.73670605613,0.738552437223,0.719008264463,0.08,0.0534759358289,0.0245901639344,99.8418128
240,0.121812690877,0.12306318656,0.13000371323,0.738183161004,0.740029542097,0.719008264463,0.0804150453956,0.0537634408602,0.0245901639344,104.3976043
250,0.121909613309,0.123044857132,0.129999696141,0.737813884786,0.740029542097,0.719008264463,0.0779220779221,0.0537634408602,0.0245901639344,109.0914197
260,0.121401876568,0.123270226383,0.129380238549,0.738552437223,0.741506646972,0.721369539551,0.0899742930591,0.0641711229947,0.0406504065041,113.3520214
270,0.121214784389,0.123208525504,0.129186315002,0.738552437223,0.741506646972,0.721369539551,0.0876288659794,0.0641711229947,0.0406504065041,117.6996645
280,0.120835531035,0.122832769601,0.128844343126,0.73929098966,0.742983751846,0.722550177096,0.0854922279793,0.0645161290323,0.0408163265306,121.8302731
290,0.12074728178,0.122607782838,0.128805404818,0.740398818316,0.741506646972,0.722550177096,0.0905562742561,0.0641711229947,0.0485829959514,125.9619623
300,0.120491983884,0.122695231736,0.128846174452,0.741875923191,0.742983751846,0.722550177096,0.0910273081925,0.0645161290323,0.0485829959514,130.2295783
310,0.120502365401,0.122746835643,0.129151215827,0.740029542097,0.740029542097,0.720188902007,0.0904392764858,0.063829787234,0.0326530612245,134.4658987
320,0.120079683992,0.122517209503,0.128964979363,0.740768094535,0.740029542097,0.722550177096,0.093023255814,0.063829787234,0.0485829959514,138.6648443
330,0.119441267339,0.12252207598,0.128157919115,0.743722304284,0.740029542097,0.727272727273,0.0820105820106,0.063829787234,0.0493827160494,142.8164239
340,0.11924357887,0.122452201462,0.127701087188,0.745937961595,0.741506646972,0.730814639906,0.0802139037433,0.0540540540541,0.05,147.0244605
350,0.119029222153,0.122362231877,0.127617928128,0.748522895126,0.740029542097,0.730814639906,0.080971659919,0.0434782608696,0.05,151.1491602
360,0.118832919855,0.122082212512,0.127404444975,0.747045790251,0.744460856721,0.729634002361,0.0854472630174,0.0546448087432,0.0497925311203,155.3180349
370,0.118350611866,0.121459744647,0.126396255186,0.749261447563,0.745937961595,0.733175914994,0.0861372812921,0.0549450549451,0.0504201680672,159.5424115
380,0.11809637062,0.121377856556,0.12630806865,0.751477104874,0.745937961595,0.733175914994,0.0868385345997,0.0549450549451,0.0504201680672,163.6795999
390,0.117634584467,0.120496741747,0.125114886024,0.752215657312,0.74741506647,0.735537190083,0.0820793433653,0.0552486187845,0.0508474576271,168.0532884
400,0.117492182371,0.120062713686,0.124962746356,0.751846381093,0.744460856721,0.736717827627,0.0894308943089,0.0546448087432,0.0590717299578,172.2910776
410,0.117295974215,0.120235692268,0.125050414552,0.752215657312,0.744460856721,0.735537190083,0.0944669365722,0.0546448087432,0.0588235294118,176.5151593
420,0.117262221283,0.119918794764,0.124871855672,0.751107828656,0.744460856721,0.735537190083,0.0916442048518,0.0546448087432,0.0588235294118,180.76699
430,0.117058780729,0.120004755765,0.124380734615,0.751107828656,0.744460856721,0.735537190083,0.0891891891892,0.0546448087432,0.0588235294118,185.0049378
440,0.116959600962,0.12006905185,0.124045669257,0.751477104874,0.744460856721,0.736717827627,0.0868385345997,0.0546448087432,0.0590717299578,189.2238255
450,0.116526017837,0.119723219992,0.123736937503,0.751477104874,0.750369276219,0.734356552538,0.09906291834,0.096256684492,0.0585774058577,193.4089386
460,0.116412663613,0.119639771963,0.123648141156,0.752954209749,0.750369276219,0.735537190083,0.0995962314939,0.096256684492,0.0588235294118,197.5703614
470,0.116409201776,0.119575143574,0.123740131139,0.753323485968,0.748892171344,0.737898465171,0.104557640751,0.0860215053763,0.0593220338983,201.811249
480,0.116295228582,0.119533161564,0.123736398533,0.75258493353,0.750369276219,0.734356552538,0.101876675603,0.096256684492,0.0585774058577,205.9911142
490,0.116295228582,0.119533161564,0.123736398533,0.75258493353,0.750369276219,0.734356552538,0.101876675603,0.096256684492,0.0585774058577,210.2785375
500,0.11567836793,0.119514435842,0.123343732019,0.750369276219,0.742983751846,0.728453364817,0.135549872123,0.112244897959,0.08,214.4563631
510,0.115555493541,0.119138285044,0.123289481208,0.750369276219,0.742983751846,0.730814639906,0.137755102041,0.112244897959,0.0806451612903,218.6742573
520,0.115122665244,0.118960516543,0.122376446195,0.755169867061,0.745937961595,0.733175914994,0.140077821012,0.113402061856,0.0813008130081,223.0816085
530,0.114971790083,0.119103167895,0.123146678165,0.754062038405,0.744460856721,0.729634002361,0.14175257732,0.112820512821,0.0803212851406,227.5300077
540,0.1147807724,0.119438184698,0.123299330447,0.756646971935,0.744460856721,0.730814639906,0.143042912874,0.112820512821,0.0806451612903,231.8489936
550,0.114820238307,0.119610594376,0.123197600703,0.756646971935,0.744460856721,0.73199527745,0.140808344198,0.112820512821,0.080971659919,236.1744801
560,0.1145596233,0.119225045979,0.123110958208,0.756277695716,0.744460856721,0.733175914994,0.140625,0.112820512821,0.0813008130081,240.5880939
570,0.114351408853,0.1189179407,0.122852256286,0.757385524372,0.745937961595,0.733175914994,0.143415906128,0.113402061856,0.0813008130081,244.9214167
580,0.114000520041,0.118392001047,0.122035743487,0.755539143279,0.74741506647,0.734356552538,0.138020833333,0.131979695431,0.0816326530612,249.1734949
590,0.113578518808,0.118267381151,0.120601182153,0.757385524372,0.750369276219,0.742621015348,0.127490039841,0.124352331606,0.0840336134454,253.3860426
600,0.113570585765,0.118256648141,0.120606946871,0.757385524372,0.751846381093,0.742621015348,0.127490039841,0.125,0.0840336134454,257.6007538
610,0.113469914147,0.118237948011,0.120595296019,0.757385524372,0.751846381093,0.742621015348,0.127490039841,0.125,0.0840336134454,261.8174641
620,0.113403204867,0.118169284873,0.120683992817,0.757754800591,0.750369276219,0.742621015348,0.129973474801,0.124352331606,0.0840336134454,265.9979638
630,0.113323111456,0.118242883511,0.12063282207,0.757754800591,0.750369276219,0.742621015348,0.132275132275,0.124352331606,0.0840336134454,270.2416799
640,0.113101508036,0.118217130899,0.120761668775,0.758124076809,0.750369276219,0.739079102715,0.130146082337,0.124352331606,0.0829875518672,274.4265555
650,0.113097011736,0.118414061273,0.120895054017,0.757754800591,0.748892171344,0.741440377804,0.127659574468,0.123711340206,0.0836820083682,278.7679019
660,0.113034474361,0.118227143115,0.120766316755,0.759601181684,0.74741506647,0.739079102715,0.130841121495,0.113989637306,0.0829875518672,283.0154905
670,0.113022340171,0.11820344287,0.120734122987,0.758862629247,0.74741506647,0.739079102715,0.128170894526,0.113989637306,0.0829875518672,287.2675965
680,0.112976835539,0.118279376272,0.120830422655,0.758862629247,0.74741506647,0.739079102715,0.128170894526,0.113989637306,0.0829875518672,291.5137124
690,0.112938104246,0.118562412532,0.120680498336,0.758124076809,0.748892171344,0.739079102715,0.132450331126,0.123711340206,0.0829875518672,295.7700554
700,0.112692442999,0.118514975857,0.120062947571,0.76070901034,0.74741506647,0.739079102715,0.129032258065,0.104712041885,0.0829875518672,299.9690749
710,0.112414314751,0.118355026028,0.119646002932,0.761447562777,0.748892171344,0.737898465171,0.129380053908,0.105263157895,0.0826446280992,304.1754837
720,0.112375595916,0.118239366397,0.119734348668,0.761078286558,0.74741506647,0.737898465171,0.129205921938,0.104712041885,0.0826446280992,308.4111023
730,0.112065663276,0.118125340817,0.119590628058,0.761447562777,0.74741506647,0.74025974026,0.129380053908,0.104712041885,0.0909090909091,312.8059936
740,0.111835836125,0.117905313096,0.119296912197,0.762555391433,0.745937961595,0.74025974026,0.146082337317,0.104166666667,0.0983606557377,317.014821
750,0.11097570116,0.1179265216,0.118595331323,0.761816838996,0.742983751846,0.737898465171,0.167741935484,0.121212121212,0.112,321.2555274
760,0.110962201166,0.117900636232,0.118436004248,0.761816838996,0.742983751846,0.741440377804,0.165588615783,0.121212121212,0.120481927711,325.5041508
770,0.110791610376,0.117535127566,0.118405544841,0.761078286558,0.742983751846,0.741440377804,0.160830090791,0.121212121212,0.120481927711,329.7000643
780,0.110722482609,0.117164558931,0.118289032608,0.761078286558,0.745937961595,0.741440377804,0.156453715776,0.122448979592,0.120481927711,333.9399075
790,0.110470250697,0.116919831553,0.117927560508,0.761078286558,0.74741506647,0.741440377804,0.156453715776,0.131979695431,0.120481927711,338.0530236
800,0.110216193335,0.116568211722,0.117608059571,0.761078286558,0.745937961595,0.743801652893,0.165161290323,0.131313131313,0.128514056225,342.1682363
810,0.110201972319,0.116575407015,0.117812824222,0.761447562777,0.745937961595,0.742621015348,0.165374677003,0.131313131313,0.128,346.287141
820,0.110033584229,0.116354350471,0.117669459261,0.761816838996,0.744460856721,0.741440377804,0.169884169884,0.130653266332,0.127490039841,350.49569
830,0.109971421227,0.116203358984,0.117477454375,0.761816838996,0.744460856721,0.742621015348,0.172015404365,0.130653266332,0.128,354.6082796
840,0.109942769325,0.116403327136,0.11741538699,0.761816838996,0.744460856721,0.742621015348,0.172015404365,0.130653266332,0.128,358.7244505
850,0.109502909018,0.115735425222,0.116957564174,0.764032496307,0.74741506647,0.744982290437,0.175483870968,0.131979695431,0.129032258065,362.8728725
860,0.109158924002,0.115482231475,0.116330619433,0.762186115214,0.748892171344,0.747343565525,0.174358974359,0.141414141414,0.130081300813,366.9784835
870,0.109090164914,0.115222210173,0.115880990698,0.762924667651,0.748892171344,0.747343565525,0.174807197943,0.141414141414,0.130081300813,371.1281527
880,0.108480645981,0.11427088101,0.114930647285,0.762924667651,0.750369276219,0.746162927981,0.174807197943,0.150753768844,0.122448979592,375.2433644
890,0.108141311346,0.113547095775,0.114430980073,0.765140324963,0.750369276219,0.747343565525,0.192893401015,0.150753768844,0.144,379.3530173
900,0.107883745372,0.113470302262,0.113870508295,0.765140324963,0.751846381093,0.74852420307,0.186700767263,0.151515151515,0.144578313253,383.6888826
910,0.107743979428,0.113459950897,0.113328112163,0.766617429838,0.750369276219,0.749704840614,0.18766066838,0.142131979695,0.152,388.0123833
920,0.107556946053,0.113419496295,0.113228530701,0.766986706056,0.750369276219,0.750885478158,0.18998716303,0.142131979695,0.159362549801,392.2182188
930,0.10753489947,0.113448231002,0.113270310458,0.764771048744,0.750369276219,0.749704840614,0.18437900128,0.150753768844,0.15873015873,396.4468054
940,0.107271901301,0.113080555321,0.112947360517,0.766986706056,0.748892171344,0.74852420307,0.200253485425,0.158415841584,0.158102766798,400.6591249
950,0.10720768498,0.113013558582,0.112949178438,0.767355982275,0.750369276219,0.74852420307,0.200507614213,0.1592039801,0.158102766798,405.023145
960,0.107197521467,0.113108335746,0.113043771553,0.766986706056,0.745937961595,0.749704840614,0.200253485425,0.148514851485,0.15873015873,409.2718152
970,0.107088334415,0.113587048635,0.112793135234,0.764032496307,0.744460856721,0.74852420307,0.19216182048,0.147783251232,0.151394422311,413.5062781
980,0.107026699138,0.113531344478,0.112961126894,0.764771048744,0.74741506647,0.747343565525,0.192648922687,0.149253731343,0.144,417.7324829
990,0.106541489345,0.113204177689,0.113183749773,0.766617429838,0.745937961595,0.749704840614,0.2,0.148514851485,0.152,421.9810147
1000,0.106255890341,0.112703912042,0.112973879821,0.762924667651,0.744460856721,0.744982290437,0.205445544554,0.164251207729,0.15625,426.1964045
1010,0.105868697163,0.112890010166,0.11216230346,0.763663220089,0.745937961595,0.74852420307,0.20987654321,0.173076923077,0.158102766798,430.423727
1020,0.105784333621,0.112740363334,0.11202918956,0.76329394387,0.745937961595,0.744982290437,0.209617755857,0.165048543689,0.149606299213,434.5952692
1030,0.105739267845,0.112628116918,0.112700555533,0.76329394387,0.744460856721,0.743801652893,0.207663782447,0.164251207729,0.162162162162,438.8031949
1040,0.105190961778,0.111907445081,0.111668407193,0.765140324963,0.748892171344,0.747343565525,0.203007518797,0.158415841584,0.150793650794,443.0251051
1050,0.104749112804,0.11107816408,0.111226713946,0.764032496307,0.74741506647,0.746162927981,0.210135970334,0.15763546798,0.163424124514,447.3083763
1060,0.104588202954,0.11128154774,0.111189604302,0.765140324963,0.74741506647,0.746162927981,0.212871287129,0.15763546798,0.156862745098,451.6942309
1070,0.104569552884,0.11118451397,0.111120480339,0.765140324963,0.74741506647,0.747343565525,0.214814814815,0.15763546798,0.170542635659,455.8069204
1080,0.104456505176,0.110832041426,0.111037210615,0.764401772526,0.745937961595,0.746162927981,0.220048899756,0.156862745098,0.169884169884,460.0163503
1090,0.104117434348,0.110133146178,0.110458468413,0.764032496307,0.745937961595,0.743801652893,0.225454545455,0.156862745098,0.168582375479,464.1391872
1100,0.104103259395,0.110166298983,0.110538105281,0.764401772526,0.745937961595,0.743801652893,0.227602905569,0.156862745098,0.168582375479,468.2861702
1110,0.103710806604,0.109091587879,0.110061638318,0.764401772526,0.750369276219,0.74025974026,0.254672897196,0.206572769953,0.191176470588,472.439491
1120,0.103388754539,0.108713258138,0.10979719828,0.765140324963,0.748892171344,0.741440377804,0.253521126761,0.205607476636,0.197802197802,476.6180198
1130,0.103298347785,0.108939708567,0.109726948192,0.7658788774,0.750369276219,0.741440377804,0.254117647059,0.206572769953,0.197802197802,480.785585
1140,0.103211345457,0.108871043742,0.109316972684,0.764401772526,0.750369276219,0.741440377804,0.258139534884,0.206572769953,0.197802197802,484.9417328
1150,0.103152665373,0.108899039803,0.109306192373,0.765509601182,0.751846381093,0.741440377804,0.25730994152,0.207547169811,0.191881918819,489.1095536
1160,0.10314694754,0.109096592233,0.109403742998,0.765140324963,0.751846381093,0.74025974026,0.257009345794,0.207547169811,0.191176470588,493.2705441
1170,0.103017530383,0.108823511725,0.109452877652,0.762555391433,0.74741506647,0.741440377804,0.253193960511,0.204651162791,0.197802197802,497.574774
1180,0.102674669221,0.108250682092,0.108716011246,0.764032496307,0.751846381093,0.74852420307,0.241992882562,0.214953271028,0.202247191011,501.8043824
1190,0.102375042542,0.107409137614,0.108309797929,0.764401772526,0.754800590842,0.747343565525,0.249411764706,0.224299065421,0.201492537313,506.1110405
1200,0.102042666442,0.107303672449,0.108035323927,0.766248153619,0.756277695716,0.749704840614,0.256169212691,0.225352112676,0.208955223881,510.2465723
1210,0.101830974951,0.106551086019,0.107788080362,0.765509601182,0.754800590842,0.749704840614,0.252061248528,0.216981132075,0.214814814815,514.5346585
