iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.215364626794,0.222547152274,0.229256611972,0.468242245199,0.456425406204,0.43093270366,0.341864716636,0.323529411765,0.297376093294,0.440904999999
10,0.22145192291,0.2286565658,0.234212397302,0.440177252585,0.429837518464,0.416765053129,0.330979699912,0.325174825175,0.296296296296,3.5659537
20,0.221118252845,0.227967328063,0.233721423293,0.442762186115,0.43870014771,0.42266824085,0.332005312085,0.330985915493,0.30242510699,6.6820915
30,0.221065464707,0.228176465173,0.233341128231,0.44423929099,0.437223042836,0.425029515939,0.330813694976,0.325663716814,0.303290414878,10.4051587
40,0.220854769162,0.227479802373,0.23301721076,0.444977843427,0.437223042836,0.428571428571,0.332889480692,0.328042328042,0.314447592068,14.0978453
50,0.235463066964,0.24426538857,0.246370427467,0.426883308715,0.409158050222,0.413223140496,0.374193548387,0.365079365079,0.355382619974,17.7429033
60,0.232768838984,0.240643721382,0.243101056253,0.43353028065,0.419497784343,0.425029515939,0.372853638594,0.360975609756,0.360052562418,21.3742694
70,0.226988038013,0.236043789266,0.23971103087,0.445347119645,0.429837518464,0.427390791027,0.368376787216,0.358803986711,0.350736278447,24.8114638
80,0.224705608126,0.234343870166,0.23779150477,0.44682422452,0.429837518464,0.423848878394,0.358183376178,0.347972972973,0.331506849315,28.3225617
90,0.22420037629,0.233191793741,0.237134344955,0.448670605613,0.428360413589,0.421487603306,0.359502359502,0.35175879397,0.328767123288,31.7724018
100,0.218645604298,0.226608318295,0.233376131232,0.456056129985,0.435745937962,0.416765053129,0.3473637572,0.343642611684,0.302259887006,35.3118841
110,0.217843464681,0.226698974075,0.232289210747,0.456056129985,0.432791728213,0.417945690673,0.351387054161,0.344709897611,0.300709219858,38.9694466
120,0.217805857916,0.226614931558,0.231964178096,0.454948301329,0.434268833087,0.416765053129,0.352063213345,0.34974533107,0.302259887006,42.7016622
130,0.215407388698,0.222973405153,0.227797905416,0.467503692762,0.449039881832,0.434474616293,0.352782764811,0.346760070053,0.298682284041,46.4553793
140,0.216484978914,0.222977915185,0.229238442842,0.466395864106,0.451994091581,0.434474616293,0.35288849082,0.352530541012,0.300729927007,49.978914
150,0.212894056059,0.219392682138,0.224454221142,0.473781388479,0.462333825702,0.44746162928,0.351388256714,0.356890459364,0.301492537313,53.5396267
160,0.210363843796,0.215774472461,0.222393723091,0.475627769572,0.466765140325,0.452184179457,0.352780309936,0.356506238859,0.307462686567,57.1326591
170,0.213163782704,0.217924147051,0.224009384252,0.468242245199,0.466765140325,0.448642266824,0.354260089686,0.363315696649,0.316251830161,60.8525672
180,0.209857487268,0.213372058343,0.219820906348,0.477104874446,0.475627769572,0.45572609209,0.349862258953,0.36036036036,0.306766917293,64.2607117
190,0.212358021274,0.216607711529,0.22243337132,0.47082717873,0.465288035451,0.456906729634,0.352462720289,0.355871886121,0.311377245509,67.2912972
