,0,1,2,3,4,5,6,7,8,9
2,0.9195929632853346,0.9195929632853346,0.9195929632853346,0.9195929632853346,0.9195929632853346,0.9195929632853346,0.9195929632853346,0.9195929632853346,0.9195929632853346,0.9195929632853346
3,0.8947450147462468,0.8947450147462468,0.8947450147462468,0.8947450147462468,0.8947450147462468,0.8947450147462468,0.8947450147462468,0.8947450147462468,0.8947450147462468,0.8947450147462468
4,0.8702652943648016,0.8702652943648016,0.8702652943648016,0.8702652943648016,0.8702652943648016,0.8702652943648016,0.8702652943648016,0.8702652943648016,0.8702652943648016,0.8702652943648016
5,0.8483104909893603,0.8483104909893603,0.8483104909893603,0.8483104909893603,0.8483104909893603,0.8483104909893603,0.8483104909893603,0.8483104909893603,0.8483104909893603,0.8483104909893603
6,0.8292865806360228,0.8292865806360228,0.8292865806360228,0.8292865806360228,0.8292865806360228,0.8292865806360228,0.8292865806360228,0.8292865806360228,0.8292865806360228,0.8292865806360228
7,0.8124058919092747,0.8124058919092747,0.8124058919092747,0.8124058919092747,0.8124058919092747,0.8124058919092747,0.8124058919092747,0.8124058919092747,0.8124058919092747,0.8124058919092747
8,0.7963602131577161,0.7963602131577161,0.7963602131577161,0.7963602131577161,0.7963602131577161,0.7963602131577161,0.7963602131577161,0.7963602131577161,0.7963602131577161,0.7963602131577161
9,0.7817813213727836,0.7817813213727836,0.7817813213727836,0.7817813213727836,0.7817813213727836,0.7817813213727836,0.7817813213727836,0.7817813213727836,0.7817813213727836,0.7817813213727836
10,0.7672730764290733,0.7672730764290733,0.7672730764290733,0.7672730764290733,0.7672730764290733,0.7672730764290733,0.7672730764290733,0.7672730764290733,0.7672730764290733,0.7672730764290733
15,0.7023469375867569,0.7023469375867569,0.7023469375867569,0.7023469375867569,0.7023469375867569,0.7023469375867569,0.7023469375867569,0.7023469375867569,0.7023469375867569,0.7023469375867569
20,0.6421558027154424,0.6421558027154424,0.6421558027154424,0.6421558027154424,0.6421558027154424,0.6421558027154424,0.6421558027154424,0.6421558027154424,0.6421558027154424,0.6421558027154424
25,0.585316669516012,0.585316669516012,0.585316669516012,0.585316669516012,0.585316669516012,0.585316669516012,0.585316669516012,0.585316669516012,0.585316669516012,0.585316669516012
30,0.5308856268819934,0.5308856268819934,0.5308856268819934,0.5308856268819934,0.5308856268819934,0.5308856268819934,0.5308856268819934,0.5308856268819934,0.5308856268819934,0.5308856268819934
35,0.47842104496177695,0.47842104496177695,0.47842104496177695,0.47842104496177695,0.47842104496177695,0.47842104496177695,0.47842104496177695,0.47842104496177695,0.47842104496177695,0.47842104496177695
40,0.42838020920260267,0.42838020920260267,0.42838020920260267,0.42838020920260267,0.42838020920260267,0.42838020920260267,0.42838020920260267,0.42838020920260267,0.42838020920260267,0.42838020920260267
45,0.38013885424873584,0.38013885424873584,0.38013885424873584,0.38013885424873584,0.38013885424873584,0.38013885424873584,0.38013885424873584,0.38013885424873584,0.38013885424873584,0.38013885424873584
50,0.33279604774886745,0.33279604774886745,0.33279604774886745,0.33279604774886745,0.33279604774886745,0.33279604774886745,0.33279604774886745,0.33279604774886745,0.33279604774886745,0.33279604774886745
55,0.2859738395769687,0.2859738395769687,0.2859738395769687,0.2859738395769687,0.2859738395769687,0.2859738395769687,0.2859738395769687,0.2859738395769687,0.2859738395769687,0.2859738395769687
60,0.2402454421004434,0.2402454421004434,0.2402454421004434,0.2402454421004434,0.2402454421004434,0.2402454421004434,0.2402454421004434,0.2402454421004434,0.2402454421004434,0.2402454421004434
