,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
72,1.8828274726867675,0.12837276502648248,0.009717035293579101,0.0008347915473800931,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.7594444444444445,0.7621428571428572,0.8007936507936508,0.6409523809523809,0.7177668403783054,0.7362378381136391,0.054424619981562346,20,0.7659966039005376,0.7659966039005376,0.7539510014113919,0.6596763951180573,0.7341071428571431,0.7359455494375334,0.03987653868836335
73,2.2763687133789063,0.34547944431120714,0.005043315887451172,0.004232717855440863,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.7350793650793651,0.7311904761904763,0.7784920634920635,0.7082539682539684,0.6446471080229043,0.7196048446285802,0.04375167213053803,52,0.7242649913106834,0.735331179417965,0.7421791173724621,0.72652441269974,0.6967460317460318,0.7250091465093764,0.015511323073926272
74,2.099855089187622,0.3679566418407627,0.003230762481689453,0.0037462393812684987,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.7098412698412699,0.7521428571428573,0.7655555555555558,0.7701587301587302,0.760856977417487,0.7517022541935666,0.021775131481331603,5,0.7034474589969762,0.7656880485566577,0.7455145011058226,0.7770359178327073,0.7707936507936509,0.7524959154571629,0.02670409121547708
75,0.5912785530090332,0.08865910336922775,0.002433109283447266,0.0029710593827324836,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.4986507936507937,0.5461904761904762,0.5123015873015873,0.6883333333333332,0.6087467026957473,0.5708080112209178,0.0700055940620687,245,0.5051976645346488,0.533233401215509,0.5139427201840981,0.6900760638689657,0.6131746031746033,0.5711248905955649,0.07066756634778137
76,1.093732738494873,0.1499996249778189,0.002212238311767578,0.0031470572377573225,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.7221428571428572,0.613888888888889,0.6682539682539683,0.6746031746031746,0.6289487228977675,0.6615989924967038,0.038008092690602874,141,0.7400699922960697,0.6157550349264742,0.6495627472175275,0.6815619270575168,0.6457341269841271,0.6665367656963431,0.04226710813100338
77,1.4151005744934082,0.1919748668170683,0.0026247501373291016,0.002967237029183148,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.68984126984127,0.6657142857142858,0.6477777777777781,0.7203174603174605,0.6667149198996333,0.6780841009568878,0.025000082525300348,115,0.6543284342707444,0.6661271924847861,0.6791790835309083,0.7323043510284847,0.6996031746031747,0.6863084471836196,0.027470730026287245
78,0.8648828983306884,0.07904683484342119,0.0016730785369873046,0.001521045387451476,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.598888888888889,0.5554761904761905,0.6143650793650797,0.5552380952380953,0.6084732677089365,0.5864670935651791,0.0258977030964976,240,0.5917603779106225,0.5801736270780208,0.6007174409415119,0.575558236337468,0.6002579365079367,0.589693523755112,0.010274631245613588
79,1.179318904876709,0.2901534422347685,0.005251073837280273,0.0035274512222215576,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.6323015873015874,0.6791269841269844,0.6173015873015875,0.6793650793650794,0.6310879495592872,0.647852796419445,0.026189029135394313,165,0.6091808154221933,0.6866710063482774,0.582467885360741,0.6800350757752205,0.6797619047619049,0.6476233375336674,0.043199974938252075
80,1.1089159011840821,0.2255118104263708,0.0036366939544677734,0.004499450594022244,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.7476190476190477,0.7009523809523811,0.6380158730158731,0.7219047619047619,0.5170173068262239,0.665244743882507,0.08235350884366026,136,0.7437059686547586,0.6917452487453741,0.6648740596527061,0.7204170075705547,0.5372222222222224,0.6715929013691231,0.07223687032657763
81,1.1170584201812743,0.3967216375127135,0.007652759552001953,0.00198835846262206,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.5,0.6470634920634922,0.6461904761904763,0.6441269841269841,0.7058000386025864,0.6285617516550717,0.06838571047903222,196,0.5000000000000001,0.6395645587359979,0.6536575752327602,0.6342165978886853,0.7227380952380954,0.6300353654191078,0.0723454067682097
82,1.0128913879394532,0.09163627073624236,0.0036835670471191406,0.003752302141140909,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.7412698412698413,0.6957142857142858,0.6916666666666669,0.7376190476190476,0.6821398700379592,0.7097085144489442,0.024721547708288504,71,0.7590252438084886,0.6848355997221012,0.7210878666085389,0.7372014229378052,0.701309523809524,0.7206919313772916,0.02609029383173688
83,1.201503086090088,0.3366974900419255,0.002599620819091797,0.0013561712245693813,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.7644444444444445,0.7443650793650795,0.74484126984127,0.6675396825396827,0.6342726629350834,0.7111667426006933,0.050743572968839724,66,0.7626612201671772,0.7380225782884535,0.7235324212039232,0.6824796303706049,0.6709523809523811,0.7155296461965079,0.034266011701400374
84,1.4663528442382812,0.3996716028709119,0.004999494552612305,0.001550159110650702,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.7457936507936509,0.7787301587301589,0.5636507936507937,0.7098412698412699,0.6276298011966802,0.6851846093563996,0.07890404410762221,104,0.7450825236243905,0.7662703223507537,0.5699634312150511,0.7064742873864568,0.6560714285714286,0.6887723986296163,0.07024961125078996
