,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
172,2.202661895751953,0.4940336109693308,0.004208564758300781,0.0011518385951206098,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.6522766122766122,0.6839083139083139,0.668026418026418,0.7531924882629107,0.6450876752721226,0.6804976692284924,0.03872064450127463,370,0.6720941458705129,0.662679558819227,0.6876924802278069,0.7306545083910209,0.6546419536874878,0.6815525293992111,0.026901793470752056
173,3.3664092063903808,1.149611783231379,0.007223081588745117,0.0016409034813407318,0.01,"(100, 25, 100)",36,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 36}",0.7866122766122765,0.7481507381507382,0.7124009324009324,0.7505946791862284,0.7228818344364628,0.7441402548610457,0.025778629542816067,69,0.8035770359751521,0.7767053821323738,0.7753591176384541,0.8192331018692034,0.7512735940844523,0.7852296463399271,0.023731690189539995
174,4.4630382537841795,0.8569896232089935,0.014344453811645508,0.014866021430045881,0.01,"(100, 25, 100)",100,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 100}",0.7921678321678322,0.7843900543900544,0.7421056721056721,0.7418779342723003,0.761794598324916,0.7644766492190134,0.020895093037604402,8,0.8214597778492925,0.8478799137922628,0.8230405780989439,0.8296421732641894,0.8449318933644678,0.8333908672738313,0.011015079117973533
175,2.5779700756072996,0.9657459366599639,0.012200069427490235,0.013045043345605762,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 7}",0.604110334110334,0.7085470085470085,0.616037296037296,0.7274178403755868,0.6084020828758744,0.6529078032504759,0.053604752742294495,380,0.62369249973182,0.6746647747774105,0.6200969349443648,0.695152687472803,0.63488811052734,0.6496990014907477,0.02987075618004969
176,4.871509599685669,0.3724308601181232,0.0058208942413330075,0.0030813742092718004,0.01,"(100, 25, 100)",71,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 71}",0.7572027972027972,0.7734110334110333,0.747039627039627,0.7413302034428795,0.7380799272248187,0.7514251241784445,0.012775360489295047,46,0.7648937518894513,0.8124274694518397,0.8453960777429956,0.8501020707164615,0.807617240708309,0.8160873221018115,0.03073084675654868
177,3.667550802230835,1.296406867547512,0.016176462173461914,0.01776403310100273,0.01,"(100, 25, 100)",42,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 42}",0.7818414918414918,0.7468764568764569,0.7495881895881895,0.7546635367762128,0.7340176918974872,0.7534101315659936,0.015768722649797607,40,0.8083886759700808,0.7854948655685907,0.8411403021171606,0.7876675989482383,0.7565936952714536,0.7958570275751049,0.028013095405603535
178,4.45277771949768,1.768492828419596,0.024658870697021485,0.03981556942149254,0.01,"(100, 25, 100)",106,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 106}",0.7978865578865578,0.7831157731157731,0.7459285159285158,0.7429890453834115,0.7471689827158944,0.7634356434443164,0.022646577365507705,9,0.8305705898988718,0.8415918200169685,0.8698272919653219,0.7820369167926529,0.8255404748005449,0.829913418694872,0.028429619355795025
179,3.8601987838745115,1.231740883838613,0.03015103340148926,0.025965236768330027,0.01,"(100, 25, 100)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 13}",0.7478243978243977,0.739098679098679,0.7004739704739705,0.7418779342723004,0.7084365883496971,0.7275503747165165,0.01922726568889188,164,0.7275216250743591,0.7464375920345612,0.748938981695484,0.7227015592433624,0.749352986962444,0.7389905490020421,0.011477606779156211
180,8.761525917053223,1.6218650425184051,0.012505292892456055,0.011720282803356054,0.01,"(100, 25, 100)",77,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 77}",0.7474980574980575,0.7564180264180262,0.6977622377622377,0.6903442879499216,0.7486433075065089,0.728132092490866,0.02809361782122922,160,0.7380654944754883,0.8172040022234575,0.7510931999258847,0.7003345894634985,0.8521964389959136,0.7717787450168485,0.05513474747870572
181,8.319552659988403,1.051027427229736,0.008440065383911132,0.0010627927255737837,0.01,"(100, 25, 100)",48,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 48}",0.7805672105672106,0.7622999222999223,0.7214529914529914,0.738169014084507,0.7406678377615358,0.7486403045837035,0.020591339921416835,53,0.80179680719308,0.8006850784548922,0.799252021103342,0.8180911948552855,0.7743607705779334,0.7988371744369067,0.01401540524713191
