,0,1,2,3,4,5,6,7,8,9
2,0.9961911969634558,0.9960910706780067,0.9960483322148665,0.9960247407184044,0.9960719574266509,0.9958421046284197,0.9960646389059647,0.9960962374830966,0.9958291400893217,0.9960665739950469
3,0.9938353576281576,0.9940521375640042,0.9938584747848062,0.9939612256961541,0.9938971501381577,0.9941343662789066,0.9940103960372723,0.9941341403964474,0.9938919768739405,0.9941484550976865
4,0.9920625182908165,0.9919910333124432,0.9916760935142798,0.9922559660194041,0.9920077230163893,0.992248606355684,0.9919617119938681,0.9919008841150361,0.9923324831684451,0.9917545984837114
5,0.9902508572518254,0.9899441382220567,0.9898640986523893,0.9899734139541545,0.9902388372907615,0.9903067543830182,0.9901579814819361,0.9898542456178071,0.9894010456533194,0.9902663573273606
6,0.9882666878461871,0.9880208929903302,0.9878241462716241,0.9879236472090364,0.9883145746577197,0.9879691890774128,0.9881134327474485,0.9879633892756968,0.9877329632287238,0.9882073222855877
7,0.9861504874379615,0.9861069964375939,0.9858383682080476,0.9860985509704513,0.9861411382683947,0.9857642283170686,0.9859364842141979,0.9861130863058695,0.9862840759212974,0.9858747606242019
8,0.9842970486634447,0.9840277605380181,0.9837007554300082,0.9839962421383399,0.9839211539145433,0.984070378106062,0.9837839454125547,0.9840218585916549,0.9841747128763387,0.9842264632576047
9,0.9823125773120279,0.9819627502343562,0.9825525749711341,0.9820032901936249,0.9820771584844271,0.982172303129221,0.9816055647130723,0.9819117390009353,0.9820352506864725,0.9822251612085018
10,0.9801629324660537,0.980202105591713,0.9800579345824199,0.9799697265203375,0.9800399365686475,0.9797161273859623,0.9798671316907144,0.9796570951609689,0.9803992797207662,0.980341387424236
15,0.9694762095184426,0.9699605505449124,0.969480262330783,0.970136712782156,0.9697879604439856,0.9693950574688998,0.969875155500109,0.9698793040537718,0.9698133332728992,0.9699460679625267
20,0.9599665453979095,0.9606177951392458,0.9596311303707556,0.9605287638175861,0.9607500764734644,0.9603712723111891,0.9603168887472011,0.9598705496878182,0.9597666018766898,0.9602388111981571
25,0.9501570002909495,0.9498660034110229,0.9499303962899651,0.9505527033685214,0.949215437116623,0.9501983040703048,0.9495489248315265,0.9502206902186496,0.9494790558054441,0.9510089726629719
30,0.9400147754337492,0.9399551127704254,0.9404711598029812,0.9401608477866259,0.9397385410798743,0.9406764979737212,0.9394581391233788,0.9394496489499928,0.9402670855232822,0.9396080685488748
35,0.930388304066359,0.9295932964798075,0.9295300172920239,0.9308193289005642,0.9301005807168695,0.9302004475210727,0.9303282596358288,0.9303057639826506,0.9305620979194691,0.9297279087177481
40,0.9205919270106251,0.9201475692530795,0.9208822107742868,0.9192393414671111,0.9206102785994728,0.9197727811724212,0.920360070292145,0.92098353009753,0.919883100540362,0.9201315098815721
45,0.9100971442672545,0.9102500801551807,0.9095376097616668,0.909897669734091,0.909088917982803,0.9097702438734565,0.9103281748511983,0.9096335687989275,0.9105821045970393,0.9109571405813432
50,0.8996079304429676,0.9001641296642393,0.9002947940136514,0.8999116981335623,0.9006039469156863,0.900362685244675,0.8998223081801668,0.8992719979202553,0.9002085189591685,0.9009138697448715
55,0.8901279065736735,0.8896720052984232,0.8898559301156338,0.8895131240512644,0.8907488587011172,0.890235724447875,0.8898885017108076,0.8894441187378719,0.8905987144460167,0.8906534085442329
60,0.8794947375905224,0.8803360435932042,0.8807378289798371,0.8795995321781067,0.8800053634089167,0.8791593626038808,0.8790518085068298,0.879896815537352,0.880690383336511,0.8795058746817467
