iterations,fitness,time,fevals
0,564.0,0.0135192,576
10,542.0,0.038423,1059
20,542.0,0.0511739,1546
30,550.0,0.06421,2026
40,560.0,0.0788398,2513
50,558.0,0.0935255,2993
60,560.0,0.1062032,3474
70,564.0,0.1229391,3948
80,548.0,0.1370135,4437
90,542.0,0.1539072,4916
100,544.0,0.1642805,5391
110,548.0,0.1773791,5870
120,548.0,0.193512,6350
130,552.0,0.2065682,6838
140,550.0,0.2220191,7327
150,550.0,0.2361643,7818
160,548.0,0.2510571,8303
170,554.0,0.2677646,8774
180,548.0,0.283302,9251
190,552.0,0.2986085,9735
200,550.0,0.3139182,10214
210,548.0,0.3242662,10691
220,554.0,0.3400676,11173
230,554.0,0.3561776,11663
240,558.0,0.3708232,12154
250,558.0,0.3873932,12642
260,556.0,0.4016702,13122
270,556.0,0.4196827,13585
280,558.0,0.4385812,14067
290,556.0,0.4546073,14543
300,561.0,0.4677971,15030
310,556.0,0.4840353,15528
320,560.0,0.4979489,16001
330,556.0,0.51806,16475
340,562.0,0.5339573,16971
350,564.0,0.5455432,17447
360,562.0,0.5594298,17929
370,562.0,0.5726263,18403
380,558.0,0.5915653,18883
390,558.0,0.6062094,19379
400,564.0,0.6216988,19861
410,564.0,0.6387478,20347
420,564.0,0.6536937,20827
430,562.0,0.670019,21312
440,556.0,0.686092,21791
450,560.0,0.7052085,22266
460,566.0,0.7232592,22745
470,572.0,0.735414,23231
480,570.0,0.7486822,23711
490,568.0,0.7632935,24199
500,572.0,0.7755338,24680
510,570.0,0.7916058,25169
520,570.0,0.8080998,25647
530,570.0,0.8230762,26117
540,570.0,0.8386565,26597
550,570.0,0.8554756,27083
560,569.0,0.8710279,27574
570,570.0,0.8894973,28047
580,566.0,0.9058915,28527
590,564.0,0.9223011,28993
600,566.0,0.9413844,29479
610,570.0,0.9541298,29959
620,566.0,0.9695928,30438
630,568.0,0.985818,30924
640,565.0,1.0011412,31405
650,560.0,1.0191159,31891
660,561.0,1.0344189,32373
670,565.0,1.0487522,32857
680,563.0,1.0614728,33340
690,565.0,1.0761989,33838
700,567.0,1.0899964,34319
710,563.0,1.1047314,34797
720,561.0,1.1206824,35274
730,561.0,1.136534,35761
740,563.0,1.1495227,36234
750,561.0,1.1654526,36722
760,565.0,1.1790533,37194
