iterations,fitness,time,fevals
0,549.0,0.017245,726
10,549.0,0.0358635,1359
20,551.0,0.0558338,1986
30,550.0,0.0706641,2607
40,554.0,0.0849052,3244
50,558.0,0.1004005,3877
60,548.0,0.1173642,4512
70,546.0,0.1304496,5145
80,542.0,0.1465821,5773
90,546.0,0.1661217,6397
100,546.0,0.1836047,7030
110,542.0,0.2006276,7658
120,546.0,0.2176753,8298
130,549.0,0.2308207,8932
140,540.0,0.2501621,9566
150,541.0,0.269931,10198
160,540.0,0.2852214,10821
170,544.0,0.3031118,11461
180,534.0,0.3149705,12104
190,538.0,0.3303325,12733
200,536.0,0.3464568,13359
210,536.0,0.362056,13988
220,530.0,0.3819911,14616
230,529.0,0.4004205,15243
240,531.0,0.4187514,15868
250,533.0,0.4345195,16485
260,533.0,0.4534137,17112
270,532.0,0.4678612,17735
280,536.0,0.4843052,18374
290,536.0,0.5001524,19002
300,535.0,0.5195561,19628
310,539.0,0.5327993,20253
320,538.0,0.5514189,20891
330,537.0,0.5689827,21512
340,538.0,0.5823202,22148
350,540.0,0.5973216,22777
360,538.0,0.614252,23403
370,542.0,0.6344574,24042
380,542.0,0.649973,24670
390,552.0,0.6670212,25302
400,546.0,0.6849712,25931
410,546.0,0.699579,26569
420,544.0,0.7127841,27185
430,546.0,0.731208,27820
440,542.0,0.7484885,28450
450,542.0,0.7675439,29083
460,540.0,0.7846439,29725
470,540.0,0.8061276,30373
480,540.0,0.8243949,31007
490,536.0,0.8378209,31638
500,540.0,0.8571343,32287
510,540.0,0.8728675,32922
520,542.0,0.8884687,33565
530,544.0,0.9011943,34184
540,548.0,0.9151946,34826
550,546.0,0.9362112,35446
560,548.0,0.9515969,36070
570,546.0,0.9693092,36702
580,550.0,0.9854686,37338
590,554.0,0.9994511,37967
600,552.0,1.0119947,38602
610,552.0,1.0265564,39222
620,554.0,1.0410831,39857
630,554.0,1.0535642,40484
640,552.0,1.0663711,41116
650,554.0,1.0793756,41743
660,554.0,1.098578,42385
670,551.0,1.1143375,43012
680,549.0,1.1258837,43655
690,552.0,1.1423155,44256
700,552.0,1.1565522,44887
710,550.0,1.1750955,45505
720,554.0,1.1915117,46148
730,548.0,1.2068155,46777
740,550.0,1.2228741,47416
750,550.0,1.2398638,48045
760,546.0,1.2581686,48674
770,546.0,1.2748804,49306
780,546.0,1.2921021,49951
790,546.0,1.3035548,50589
800,546.0,1.3187569,51232
810,544.0,1.3336919,51857
820,541.0,1.3558635,52496
830,540.0,1.37346,53124
840,542.0,1.391212,53743
850,544.0,1.4067481,54382
860,543.0,1.4240611,55019
870,546.0,1.4378816,55644
880,546.0,1.4541948,56269
890,547.0,1.4711433,56913
900,554.0,1.4895243,57537
910,546.0,1.5061443,58166
920,544.0,1.519181,58795
930,546.0,1.5386342,59425
940,548.0,1.5568787,60049
950,544.0,1.572061,60676
960,543.0,1.5848014,61320
970,545.0,1.6016566,61957
980,545.0,1.6149138,62598
990,547.0,1.6352491,63233
1000,540.0,1.6548753,63873
1010,542.0,1.6713661,64502
1020,543.0,1.6897163,65145
1030,543.0,1.7040823,65773
1040,540.0,1.7206288,66396
1050,542.0,1.7389053,67023
1060,543.0,1.7553158,67657
1070,548.0,1.7724201,68281
1080,546.0,1.7889608,68933
1090,546.0,1.8078363,69562
1100,550.0,1.8274414,70193
1110,544.0,1.8416191,70826
1120,546.0,1.8630514,71454
1130,548.0,1.8804671,72082
1140,542.0,1.8975841,72727
1150,548.0,1.913736,73365
1160,550.0,1.930647,73992
1170,552.0,1.9469756,74636
1180,552.0,1.9588967,75275
1190,548.0,1.9750063,75910
1200,552.0,1.9939359,76543
1210,556.0,2.0101353,77170
1220,562.0,2.0227892,77803
1230,554.0,2.0421736,78433
1240,554.0,2.0583596,79069
1250,552.0,2.0757026,79689
1260,552.0,2.0928854,80320
1270,554.0,2.1078177,80957
1280,554.0,2.1207736,81592
1290,554.0,2.1379361,82212
1300,554.0,2.1529304,82850
1310,556.0,2.1699731,83486
1320,554.0,2.1888941,84102
1330,556.0,2.2079714,84737
1340,556.0,2.2266879,85363
1350,560.0,2.2428111,85977
1360,560.0,2.2587424,86610
1370,554.0,2.2779718,87233
1380,558.0,2.2982724,87843
1390,556.0,2.3113124,88460
1400,552.0,2.3297331,89098
1410,554.0,2.349534,89737
1420,558.0,2.3679168,90366
1430,560.0,2.3857988,90993
1440,564.0,2.4007496,91621
1450,566.0,2.4207487,92253
1460,570.0,2.4316918,92882
1470,568.0,2.4488165,93511
1480,570.0,2.4679331,94139
1490,572.0,2.4869993,94755
1500,568.0,2.5038395,95387
1510,572.0,2.5224404,96015
1520,570.0,2.5373989,96643
1530,568.0,2.5514135,97275
1540,570.0,2.5684882,97912
1550,570.0,2.5859351,98539
1560,566.0,2.6030625,99179
1570,566.0,2.6169241,99825
1580,572.0,2.6314728,100466
1590,568.0,2.6480657,101085
1600,568.0,2.667574,101707
1610,568.0,2.6856682,102320
1620,570.0,2.7039053,102944
1630,566.0,2.7173555,103579
1640,572.0,2.7317105,104218
1650,576.0,2.7497474,104851
1660,570.0,2.7628999,105489
1670,570.0,2.7822628,106124
1680,570.0,2.7993211,106746
1690,568.0,2.8187414,107371
1700,566.0,2.8360586,107980
1710,564.0,2.8511944,108600
1720,564.0,2.8645343,109215
1730,568.0,2.8800612,109838
1740,562.0,2.8967129,110459
1750,564.0,2.9129649,111079
1760,570.0,2.9258039,111705
1770,570.0,2.9466324,112332
1780,562.0,2.9614183,112973
1790,562.0,2.9785124,113593
1800,564.0,2.9929794,114222
1810,564.0,3.0099973,114840
