iterations,fitness,time,fevals
0,565.0,18.2440806,1000
10,587.0,35.7628339,2100
20,623.0,53.6913552,3200
30,675.0,70.5854638,4300
40,701.0,87.602172,5400
50,714.0,104.038934,6500
60,730.0,121.353373,7600
70,746.0,138.3322415,8700
80,754.0,153.7673293,9800
90,766.0,169.4539194,10900
100,774.0,184.6434698,12000
110,784.0,199.7935757,13100
120,776.0,215.1117468,14200
130,782.0,230.8488077,15300
140,782.0,245.9032831,16400
150,776.0,261.6549401,17500
160,784.0,277.136558,18600
170,776.0,292.7759907,19700
180,778.0,308.7570011,20800
190,780.0,324.7371799,21900
200,780.0,340.9460815,23000
210,784.0,356.7117402,24100
220,778.0,372.3316001,25200
230,784.0,388.4638046,26300
240,784.0,404.3429081,27400
250,776.0,420.678599,28500
260,774.0,436.4993889,29600
270,776.0,451.9914363,30700
280,784.0,468.2878645,31800
290,776.0,484.4739271,32900
300,783.0,500.5588964,34000
310,784.0,516.7966978,35100
320,784.0,532.9250354,36200
330,780.0,549.1106382,37300
340,780.0,565.4105731,38400
350,778.0,581.3007949,39500
360,774.0,597.5529291,40600
370,776.0,613.6382417,41700
380,778.0,631.3698686,42800
390,780.0,648.8864363,43900
400,778.0,666.2093916,45000
410,782.0,683.8964611,46100
420,778.0,701.009999,47200
430,788.0,718.5267106,48300
440,778.0,736.2576982,49400
450,784.0,754.0932601,50500
460,786.0,771.3710842,51600
470,784.0,788.6511905,52700
480,782.0,805.9694421,53800
490,784.0,823.1922665,54900
500,788.0,840.5923818,56000
510,786.0,857.971873,57100
520,778.0,875.4641617,58200
530,784.0,894.5783577,59300
540,786.0,909.5023862,60400
550,782.0,924.4166053,61500
560,784.0,939.7801652,62600
570,788.0,955.4419607,63700
580,784.0,970.8735459,64800
590,788.0,986.1936535,65900
600,788.0,1001.2351599,67000
610,784.0,1016.9739033,68100
620,788.0,1032.7468102,69200
630,786.0,1048.7036702,70300
640,792.0,1065.3558164,71400
650,792.0,1081.6007347,72500
660,788.0,1098.0850408,73600
670,784.0,1114.5320303,74700
680,790.0,1130.89504,75800
690,784.0,1147.4539584,76900
700,790.0,1164.6197791,78000
710,782.0,1181.8072238,79100
720,788.0,1198.8470677,80200
730,788.0,1215.1661552,81300
740,792.0,1232.0361127,82400
750,790.0,1249.0922141,83500
760,786.0,1267.1450124,84600
770,782.0,1284.8446782,85700
780,786.0,1302.1361245,86800
790,794.0,1320.560312,87900
800,788.0,1337.5532126,89000
810,790.0,1354.6828179,90100
820,792.0,1371.3765045,91200
830,786.0,1387.9887721,92300
840,786.0,1404.4456033,93400
850,782.0,1420.6319176,94500
860,794.0,1437.4147945,95600
870,786.0,1454.0403635,96700
880,788.0,1470.6271183,97800
890,788.0,1487.9722647,98900
900,786.0,1504.6230052,100000
910,792.0,1522.1408224,101100
920,788.0,1538.8356919,102200
930,794.0,1555.7720931,103300
940,786.0,1572.8244672,104400
950,790.0,1589.592866,105500
960,794.0,1607.5108059,106600
970,786.0,1624.7413885,107700
980,794.0,1642.4737867,108800
990,786.0,1660.7986375,109900
1000,788.0,1678.4997713,111000
1010,796.0,1696.2169075,112100
1020,798.0,1712.6922697,113200
1030,798.0,1729.147168,114300
1040,794.0,1745.5040229,115400
1050,790.0,1761.3514546,116500
1060,790.0,1777.2831933,117600
1070,792.0,1793.856218,118700
1080,792.0,1809.6275034,119800
1090,794.0,1824.9101759,120900
1100,796.0,1840.6595741,122000
1110,798.0,1856.1116559,123100
1120,798.0,1872.413163,124200
1130,790.0,1888.284745,125300
1140,798.0,1903.5947379,126400
1150,794.0,1919.4238571,127500
1160,792.0,1934.8798754,128600
1170,798.0,1950.9492962,129700
1180,794.0,1966.4810058,130800
1190,796.0,1981.7095911,131900
1200,794.0,1997.4176175,133000
1210,796.0,2013.3131502,134100
1220,792.0,2029.1520282,135200
1230,802.0,2045.7595612,136300
1240,806.0,2061.1065306,137400
1250,800.0,2076.5531224,138500
1260,808.0,2091.7235873,139600
1270,802.0,2107.5365363,140700
1280,800.0,2123.8873131,141800
1290,806.0,2139.7643487,142900
1300,809.0,2155.3187165,144000
1310,812.0,2171.592617,145100
1320,808.0,2187.5042055,146200
1330,802.0,2204.2828865,147300
1340,804.0,2220.2826788,148400
1350,806.0,2236.1933298,149500
1360,804.0,2252.3093213,150600
1370,798.0,2268.1780854,151700
1380,802.0,2283.2504754,152800
1390,802.0,2298.6869512,153900
1400,808.0,2314.2694098,155000
1410,800.0,2329.6074397,156100
1420,800.0,2345.4028684,157200
1430,802.0,2361.1816675,158300
1440,804.0,2376.6445348,159400
1450,804.0,2392.2267292,160500
1460,806.0,2407.2717454,161600
1470,806.0,2422.5591846,162700
1480,808.0,2441.4745144,163800
1490,808.0,2457.7730308,164900
1500,806.0,2474.1113752,166000
1510,808.0,2490.4844321,167100
1520,802.0,2506.3483537,168200
1530,808.0,2522.0646896,169300
1540,798.0,2537.8195694,170400
1550,806.0,2554.0083209,171500
1560,804.0,2570.0960231,172600
1570,806.0,2586.2103229,173700
1580,804.0,2602.4641572,174800
1590,808.0,2618.6971058,175900
1600,812.0,2634.4755037,177000
1610,810.0,2649.9565129,178100
1620,806.0,2665.1186314,179200
1630,806.0,2679.9940944,180300
1640,812.0,2694.9261436,181400
1650,810.0,2709.8152437,182500
