iterations,fitness,time,fevals
0,512.0,0.0002406,11
10,512.0,0.000417099999998,21
20,516.0,0.000588099999998,31
30,518.0,0.000850099999997,41
40,528.0,0.0011534,51
50,532.0,0.0013422,61
60,534.0,0.0015792,71
70,536.0,0.0017999,81
80,536.0,0.0023236,91
90,538.0,0.0026032,101
100,544.0,0.002878,111
110,546.0,0.0032672,121
120,550.0,0.0035061,131
130,550.0,0.0037922,141
140,554.0,0.0040074,151
150,556.0,0.0044435,161
160,556.0,0.0046181,171
170,556.0,0.0050052,181
180,556.0,0.0052898,191
190,560.0,0.0056757,201
200,560.0,0.0058887,211
210,562.0,0.0062746,221
220,564.0,0.0064456,231
230,564.0,0.0066124,241
240,566.0,0.0070174,251
250,572.0,0.0072825,261
260,572.0,0.0075584,271
270,574.0,0.0078707,281
280,574.0,0.0081633,291
290,574.0,0.0084275,301
300,574.0,0.0085995,311
310,576.0,0.0087703,321
320,576.0,0.0089982,331
330,576.0,0.0092805,341
340,578.0,0.0094588,351
350,584.0,0.0097066,361
360,586.0,0.0099615,371
370,586.0,0.0102234,381
380,588.0,0.0104995,391
390,590.0,0.0110076,401
400,590.0,0.0115199,411
410,594.0,0.01188,421
420,596.0,0.0121576,431
430,596.0,0.012562,441
440,596.0,0.0128377,451
450,598.0,0.0130935,461
460,602.0,0.0133717,471
470,602.0,0.0136371,481
480,604.0,0.0139048,491
490,604.0,0.0141904,501
500,606.0,0.0145866,511
510,608.0,0.0148719,521
520,610.0,0.0151453,531
530,610.0,0.0154142,541
540,610.0,0.0158023,551
550,612.0,0.0160657,561
560,616.0,0.0163017,571
570,618.0,0.0165479,581
580,618.0,0.019066,591
590,618.0,0.0193544,601
600,622.0,0.0195302,611
610,624.0,0.0198792,621
620,626.0,0.0200703,631
630,626.0,0.020308,641
640,628.0,0.0205825,651
650,630.0,0.02085,661
660,630.0,0.0212362,671
670,630.0,0.0215007,681
680,630.0,0.0220819,691
690,630.0,0.0222486,701
700,632.0,0.0225152,711
710,632.0,0.022704,721
720,634.0,0.0229516,731
730,636.0,0.0232324,741
740,636.0,0.02351,751
750,636.0,0.023785,761
760,638.0,0.0240392,771
770,640.0,0.0246052,781
780,640.0,0.0248832,791
790,640.0,0.0250489,801
800,640.0,0.0253464,811
810,640.0,0.0256723,821
820,640.0,0.0259593,831
830,640.0,0.0262309,841
840,642.0,0.0264275,851
850,646.0,0.0266945,861
860,650.0,0.0270554,871
870,650.0,0.027331,881
880,650.0,0.0275068,891
890,650.0,0.0276771,901
900,652.0,0.0279484,911
910,654.0,0.0282032,921
920,654.0,0.0285023,931
930,654.0,0.0287236,941
940,658.0,0.0290151,951
950,658.0,0.0291814,961
960,660.0,0.0294242,971
970,660.0,0.0296178,981
980,660.0,0.0298725,991
990,660.0,0.0301376,1001
1000,660.0,0.0303337,1011
1010,662.0,0.0307221,1021
1020,664.0,0.0309038,1031
1030,664.0,0.0314917,1041
1040,664.0,0.0317659,1051
1050,668.0,0.0320274,1061
1060,670.0,0.0323101,1071
1070,670.0,0.0325818,1081
1080,672.0,0.0328193,1091
1090,672.0,0.0330839,1101
1100,672.0,0.0333174,1111
1110,672.0,0.0336902,1121
1120,672.0,0.0339832,1131
1130,672.0,0.0343532,1141
1140,676.0,0.0347487,1151
1150,678.0,0.035074,1161
1160,678.0,0.0353572,1171
1170,678.0,0.0357792,1181
1180,680.0,0.0360575,1191
1190,680.0,0.0362224,1201
1200,682.0,0.0364966,1211
1210,684.0,0.0366776,1221
1220,684.0,0.0369991,1231
1230,684.0,0.0371631,1241
1240,686.0,0.0374287,1251
1250,686.0,0.0376971,1261
1260,686.0,0.0379094,1271
1270,686.0,0.0382058,1281
1280,686.0,0.0384564,1291
1290,686.0,0.0387327,1301
1300,686.0,0.0389988,1311
1310,688.0,0.0391727,1321
1320,688.0,0.039556,1331
1330,688.0,0.0398294,1341
1340,690.0,0.0400953,1351
1350,692.0,0.0402801,1361
1360,694.0,0.0404443,1371
1370,696.0,0.0406774,1381
1380,696.0,0.0408536,1391
