iterations,fitness,time,fevals
0,16.0,0.0808987,1000
10,13.0,0.172283,2100
20,17.0,0.2328874,3200
30,13.0,0.290147,4300
40,16.0,0.3526136,5400
50,13.0,0.4052852,6500
60,16.0,0.4586415,7600
70,16.0,0.5251252,8700
80,16.0,0.5895695,9800
90,17.0,0.6465696,10900
100,17.0,0.7039071,12000
110,16.0,0.7707225,13100
120,17.0,0.8243787,14200
130,17.0,0.8957411,15300
140,21.0,0.9570067,16400
150,16.0,1.0066121,17500
160,17.0,1.0556044,18600
170,16.0,1.1213044,19700
180,16.0,1.1878751,20800
190,16.0,1.2378634,21900
200,16.0,1.3042937,23000
210,16.0,1.3553085,24100
220,17.0,1.4261839,25200
230,16.0,1.4773021,26300
240,17.0,1.5277444,27400
250,17.0,1.5788862,28500
260,16.0,1.6298781,29600
270,16.0,1.681876,30700
280,17.0,1.7335107,31800
290,16.0,1.795505,32900
300,16.0,1.8447871,34000
310,16.0,1.8935114,35100
320,17.0,1.9604288,36200
330,17.0,2.0185559,37300
340,17.0,2.0751595,38400
350,16.0,2.1433779,39500
360,16.0,2.191069,40600
370,17.0,2.2404896,41700
380,17.0,2.2886487,42800
390,16.0,2.3365508,43900
400,16.0,2.3947786,45000
410,21.0,2.4483411,46100
420,18.0,2.5202208,47200
430,18.0,2.5711356,48300
440,18.0,2.6199737,49400
450,17.0,2.6690953,50500
460,17.0,2.7181119,51600
470,18.0,2.7843839,52700
480,17.0,2.8455241,53800
490,21.0,2.921874,54900
500,17.0,2.9702516,56000
510,17.0,3.023352,57100
520,17.0,3.0728292,58200
530,18.0,3.1239557,59300
540,17.0,3.172937,60400
550,18.0,3.2231784,61500
560,18.0,3.2734425,62600
570,19.0,3.3213706,63700
580,18.0,3.3702307,64800
590,18.0,3.4218013,65900
600,17.0,3.4697397,67000
610,18.0,3.5176507,68100
620,17.0,3.5685858,69200
630,17.0,3.6175731,70300
640,17.0,3.6680114,71400
650,19.0,3.7185972,72500
660,18.0,3.769084,73600
670,17.0,3.8281613,74700
680,17.0,3.8834631,75800
690,17.0,3.9401792,76900
700,18.0,3.993519,78000
710,17.0,4.0502234,79100
720,17.0,4.1041622,80200
730,17.0,4.1577602,81300
740,19.0,4.2285283,82400
750,19.0,4.3070217,83500
760,18.0,4.3745014,84600
770,18.0,4.4247332,85700
780,19.0,4.4755512,86800
790,18.0,4.5240477,87900
800,17.0,4.572456,89000
810,17.0,4.620996,90100
820,18.0,4.6709713,91200
830,17.0,4.7214448,92300
840,17.0,4.7739723,93400
850,17.0,4.8363633,94500
860,22.0,4.8876899,95600
870,22.0,4.9551359,96700
880,18.0,5.0072047,97800
890,18.0,5.0591186,98900
900,22.0,5.1156184,100000
910,25.0,5.1924416,101100
920,17.0,5.2458542,102200
930,17.0,5.2983171,103300
940,18.0,5.3492443,104400
950,17.0,5.4257172,105500
960,17.0,5.4758543,106600
970,17.0,5.5250487,107700
980,17.0,5.5764496,108800
990,17.0,5.6271359,109900
1000,22.0,5.6795741,111000
1010,18.0,5.7463097,112100
1020,18.0,5.7961224,113200
