iterations,fitness,time,fevals
0,16.0,0.0733441999998,1000
10,23.0,0.1419556,2100
20,24.0,0.2092129,3200
30,31.0,0.2737294,4300
40,33.0,0.3362624,5400
50,37.0,0.4006438,6500
60,39.0,0.4602215,7600
70,41.0,0.5181057,8700
80,49.0,0.5784573,9800
90,49.0,0.6363782,10900
100,48.0,0.6963226,12000
110,46.0,0.7567107,13100
120,47.0,0.8152707,14200
130,51.0,0.8736936,15300
140,53.0,0.9327485,16400
150,52.0,0.9902298,17500
160,51.0,1.0480203,18600
170,51.0,1.1233224,19700
180,53.0,1.1808422,20800
190,54.0,1.2370307,21900
200,54.0,1.3049849,23000
210,54.0,1.3664975,24100
220,52.0,1.4204881,25200
230,54.0,1.4787158,26300
240,63.0,1.5334802,27400
250,62.0,1.6103848,28500
260,59.0,1.6634764,29600
270,59.0,1.7182737,30700
280,55.0,1.7943269,31800
290,52.0,1.8689558,32900
300,56.0,1.9262795,34000
310,54.0,1.9845358,35100
320,51.0,2.0504181,36200
330,53.0,2.1161109,37300
340,52.0,2.1757906,38400
350,53.0,2.2636603,39500
360,53.0,2.3431993,40600
370,51.0,2.4026969,41700
380,54.0,2.4787416,42800
390,52.0,2.5364252,43900
400,53.0,2.6014149,45000
410,52.0,2.6688036,46100
420,51.0,2.7263606,47200
430,52.0,2.7849187,48300
440,52.0,2.8423325,49400
450,53.0,2.8999663,50500
460,52.0,2.9567941,51600
470,52.0,3.0201973,52700
480,52.0,3.0850884,53800
490,51.0,3.1452361,54900
500,48.0,3.2048637,56000
510,50.0,3.2660844,57100
520,51.0,3.3379601,58200
530,53.0,3.3985692,59300
540,51.0,3.4787924,60400
550,50.0,3.5457473,61500
560,49.0,3.6071645,62600
570,50.0,3.6906434,63700
580,45.0,3.7726416,64800
590,47.0,3.8292298,65900
600,47.0,3.8881968,67000
610,47.0,3.9471709,68100
620,49.0,4.0060539,69200
630,43.0,4.0779209,70300
640,47.0,4.1570239,71400
650,45.0,4.2243344,72500
660,47.0,4.2873996,73600
670,47.0,4.3658894,74700
680,46.0,4.4445699,75800
690,46.0,4.5073701,76900
700,47.0,4.5764866,78000
710,48.0,4.6517905,79100
720,47.0,4.7327444,80200
730,49.0,4.7931279,81300
740,52.0,4.8552529,82400
750,51.0,4.9238953,83500
760,52.0,5.0060614,84600
770,52.0,5.0731942,85700
780,54.0,5.1328723,86800
790,53.0,5.1935034,87900
800,52.0,5.2555337,89000
810,54.0,5.3155381,90100
820,53.0,5.3761449,91200
830,53.0,5.4358822,92300
840,50.0,5.5032428,93400
850,51.0,5.5608594,94500
860,49.0,5.6206048,95600
870,51.0,5.6771795,96700
880,52.0,5.7343608,97800
890,50.0,5.8148593,98900
900,47.0,5.8768983,100000
910,50.0,5.9358836,101100
920,50.0,6.0012729,102200
930,50.0,6.078617,103300
940,48.0,6.1554037,104400
950,48.0,6.2244583,105500
960,48.0,6.2880942,106600
970,47.0,6.3519571,107700
980,48.0,6.4467637,108800
990,48.0,6.5043658,109900
1000,50.0,6.5875095,111000
1010,48.0,6.6780372,112100
1020,48.0,6.7390458,113200
1030,48.0,6.8205191,114300
1040,48.0,6.8780243,115400
1050,49.0,6.9440966,116500
1060,48.0,7.0041874,117600
1070,49.0,7.0635222,118700
1080,48.0,7.1533966,119800
1090,48.0,7.2199475,120900
1100,47.0,7.2873702,122000
1110,49.0,7.3687062,123100
1120,50.0,7.4290469,124200
1130,51.0,7.5104407,125300
1140,52.0,7.5955768,126400
1150,52.0,7.6529838,127500
1160,54.0,7.7146887,128600
1170,56.0,7.7940695,129700
1180,57.0,7.8746486,130800
1190,55.0,7.9427126,131900
1200,52.0,8.0313,133000
1210,53.0,8.137472,134100
1220,55.0,8.220711,135200
1230,55.0,8.2996597,136300
1240,52.0,8.3593966,137400
1250,56.0,8.4737396,138500
1260,56.0,8.532144,139600
1270,56.0,8.5976192,140700
1280,59.0,8.6688226,141800
1290,56.0,8.7297387,142900
1300,55.0,8.788938,144000
1310,57.0,8.8582688,145100
1320,54.0,8.9323281,146200
1330,57.0,9.0070369,147300
1340,57.0,9.0709307,148400
1350,57.0,9.1256275,149500
1360,57.0,9.1786592,150600
1370,54.0,9.2357277,151700
1380,55.0,9.3097118,152800
1390,58.0,9.3665237,153900
1400,55.0,9.4438963,155000
1410,55.0,9.5045107,156100
1420,55.0,9.564516,157200
1430,54.0,9.6218164,158300
1440,55.0,9.6813244,159400
1450,57.0,9.7439564,160500
1460,55.0,9.8032724,161600
1470,54.0,9.8622653,162700
1480,54.0,9.9200292,163800
1490,53.0,9.9767601,164900
1500,54.0,10.0330071,166000
1510,52.0,10.0892974,167100
1520,52.0,10.1481118,168200
1530,48.0,10.2060153,169300
1540,50.0,10.2635862,170400
1550,50.0,10.3212615,171500
1560,52.0,10.3762832,172600
1570,52.0,10.4321655,173700
1580,50.0,10.4879787,174800
1590,52.0,10.5435525,175900
1600,49.0,10.6060756,177000
1610,49.0,10.6630942,178100
1620,47.0,10.7209954,179200
1630,47.0,10.7807261,180300
1640,49.0,10.8366478,181400
1650,47.0,10.8917381,182500
1660,48.0,10.9509527,183600
1670,48.0,11.0076258,184700
1680,47.0,11.065062,185800
1690,47.0,11.1241401,186900
1700,46.0,11.1814707,188000
1710,49.0,11.2384126,189100
1720,51.0,11.2956976,190200
1730,48.0,11.3520203,191300
1740,50.0,11.4101017,192400
1750,47.0,11.4671225,193500
1760,48.0,11.5228176,194600
1770,45.0,11.582311,195700
1780,48.0,11.6402921,196800
1790,57.0,11.6969868,197900
1800,52.0,11.7542829,199000
1810,51.0,11.8110026,200100
1820,49.0,11.8691091,201200
1830,50.0,11.9244544,202300
1840,49.0,11.9805876,203400
1850,51.0,12.0392108,204500
1860,50.0,12.0949333,205600
1870,54.0,12.1533645,206700
1880,55.0,12.2097215,207800
1890,55.0,12.2647107,208900
1900,55.0,12.3205784,210000
1910,58.0,12.3758702,211100
1920,56.0,12.4346136,212200
1930,55.0,12.4893366,213300
1940,56.0,12.5464618,214400
1950,58.0,12.6016456,215500
1960,56.0,12.6573646,216600
1970,56.0,12.7204075,217700
1980,54.0,12.7796618,218800
1990,52.0,12.8422738,219900
2000,53.0,12.9190838,221000
2010,53.0,12.973811,222100
2020,52.0,13.0285316,223200
2030,52.0,13.0847986,224300
2040,53.0,13.1417596,225400
2050,49.0,13.1987238,226500
2060,50.0,13.2655763,227600
2070,50.0,13.3226268,228700
2080,55.0,13.3787276,229800
2090,52.0,13.4367705,230900
2100,65.0,13.4916422,232000
2110,53.0,13.5709869,233100
2120,55.0,13.6355154,234200
2130,57.0,13.6907278,235300
2140,63.0,13.7759005,236400
2150,58.0,13.8566626,237500
2160,57.0,13.9120175,238600
2170,59.0,13.9655394,239700
2180,60.0,14.0228678,240800
2190,60.0,14.0765115,241900
2200,58.0,14.1309926,243000
2210,59.0,14.1974046,244100
2220,61.0,14.2761959,245200
2230,60.0,14.3326953,246300
2240,60.0,14.3887313,247400
2250,60.0,14.4610557,248500
2260,59.0,14.5215922,249600
2270,58.0,14.5881623,250700
2280,59.0,14.6437612,251800
2290,57.0,14.6977832,252900
2300,57.0,14.7559942,254000
2310,58.0,14.8477161,255100
2320,57.0,14.9303161,256200
2330,55.0,14.985518,257300
2340,58.0,15.0643488,258400
2350,58.0,15.1609104,259500
2360,58.0,15.217212,260600
2370,58.0,15.2710399,261700
2380,56.0,15.3249113,262800
2390,57.0,15.3789207,263900
2400,57.0,15.4327001,265000
2410,55.0,15.4950873,266100
2420,57.0,15.5676653,267200
2430,55.0,15.6236117,268300
2440,56.0,15.6778763,269400
2450,57.0,15.7332055,270500
2460,53.0,15.7880878,271600
2470,53.0,15.853048,272700
2480,53.0,15.9077556,273800
2490,53.0,15.9646043,274900
2500,58.0,16.0237682,276000
2510,55.0,16.0908428,277100
2520,58.0,16.1491052,278200
2530,55.0,16.2036119,279300
2540,58.0,16.2756521,280400
2550,58.0,16.3371806,281500
2560,62.0,16.3925302,282600
2570,58.0,16.4487244,283700
2580,56.0,16.5025088,284800
2590,56.0,16.5576212,285900
2600,59.0,16.6298297,287000
2610,55.0,16.7044082,288100
2620,58.0,16.7617687,289200
2630,59.0,16.848111,290300
2640,63.0,16.9049274,291400
2650,57.0,16.9599249,292500
2660,52.0,17.0136339,293600
2670,55.0,17.0702268,294700
2680,54.0,17.1263343,295800
2690,54.0,17.1816591,296900
2700,53.0,17.2625046,298000
2710,53.0,17.3399424,299100
2720,57.0,17.4163707,300200
2730,52.0,17.4751407,301300
2740,52.0,17.5406389,302400
2750,49.0,17.6202297,303500
2760,51.0,17.6790681,304600
2770,48.0,17.7558482,305700
2780,49.0,17.8181752,306800
2790,51.0,17.9214559,307900
2800,53.0,18.0060153,309000
2810,49.0,18.0669644,310100
2820,49.0,18.1286427,311200
2830,49.0,18.1899211,312300
2840,49.0,18.2596211,313400
2850,49.0,18.3198092,314500
2860,49.0,18.3799562,315600
2870,49.0,18.4419281,316700
2880,50.0,18.5013913,317800
2890,50.0,18.5747522,318900
2900,54.0,18.6593843,320000
2910,57.0,18.7214502,321100
2920,57.0,18.7794119,322200
2930,57.0,18.8390912,323300
2940,59.0,18.9085636,324400
2950,62.0,18.9666069,325500
2960,59.0,19.0224392,326600
2970,57.0,19.0801232,327700
2980,57.0,19.1401178,328800
2990,56.0,19.1985081,329900
3000,57.0,19.2938722,331000
3010,56.0,19.3516666,332100
3020,53.0,19.4110495,333200
3030,49.0,19.4722643,334300
3040,58.0,19.5318801,335400
3050,55.0,19.5917836,336500
3060,52.0,19.6523486,337600
3070,47.0,19.7136935,338700
3080,51.0,19.7735341,339800
3090,51.0,19.8304739,340900
3100,51.0,19.9170799,342000
3110,52.0,19.9917313,343100
3120,52.0,20.0464264,344200
3130,52.0,20.103004,345300
3140,51.0,20.1620512,346400
3150,49.0,20.2156355,347500
3160,47.0,20.2958034,348600
3170,48.0,20.3513368,349700
3180,49.0,20.4083611,350800
3190,49.0,20.4673686,351900
3200,50.0,20.5236879,353000
3210,49.0,20.5826671,354100
3220,49.0,20.641506,355200
3230,48.0,20.6995027,356300
3240,47.0,20.7593104,357400
3250,44.0,20.8184311,358500
3260,44.0,20.8760155,359600
3270,48.0,20.9339446,360700
3280,47.0,20.9908117,361800
