,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
241,0.49501686096191405,0.10193389747094607,0.005438566207885742,0.0032302872331903217,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 3}",0.5306122448979592,0.42857142857142855,0.5561224489795918,0.5408163265306123,0.4744897959183674,0.5061224489795918,0.04757772745663172,285,0.5612244897959183,0.4719387755102041,0.5816326530612245,0.5956632653061225,0.4885204081632653,0.539795918367347,0.05012868695810088
242,0.5983397960662842,0.08847059177281988,0.0016181468963623047,0.0032362937927246094,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 4}",0.5153061224489796,0.5816326530612245,0.47959183673469385,0.5204081632653061,0.6632653061224489,0.5520408163265306,0.06456853885533213,185,0.548469387755102,0.6007653061224489,0.5165816326530612,0.5637755102040817,0.5982142857142857,0.5655612244897958,0.0316223650155947
243,0.7170081615447998,0.22231942422734036,0.002021455764770508,0.003125136399400626,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.6173469387755102,0.5306122448979592,0.5408163265306123,0.5255102040816326,0.5510204081632653,0.5530612244897959,0.0333159749332949,181,0.5790816326530612,0.5612244897959183,0.5497448979591837,0.5892857142857143,0.5586734693877551,0.5676020408163265,0.014430750636460161
244,0.6555311203002929,0.08866630937763273,0.0024292469024658203,0.002963612318569462,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 6}",0.6020408163265306,0.576530612244898,0.6071428571428571,0.5969387755102041,0.5255102040816326,0.5816326530612245,0.029924241425745273,97,0.6288265306122449,0.5752551020408163,0.5739795918367347,0.6045918367346939,0.5943877551020408,0.5954081632653061,0.020334689166713906
245,0.569573163986206,0.19616221893519376,0.003057861328125,0.003394853507308982,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 7}",0.5510204081632653,0.5918367346938775,0.5918367346938775,0.5867346938775511,0.6632653061224489,0.5969387755102041,0.03650723228571085,62,0.6441326530612245,0.639030612244898,0.5727040816326531,0.6403061224489796,0.6364795918367347,0.6265306122448979,0.02702637273091638
246,0.7957653999328613,0.19033853492469502,0.0020076751708984373,0.0010952242382939337,0.0001,"(50,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 8}",0.6122448979591837,0.5663265306122449,0.5051020408163265,0.5816326530612245,0.5816326530612245,0.5693877551020409,0.03543623541670479,136,0.6364795918367347,0.6466836734693877,0.5344387755102041,0.6466836734693877,0.5701530612244898,0.6068877551020408,0.046133283899825746
247,0.7766876697540284,0.19519435013509995,0.0010002613067626952,0.0012653472123241795,0.0001,"(50,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 9}",0.5969387755102041,0.5357142857142857,0.5816326530612245,0.5714285714285714,0.576530612244898,0.5724489795918367,0.020254523715591048,125,0.6403061224489796,0.6364795918367347,0.5918367346938775,0.6581632653061225,0.5841836734693877,0.6221938775510204,0.02895604821155657
248,0.7410796165466309,0.12367128497349526,0.004633760452270508,0.002808668011052149,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.6020408163265306,0.5459183673469388,0.6122448979591837,0.5306122448979592,0.6428571428571429,0.5867346938775511,0.04207250638385369,88,0.6492346938775511,0.6288265306122449,0.6747448979591837,0.6645408163265306,0.6415816326530612,0.6517857142857142,0.01629461165578705
249,0.7438925743103028,0.1774761712013626,0.005655431747436523,0.003911316832814323,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.5663265306122449,0.5969387755102041,0.6581632653061225,0.5510204081632653,0.576530612244898,0.5897959183673469,0.03729727935203484,80,0.6377551020408163,0.7155612244897959,0.7168367346938775,0.6670918367346939,0.6543367346938775,0.6783163265306122,0.032302406093049005
250,0.709800910949707,0.13754863791099373,0.004446268081665039,0.004672512612473967,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.6530612244897959,0.6326530612244898,0.6428571428571429,0.6122448979591837,0.6887755102040817,0.6459183673469387,0.025325864583654812,3,0.7104591836734694,0.6747448979591837,0.7283163265306123,0.7142857142857143,0.7117346938775511,0.7079081632653061,0.017765801373959344
251,0.5954549789428711,0.14537548234639536,0.0008166790008544922,0.0010002281944805134,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.5816326530612245,0.5714285714285714,0.6020408163265306,0.5612244897959183,0.576530612244898,0.5785714285714286,0.01353724404226695,110,0.7142857142857143,0.735969387755102,0.6607142857142857,0.6696428571428571,0.7117346938775511,0.698469387755102,0.02859647226039037
252,0.6193269252777099,0.056047300048753114,0.005678129196166992,0.003926500120566259,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 30}",0.5153061224489796,0.4846938775510204,0.6275510204081632,0.5969387755102041,0.5816326530612245,0.5612244897959183,0.05302196349700646,145,0.7219387755102041,0.7385204081632653,0.7372448979591837,0.7346938775510204,0.7346938775510204,0.7334183673469388,0.00592803573399092
253,0.6566221714019775,0.014261944280534353,0.0056610107421875,0.003909349780319114,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.5816326530612245,0.5357142857142857,0.5255102040816326,0.45918367346938777,0.4744897959183674,0.5153061224489796,0.04412601696008091,266,0.7372448979591837,0.7270408163265306,0.7423469387755102,0.7372448979591837,0.7525510204081632,0.7392857142857143,0.008289835106771375
