,0,1,2,3,4,5,6,7,8,9
2,0.08698693706230815,0.07419597101352246,0.0768336200333331,0.05925097303322225,0.08102938358339817,0.08237378788814963,0.09093539898953445,0.05089416224593428,0.061357551409046814,0.09870468677431882
3,0.11180970726479798,0.11093614652346503,0.10651062734999393,0.08980346897949099,0.10260283144533797,0.08846170408175506,0.10547917937409079,0.10857490662296186,0.08842947363538924,0.10699705792551018
4,0.11544417751342471,0.10879648160330076,0.12034616192033758,0.10689862375233877,0.09997476289973156,0.09702428697859239,0.11995223269410923,0.11289607945066026,0.12340358640879497,0.12546409654609642
5,0.14054033453496095,0.1260994348253638,0.11990764874362904,0.11715895422665325,0.12834651114545167,0.10993603219709547,0.13978764906836616,0.13327322883536605,0.1354569697097801,0.12416253993018303
6,0.14791250351739424,0.14409934739440947,0.13803647051104675,0.14526172377918334,0.12335413795364267,0.14365160337275057,0.13713423565605692,0.1656214714704801,0.12725293150417824,0.153299767954965
7,0.15499460365502643,0.1481180882660264,0.1802114761804475,0.15240239033651437,0.17130977439259518,0.15028885798498362,0.14522526486845025,0.1575309573533811,0.14859890091682465,0.19255108795848586
8,0.1624574056091203,0.1478197882638926,0.17123676220483053,0.16057119416171492,0.18303281650189587,0.161159663338301,0.1636241682485225,0.15737673236987393,0.16159461177242335,0.18018416744943827
9,0.18848166168212993,0.17525547434005487,0.17995879233589662,0.16268529230653653,0.16784636073412795,0.17022412156798644,0.1987020333513669,0.16797454067678885,0.17351861684997624,0.17936929329024084
10,0.19591208729384046,0.18534707751400123,0.17524573161583362,0.18794917903963182,0.18908320203264142,0.1750443313557498,0.16605912704212933,0.1839050822042494,0.1832218384188188,0.1903685040125182
15,0.2391888170103873,0.2380912515246067,0.22127494702498246,0.2505258736799811,0.22391275743253164,0.22492979083480918,0.22059248832097267,0.21451254219607122,0.2328494113685807,0.21788403348419208
20,0.2757027883194472,0.2825096653672897,0.26378852279614157,0.25699536451024374,0.2572427148224883,0.26443666123164705,0.24083222847368022,0.2528432237260621,0.2587737038533674,0.24302916500758054
25,0.3116462268281127,0.2720263749031068,0.294304930136432,0.2965228266796038,0.27239888033493953,0.3021785780543512,0.2826667654761736,0.2822481673558599,0.29402328108150755,0.28784334975364967
30,0.31950526953265984,0.3161893435200506,0.3094499824645912,0.33042879949090626,0.30678507484284745,0.3096610691241182,0.3140227308336183,0.3035206054877184,0.31813234376573624,0.3193681348096143
35,0.3281552621322643,0.33965391220277563,0.34307919618262733,0.3376065956463428,0.351722778174473,0.3109866747996306,0.3348031538811444,0.31607708963907644,0.3254253134496092,0.3448227324582989
40,0.3461193894157936,0.36600871056131973,0.35448124920726676,0.38628847802406063,0.35107769072009787,0.3545800697258315,0.3424989282697085,0.34176974031301877,0.3775691607349444,0.34629082106039155
45,0.37152866377103316,0.37576406710508253,0.38941281992672366,0.36040544782837636,0.374042065534269,0.3859234568286816,0.381199633908145,0.36845309730402886,0.38312676682666985,0.3863644479058974
50,0.39148468476588155,0.40189041506741213,0.38778267699992375,0.3843885019736268,0.38527422408110334,0.3975759345536014,0.38413724689694384,0.384507640054406,0.3941440378923596,0.3979156944170099
55,0.4146001896623752,0.41000072119779835,0.4146393832977563,0.4154647576697879,0.3906932651503101,0.40616238293739665,0.3981619978416627,0.40577325390876323,0.4052511272661538,0.4189355581195994
60,0.42127499659820583,0.3997791029555976,0.41185955394512813,0.42012496183539577,0.4121234621171602,0.44282722842755773,0.4247779471790622,0.41973211451892783,0.40664050766777193,0.4245869466439078
