,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.4885075569152832,0.1669006147630423,0.003600740432739258,0.0018549596155520431,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.5107142857142857,0.5035714285714286,0.5035714285714286,0.5321428571428571,0.5,0.51,0.011605769149479944,137,0.55,0.5223214285714286,0.5044642857142857,0.5267857142857143,0.4955357142857143,0.5198214285714287,0.018926886717480166
1,0.4680004119873047,0.09504014535471628,0.005135440826416015,0.0008515597908381307,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.5142857142857142,0.525,0.5071428571428571,0.45,0.46785714285714286,0.4928571428571429,0.028838041768837634,305,0.5098214285714285,0.5071428571428571,0.4830357142857143,0.5116071428571428,0.5080357142857143,0.5039285714285714,0.01055838964221033
2,0.44385581016540526,0.023279183661238476,0.0032089710235595702,0.0019345314631391223,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.5107142857142857,0.5285714285714286,0.5178571428571429,0.5428571428571428,0.46785714285714286,0.5135714285714286,0.025294187442322525,98,0.5517857142857143,0.54375,0.5294642857142857,0.5401785714285714,0.5089285714285714,0.5348214285714284,0.014800975560787227
3,0.5471651554107666,0.09838319170896169,0.005416393280029297,0.0013873421626670896,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.5607142857142857,0.5214285714285715,0.45714285714285713,0.4857142857142857,0.5107142857142857,0.5071428571428571,0.03477331841325168,171,0.5464285714285714,0.5669642857142857,0.5991071428571428,0.5419642857142857,0.5366071428571428,0.5582142857142858,0.022885027633715426
4,0.47454257011413575,0.13371987128300947,0.004636335372924805,0.0034782386226169214,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.4785714285714286,0.4714285714285714,0.525,0.4928571428571429,0.45,0.4835714285714286,0.02490799396308957,352,0.49642857142857144,0.5982142857142857,0.5,0.4982142857142857,0.5035714285714286,0.5192857142857142,0.03953492385324186
5,0.497970724105835,0.11293980093038297,0.005812978744506836,0.0035769536385989054,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.5142857142857142,0.5107142857142857,0.5321428571428571,0.4785714285714286,0.5142857142857142,0.51,0.017408653724219902,137,0.5035714285714286,0.5178571428571429,0.5741071428571428,0.525,0.5598214285714286,0.5360714285714285,0.026538141592501775
6,0.73098783493042,0.17650789373720652,0.004199981689453125,0.0021352565889224584,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.525,0.525,0.475,0.5035714285714286,0.4785714285714286,0.5014285714285714,0.021618208500602233,228,0.54375,0.5919642857142857,0.5696428571428571,0.5821428571428572,0.5705357142857143,0.5716071428571429,0.016164413546619107
7,0.45531620979309084,0.08408098536786535,0.004800319671630859,0.0007485198127714262,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.5,0.5214285714285715,0.5,0.4928571428571429,0.4928571428571429,0.5014285714285714,0.010497813183356483,228,0.5598214285714286,0.5285714285714286,0.5464285714285714,0.5410714285714285,0.5303571428571429,0.54125,0.01141181807762175
8,0.5433556079864502,0.14332746361533363,0.005601167678833008,0.001021657779571802,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.48928571428571427,0.46785714285714286,0.5035714285714286,0.4857142857142857,0.5071428571428571,0.4907142857142857,0.014033487645991776,324,0.5223214285714286,0.5794642857142858,0.4982142857142857,0.5080357142857143,0.5026785714285714,0.5221428571428571,0.029786656374275803
9,0.7607994556427002,0.28351580956931527,0.006399917602539063,0.0013544980483922728,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.5321428571428571,0.49642857142857144,0.5392857142857143,0.5214285714285715,0.5178571428571429,0.5214285714285715,0.014638501094227983,45,0.6419642857142858,0.6258928571428571,0.5267857142857143,0.5258928571428572,0.5285714285714286,0.5698214285714286,0.05259648568224354
