,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.1056750297546385,0.5722956479712276,0.002423810958862305,0.0043164676698232585,logistic,0.00031622776601683794,"(53, 53, 53)",0.016,"{'NN__activation': 'logistic', 'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (53, 53, 53), 'NN__learning_rate_init': 0.016}",0.5,0.5,0.5,0.7613458528951487,0.7760594748894255,0.6073152918884465,0.13168250349076238,1,0.5,0.5,0.5,0.8003453952331954,0.780122591943958,0.6160935974354308,0.14232877862729407
