,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.3979546546936035,0.0046975370092442945,0.005652379989624023,0.0029361378266374366,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5,0.5000000000000001,0.5,0.5,0.5,0.5,4.96746284162603e-17,176,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0
1,0.45055131912231444,0.03839245198225869,0.003626108169555664,0.0022509675366530115,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.5,0.5000000000000001,0.5,0.5,0.5,0.5,4.96746284162603e-17,176,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0
2,0.5993339538574218,0.038950855901955836,0.0028264522552490234,0.0030060761531805996,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5,0.5000000000000001,0.5,0.5,0.5,0.5,4.96746284162603e-17,176,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0
3,0.5396995544433594,0.06997884252862188,0.0026297569274902344,0.0015152893670171412,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5,0.5000000000000001,0.5,0.5,0.5,0.5,4.96746284162603e-17,176,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0
4,0.6104208469390869,0.041510601338221126,0.0013155460357666016,0.001673202457465375,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5,0.5000000000000001,0.5,0.5,0.5,0.5,4.96746284162603e-17,176,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0
5,0.7154846668243409,0.052150750421458905,0.004855203628540039,0.0008106847403087142,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.5,0.5000000000000001,0.5,0.5,0.5,0.5,4.96746284162603e-17,176,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0
6,1.1103822708129882,0.3295286782996916,0.00710453987121582,0.0039188066910095356,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.5,0.5000000000000001,0.5,0.6546031746031746,0.672907418130348,0.5653984954887368,0.08040147332417134,84,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.6241646610569315,0.7190079365079367,0.5686345195129737,0.08925004533888291
7,1.2868250370025636,0.2901646370651407,0.004166984558105468,0.004089635316326115,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.628888888888889,0.5000000000000001,0.5,0.6646031746031746,0.6633050247699929,0.5912900055857278,0.07569016593016217,56,0.6129750508120978,0.5000000000000001,0.5000000000000001,0.6364222709275175,0.7010119047619049,0.590081845300304,0.079001885678111
8,1.4597772121429444,0.2236911258287869,0.003596925735473633,0.0029368837791207175,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.628888888888889,0.6023015873015873,0.6007142857142859,0.6796825396825398,0.6385511162581226,0.6300194602862204,0.028883324647964902,16,0.6079008084150009,0.5865358392008616,0.6363525971401897,0.6617397345627771,0.6756944444444446,0.6336446847526547,0.03300556741393854
9,1.4898547172546386,0.03451507223452529,0.008061695098876952,0.0014596140598044165,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.638888888888889,0.6307142857142859,0.5,0.6566666666666666,0.6358650196229814,0.612404359494103,0.056910340373982946,37,0.6130636360559859,0.626485793514764,0.5000000000000001,0.6469947704845912,0.6601190476190477,0.6093326495348778,0.05702538460707899
10,1.5803205966949463,0.38801426625558355,0.006421852111816406,0.0026639945481272704,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5,0.5000000000000001,0.6177777777777779,0.5,0.5,0.5235782816101195,0.04712814709037927,138,0.5000000000000001,0.5000000000000001,0.6632854973016338,0.5000000000000001,0.5000000000000001,0.5326570994603268,0.06531419892065346
11,1.9509887218475341,0.3401150119326083,0.007047176361083984,0.003149410837523201,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.5,0.5000000000000001,0.6419047619047619,0.6853174603174604,0.5680692273048961,0.579068891991869,0.07468356428884174,78,0.5000000000000001,0.5000000000000001,0.6959634988981588,0.6723391082949629,0.6256547619047621,0.5987914738195768,0.08377685102751647
